"Date","Year","Quarter","FY","QFY","Month","IM","IM_C","IM_C_GOV","IM_C_GOV_PRO","IM_C_GOV_NPRO","IM_C_FPS","IM_C_FPS_OIL","IM_C_FPS_NOIL","IM_C_PS_OTH","IM_C_PS","IM_F","IM_F_GOV","IM_F_GOV_PRO","IM_F_GOV_NPRO","IM_F_PS","IM_F_PS_OIL","IM_F_PS_NOIL","IM_F_PS_FX","IM_I","IM_I_GOV","IM_I_GOV_PRO","IM_I_GOV_NPRO","IM_I_PS","IM_I_PS_OIL","IM_I_PS_NOIL","IM_I_PS_FX","IM_NOIL_P_IX","IM_NOIL_VAL_IX","IM_NOIL_VOL_IX","IM_OIL_P_IX","IM_OIL_VAL_IX","IM_OIL_VOL_IX","IM_P_IX","IM_VAL_IX","IM_VOL_IX"
2010-01-01,2010,"Q1","2009/10","Q3","January",389.528256037053,319.776524600673,34.3038210127254,30.1953220836356,4.10849892908978,279.285553237947,43.4103271055093,235.875226132438,6.18715035,285.472703587947,66.8022879558848,8.52065508460274,7.50015354113773,1.02050154346501,58.281632871282,10.7826012804409,47.4990315908412,58.1537408244684,2.94944348049545,0.376202542724708,0.331145528716503,0.0450570140082047,2.57324093777074,0.476071614049809,2.09716932372093,2.5675942694421,150.213087624301,209.292977870336,139.330720898168,143.460496861352,247.954511012448,172.838179455133,149.325312851768,214.37587641934,143.562984952287
2010-02-01,2010,"Q1","2009/10","Q3","February",404.706858031608,333.184745961746,17.236597283285,6.73990917701155,10.4966881062735,311.249874778461,39.4630674877829,271.786807290678,4.6982739,315.948148678461,68.4978082595951,4.28136271550014,1.6741120873258,2.60725062817434,64.216445544095,9.80214963572316,54.4142959083718,64.0640634930684,3.02430381026632,0.189030012822424,0.0739151177702548,0.115114895052169,2.8352737974439,0.432782876493944,2.40249092094995,2.82854585053223,147.812086223717,239.055679862405,161.729453909871,139.590801646812,225.408243946233,161.477863359904,146.731219738332,237.26142788691,161.697986502137
2010-03-01,2010,"Q1","2009/10","Q3","March",455.526205168975,375.28240750998,59.3480772357718,10.8453511121838,48.5027261235881,310.273800934208,42.2962644936264,267.977536440582,5.66052934,315.934330274208,76.8506984343344,14.7413460405121,2.6938543104003,12.0474917301118,62.1093523938223,10.5058815746394,51.6034708191829,62.0435954487135,3.39309922466064,0.65085745269127,0.118938606391172,0.531918846300098,2.74224177196937,0.463853931734203,2.27838784023517,2.73933848229198,153.313089432636,236.594081567451,154.32086225841,148.908126046868,241.591120810497,162.241730672547,152.733961286847,237.251050948992,155.336147213137
2010-04-01,2010,"Q2","2009/10","Q4","April",390.080558682178,322.915893780557,11.4872535910875,9.77598308162577,1.71127050946175,304.805859669469,47.8888111618314,256.917048507638,6.62278052,311.428640189469,64.3246152149058,2.8532951382504,2.42823619912618,0.425058939124215,61.4713200766554,11.8950026637053,49.5763174129501,61.3464212229565,2.8400496867154,0.125978211240303,0.107211079826269,0.018767131414034,2.7140714754751,0.525186174463223,2.18888530101187,2.70855696210982,162.714094916555,227.862902141818,140.038822241351,159.540395422739,273.535067490712,171.451917720222,162.296843161619,233.867500617735,144.098613418404
2010-05-01,2010,"Q2","2009/10","Q4","May",544.61960579922,446.437051845951,114.703525707083,4.77750181959521,109.926023887487,325.932045108868,48.679692388799,277.252352720069,5.80148102999998,331.733526138868,94.0309166004388,28.4909712878736,1.1866737864488,27.3042975014248,65.5399453125652,12.0914480143669,53.4484972981983,65.5396101799528,4.15163735283028,1.25792861426387,0.052393823176051,1.20553479108782,2.89370873856642,0.533859596834102,2.35984914173231,2.89369394184718,154.813090307636,244.73518199746,158.084294752553,143.235077722641,278.052484911341,194.12317801772,153.290908992366,249.115465366337,162.511571627997
2010-06-01,2010,"Q2","2009/10","Q4","June",435.6425725925,360.045756129091,54.7923650595357,16.6052264897285,38.1871385698072,300.273209969556,46.5889391050585,253.684270864497,4.98018109999999,305.253391069556,72.4002142734321,13.609762124422,4.12453783117043,9.4852242932516,58.7904521490101,11.5721301345557,47.2183220144544,58.7891960900105,3.19660218997689,0.600895948286668,0.182105906675474,0.418790041611195,2.59570624169022,0.510930760385783,2.08477548130444,2.59565078438268,148.912086865384,223.647533365334,150.187629542463,140.586402842786,266.110356328492,189.285984239939,147.817494804527,229.230194053742,155.076497783212
2010-07-01,2010,"Q3","2010/11","Q1","July",395.638634673257,324.968880086601,26.9899698734806,10.4233551244332,16.5666147490473,293.43304760312,45.2366592561371,248.196388346983,4.54586261,297.97891021312,67.6814926089028,6.70398274146885,2.58903560063107,4.11494714083778,60.9775098674339,11.2362401424104,49.7412697250235,60.9167959624387,2.98826197775377,0.295993128307778,0.114310668192903,0.181682460114874,2.692268849446,0.496100601452442,2.19616824799355,2.68958821923492,151.113088149301,218.527055319878,144.611600488219,140.398553560527,258.386298228761,184.037720956555,149.704429777831,223.767418840932,149.472810639615
2010-08-01,2010,"Q3","2010/11","Q1","August",388.597172692711,320.330848940915,11.4244040086006,7.56323503169731,3.86116897690329,303.036649262315,46.2125558705378,256.824093391777,5.86979567000002,308.906444932315,65.379690554586,2.83768406056946,1.87861629189854,0.959067768670927,62.5420064940166,11.4786410821324,51.0633654118842,62.5420064940166,2.88663319720993,0.125288953541226,0.0829443533154402,0.0423446002257861,2.7613442436687,0.506803047329762,2.25454119633894,2.7613442436687,160.313093515971,227.131482013141,141.679932082724,144.061614564581,263.96050105,183.227504320153,158.176483504218,231.973456767106,146.654832392275
2010-09-01,2010,"Q3","2010/11","Q1","September",477.054181238568,388.965833020191,85.9860989844473,8.66967327494508,77.3164257095022,298.245195345744,45.1040516608524,253.141143684892,4.73453869000002,302.979734035744,84.3635431273763,21.3579091158737,2.15344219655886,19.2044669193148,63.0056340115027,11.2033020163457,51.802331995157,63.0007734474693,3.72480509100014,0.942990842475758,0.0950784208388003,0.847912421636957,2.78181424852438,0.494646322801903,2.28716792572248,2.78159964571154,164.314095849889,222.965544124953,135.694715034458,146.127956669432,257.628859765664,176.303607904726,161.923132715744,227.522790112229,140.512838589681
2010-10-01,2010,"Q4","2010/11","Q2","October",436.715129656458,358.386493401675,29.16239205654,26.3855946284405,2.77679742809947,324.083153715135,50.5258759758466,273.557277739288,5.14094763,329.224101345135,75.0165193971748,7.24358619010864,6.5538632255482,0.689722964560438,67.7729332070662,12.5500177335318,55.2229154735344,65.8397637862475,3.31211685760782,0.319817609808988,0.289365076468899,0.0304525333400886,2.99229924779883,0.554106290621547,2.43819295717729,2.90694627383045,173.114100983226,240.969217779073,139.196758906672,155.764624849329,288.597661119136,185.278051032637,170.833135385126,247.231011501909,144.720759789693
2010-11-01,2010,"Q4","2010/11","Q2","November",527.694028503938,430.917367630361,97.4099539407726,15.5846968512891,81.8252570894836,327.960069699588,50.6942161566871,277.265853542901,5.54734399,333.507413689588,92.6844715386349,24.1954567984851,3.87105058700802,20.3244062114771,68.4890147401497,12.5918314025482,55.8971833376016,68.4890147401497,4.09218933494195,1.06827377468012,0.170913980132818,0.897359794547302,3.02391556026183,0.555952440764746,2.46796311949708,3.02391556026183,177.61510360881,244.527122111383,137.672482318814,160.930480111457,289.559199766901,179.928127702321,175.421547335353,250.447567152516,142.768987594059
2010-12-01,2010,"Q4","2010/11","Q2","December",482.584339822036,394.479149582633,45.8554178826508,24.8478059580953,21.0076119245555,341.918814619982,56.2851747099786,285.633639910004,6.70491708,348.623731699982,84.3796729855923,11.3899323166784,6.1718950812951,5.21803723538331,72.9897406689139,13.9805580230384,59.0091826458754,71.6867742484595,3.72551725381091,0.502886392707036,0.272500482645882,0.230385910061154,3.22263086110387,0.617267266982981,2.60536359412089,3.16510250493961,187.616109442731,252.762977988832,134.723494021705,172.445641113946,321.494075327797,186.432126234704,185.621621764949,261.799174087199,141.039158907206
2011-01-01,2011,"Q1","2010/11","Q3","January",461.133466698207,378.435274703188,19.0348228861263,8.95149716427669,10.0833257218496,354.864963647062,55.0454561661625,299.819507480899,4.53548816999999,359.400451817062,79.2013090043658,4.72802025025198,2.22344384899009,2.50457640126189,74.4732887541139,13.6726269004406,60.8006618536732,74.4732763382154,3.49688299065293,0.208750761829674,0.0981691221262104,0.110581639703463,3.28813222882325,0.603671543396575,2.68446068542668,3.28813168063858,196.616114692734,263.152681119412,133.84085100586,180.880073887384,314.412953718696,173.823985672656,194.547270224446,269.89195770885,138.728216231191
2011-02-01,2011,"Q1","2010/11","Q3","February",441.246468697389,361.899181034246,40.1284111747101,17.9094783069809,22.2189328677291,317.392772539536,53.4826555263758,263.91011701316,4.37799732,321.770769859536,75.9920972546221,9.96741297670554,4.44849823995848,5.51891473674705,66.0246842779166,13.2844460848785,52.7402381930381,66.0246842779166,3.35519040852068,0.440079555972156,0.196409352633336,0.24367020333882,2.91511085254853,0.586532648745701,2.32857820380283,2.91511085254853,204.017119009986,231.968384314686,113.700450942713,195.288113836665,305.486426454655,156.428581572639,202.869501620716,241.633928315366,119.108060297365
2011-03-01,2011,"Q1","2010/11","Q3","March",625.991120077747,511.01760219597,120.174703844255,10.8658122730322,109.308891571223,386.664863681715,69.8746224356501,316.790241246065,4.17803466999999,390.842898351715,110.111876661368,29.849945898777,2.69893661578416,27.1510092829929,80.2619307625906,17.3560128103559,62.9059179522346,80.2619307625906,4.86164122040943,1.3179298347151,0.119162999491154,1.19876683522395,3.54371138569433,0.766299783994005,2.77741160170032,3.54371138569433,200.517116968318,277.516924540542,138.400615736157,214.974718617429,399.115348661175,185.656876877436,202.417882832264,293.50367941785,144.99888809778
2011-04-01,2011,"Q2","2010/11","Q4","April",434.386150105761,355.563779772575,20.1058130641733,16.2906674381472,3.81514562602614,331.401740789166,65.6807518615486,265.720988927617,4.05622591923599,335.457966708402,75.4893759901211,4.99404128338267,4.04640515955727,0.947636123825404,70.4953347067384,16.3143059807253,54.1810287260131,69.4626725819909,3.33299434306454,0.220496078133213,0.178656205984753,0.0418398721484598,3.11249826493133,0.720306517726378,2.39219174720495,3.06690433896576,205.217221135165,233.255896588952,113.662925215872,231.336391102206,375.160469792759,162.170970163968,208.65115353093,251.912335964578,120.733737485537
2011-05-01,2011,"Q2","2010/11","Q4","May",495.79288326896,407.28109461243,12.3546458656935,9.67497165856716,2.67967420712633,390.483317616736,70.2909290607071,320.192388556029,4.44313113000001,394.926448746736,84.7690784381026,3.06874490963956,2.40314618086938,0.66559872877018,81.700333528463,17.459418351104,64.240915177359,80.5492537124213,3.74271021842814,0.135490713626713,0.106103309523223,0.0293874041034897,3.60721950480143,0.770865328189257,2.83635417661217,3.55639722067254,198.21663366954,280.687712088552,141.606537701828,215.012288473881,401.493241492906,186.730369851246,200.424787420731,296.570223727805,147.970831125417
2011-06-01,2011,"Q2","2010/11","Q4","June",534.81606956641,438.874010627385,51.3189144196503,15.8406441627386,35.4782702569116,382.686814807735,70.2458091755402,312.441005632195,4.86828139999999,387.555096207735,91.8851606453799,12.7469989108174,3.93462480982956,8.81237410098787,79.1381617345625,17.4482111162359,61.6899506183266,79.0833629518888,4.05689829364473,0.562803370720195,0.173720898619688,0.389082472100508,3.49409492292453,0.770370508223838,2.7237244147007,3.49167545620803,194.416314759629,274.353274366451,141.11638455119,213.697343498067,401.235522194078,187.758778666197,196.951224915355,291.034702674188,147.769937861146
2011-07-01,2011,"Q3","2011/12","Q1","July",496.967322477086,408.026145113501,11.8309309937309,9.95646871788018,1.87446227585076,391.43659849977,69.6911638137423,321.745434686028,4.75861562000001,396.19521411977,85.1803104959018,2.93866045680224,2.4730666526689,0.465593804133333,82.2416500390996,17.3104439030615,64.931206136038,80.9411550806397,3.76086686768314,0.129747246552827,0.109190426536917,0.0205568200159103,3.63111962113032,0.764287833196429,2.86683178793389,3.57370038454399,195.41639868329,282.303288798094,144.462435445666,218.769274119065,398.067455315991,181.957661522131,198.486641558327,297.523003749839,149.89573172984
2011-08-01,2011,"Q3","2011/12","Q1","August",593.34707648111,485.526695284351,45.3730370844916,32.1606080775235,13.2124290069681,434.415498779531,78.4330447334227,355.982454046108,5.73815942032861,440.15365819986,103.261209491102,11.2701147488621,7.98830686056846,3.28180788829366,91.9910947422396,19.4818216070099,72.5092731352297,91.9910947422396,4.55917170565675,0.497596227428895,0.352698392690683,0.144897834738212,4.06157547822786,0.860158139567267,3.20141733866059,4.06157547822786,191.816096558112,312.752379984041,163.048036945789,206.784489910928,448.000016374562,216.650686213235,193.784017089724,330.533620377136,170.568050627259
2011-09-01,2011,"Q3","2011/12","Q1","September",493.787123124465,405.085018125034,55.2553259605078,13.0303430995524,42.2249828609554,346.282410394526,67.5585645834324,278.723845811094,3.54728177,349.829692164526,84.9513472775898,13.7247560241797,3.23657994671011,10.4881760774696,71.2265912534101,16.7807319952126,54.4458592581976,71.2265912534101,3.75075772184117,0.605973139776889,0.142900938201855,0.463072201575034,3.14478458206428,0.74090008135509,2.40388450070919,3.14478458206428,185.615576231416,244.058435337021,131.485967014289,208.287284169002,385.886307773569,185.266378268423,188.596264838766,262.704790730277,139.294800432483
2011-10-01,2011,"Q4","2011/12","Q2","October",487.082426681101,398.489360351435,28.7037034735336,17.0002079318852,11.7034955416484,365.814221884801,66.6234340292219,299.190787855579,3.9714349931,369.785656877901,84.8469192947145,7.12965348256587,4.22264645388591,2.90700702867996,77.7172658121487,16.5484568527862,61.1688089593625,77.6635580852209,3.74614703495158,0.314787271900515,0.186437582228857,0.128349689671658,3.43135976305107,0.730644707991783,2.70071505505928,3.42898846844595,172.014434869631,262.121380942461,152.383363141077,205.638609289147,380.544955732187,185.05520779763,176.435063165466,277.690732893764,157.389765906869
2011-11-01,2011,"Q4","2011/12","Q2","November",506.822114716988,414.543713333847,46.5106758468559,21.943098372926,24.5675774739299,364.095847036991,63.2921344920537,300.803712544937,3.93719045,368.033037486991,88.3764204036686,11.5526904858736,5.45040077762335,6.10228970825024,76.8237299177951,15.7210022573002,61.1027276604949,76.8237299177951,3.90198097947277,0.510072464258165,0.240645186438294,0.269427277819871,3.39190851521461,0.694111070645802,2.69779744456881,3.39190851521461,167.614065605525,263.486345930893,157.198230935464,207.592241824643,361.51697776356,174.147634124468,172.870065494329,276.374602443343,159.874181601678
2011-12-01,2011,"Q4","2011/12","Q2","December",522.494451742818,431.976468656413,41.765701927979,33.2855811357646,8.48012079221444,384.688108678434,72.2916891686574,312.396419509777,5.52265805,390.210766728434,86.6904411805049,10.374096237344,8.26773658955367,2.10635964779035,76.3163449431609,17.9563830122872,58.3599619308738,76.3163449431609,3.8275419058995,0.458035367493297,0.365035727498082,0.0929996399952145,3.36950653840621,0.792807229055456,2.57669930935075,3.36950653840621,164.813830619274,274.880513986458,166.782431397667,202.783300198807,412.921339996155,203.626896096143,169.805742376183,293.02897984395,172.567179262278
2012-01-01,2012,"Q1","2011/12","Q3","January",561.577077771915,458.093957799404,66.6536142648192,41.843330199148,24.8102840656712,385.220951934585,96.5698205663876,288.651131368197,6.21939159999998,391.440343534585,99.1073488302179,16.5559532590262,10.3933781629114,6.16257509611476,82.5513955711917,23.9867778088897,58.564617762302,82.5513955711917,4.3757711422925,0.730975688070285,0.45888669985625,0.272088988214035,3.64479545422222,1.05906021472264,2.58573523949958,3.64479545422222,168.914174706283,254.952176934753,150.935927892421,208.493918379487,551.59507503595,264.561709676334,174.117791979994,293.952331191139,168.823833479874
2012-02-01,2012,"Q1","2011/12","Q3","February",535.229316458046,437.948599519829,50.702289155197,23.3636392003409,27.3386499548561,383.205043844632,83.9513381121523,299.25370573248,4.04126652,387.246310364632,93.1672136538851,12.5938366379351,5.80324597290081,6.79059066503425,80.57337701595,20.8524990752243,59.7208779407258,80.572855396478,4.11350328433131,0.556040975583234,0.256223948673542,0.299817026909693,3.55746230874808,0.920676062623386,2.63678624612469,3.55743927829212,173.81458593222,262.23615928363,150.871204437291,224.855590864263,479.519837292301,213.256799819476,180.525035022666,290.802819783427,161.087252938029
2012-03-01,2012,"Q1","2011/12","Q3","March",556.019436811387,454.36808553119,31.0673965494131,20.3550108736932,10.7123856757199,417.861039471777,92.8324051787518,325.028634293025,5.43964951000001,423.300688981777,97.3530362542769,7.71676631229879,5.05593901139292,2.66082730090587,89.6362699419781,23.0584489380587,66.5778210039194,87.9813303611472,4.29831502592,0.340709379674945,0.223228976300681,0.117480403374265,3.95760564624505,1.01807279318946,2.93953285305559,3.8845370297851,175.614736994809,285.730860838064,162.703236486645,234.680108326419,530.247412701147,225.944762205248,183.380163397694,317.877874307594,173.343653107243
2012-04-01,2012,"Q2","2011/12","Q4","April",510.282888422993,417.085081533246,29.718512977891,29.3978193452105,0.320693632680459,382.354114085355,79.3018018114489,303.052312273906,5.01245447,387.366568555355,89.2569489602467,7.38171991446563,7.30206348695323,0.0796564275123992,81.8752290457811,19.6976103790951,62.1776186666859,81.8691674444137,3.94085792950036,0.325916466977029,0.322399489669887,0.00351697730714188,3.61494146252333,0.869685609455892,2.74525585306744,3.61467383171035,175.314711817711,266.360238818197,151.932622229191,226.52744947637,452.962251189034,199.959100866619,182.04773890639,290.893127734796,159.789475816766
2012-05-01,2012,"Q2","2011/12","Q4","May",542.04847733601,443.06491128704,19.0206328552919,10.3568918822393,8.66374097305257,419.459036391748,93.5858665195331,325.873169872215,4.58524204000001,424.044278431748,94.7980579970927,4.72449561786962,2.57252693349662,2.151968684373,90.0735623792231,23.2455996406582,66.8279627385648,90.0735623792231,4.1855080518769,0.208595142848357,0.113581780273922,0.0950133625744353,3.97691290902854,1.02633583980872,2.95057706921982,3.97691290902854,169.514225060479,285.722325362808,168.553597941924,207.611026752869,534.551092281035,257.477216235408,174.522877390228,318.43627319488,182.461049208388
2012-06-01,2012,"Q2","2011/12","Q4","June",597.716638300515,487.267387178244,56.8244429669009,51.2340521646911,5.59039080220986,427.150535121343,82.8260174886367,344.324517632706,3.29240909,430.442944211343,105.778917971541,14.1145057489669,12.7259201509924,1.38858559797451,91.6644122225739,20.5729830152201,71.0914292073539,90.427951754298,4.67033315073066,0.623181304646298,0.561872704830668,0.0613085998156297,4.04715184608436,0.908334916143229,3.13881692994113,3.99255984963276,165.913922935301,300.557991742298,181.152965601026,179.56512891157,473.092142696546,263.465487739287,167.70867056711,323.241354616587,192.739799035757
2012-07-01,2012,"Q3","2012/13","Q1","July",499.226063067729,408.006903126035,12.9768214061953,12.7152828287,0.261538577495277,391.99970957984,77.4328923158691,314.566817263971,3.03037214,395.03008171984,87.361968857746,3.22328580409927,3.15832277827983,0.0649630258194333,84.1386830536468,19.2333958185578,64.905287235089,84.1386830536468,3.8571910839474,0.142313977433712,0.139445740748422,0.00286823668529015,3.71487710651369,0.849189685573283,2.86568742094041,3.71487710651369,172.514100633225,274.602201711545,159.176670604662,193.74774972214,442.287267354503,228.279950600099,175.305725159531,296.648046963287,169.217546485338
2012-08-01,2012,"Q3","2012/13","Q1","August",560.937131160135,458.148925072102,45.5758306793935,37.3751559606505,8.20067471874293,408.492234782708,94.812761551559,313.679473231149,4.08085961000006,412.573094392708,98.4418192948294,11.3204862300707,9.28353761395271,2.03694861611799,87.1213330647587,23.5503455577101,63.5709875070486,87.1213330647587,4.34638679320366,0.499820220669242,0.409885204972161,0.0899350156970811,3.84656657253442,1.0397909307309,2.80677564180352,3.84656657253442,172.514100633225,274.602201711545,159.176670604662,193.74774972214,442.287267354503,228.279950600099,175.305725159531,296.648046963287,169.217546485338
2012-09-01,2012,"Q3","2012/13","Q1","September",515.607311985847,422.326340917396,20.0554277291564,17.7379481043574,2.31747962479902,398.46136853824,84.4803067446813,313.981061793558,3.80954465000001,402.27091318824,89.3365965517684,4.98152617432698,4.40589220803553,0.575633966291449,84.3550703774415,20.9838884987722,63.3711818786692,84.3550703774415,3.94437451668231,0.219943513124715,0.194528218215187,0.0254152949095284,3.7244310035576,0.926477146546521,2.79795385701108,3.7244310035576,170.585884026389,274.769434756078,161.07395774528,212.983516225482,482.541241814338,226.562717324791,176.15997397243,302.085553150512,171.483649967949
2012-10-01,2012,"Q4","2012/13","Q2","October",491.899139459163,402.938178132063,20.7544160316595,17.77087942081,2.98353661084956,377.633197410404,85.6661026173543,291.96709479305,4.55056469000002,382.183762100404,85.1992578969257,5.15514643172023,4.41407194955385,0.741074482166383,80.0441114652054,21.278425880717,58.7656855844884,80.0441114652054,3.76170343017422,0.227609165783029,0.19488936879897,0.0327197969840587,3.53409426439119,0.939481511928633,2.59461275246256,3.53409426439119,169.685958495184,256.376330953077,151.088713071302,210.334841345627,489.314363681273,232.635905944475,175.030137343437,287.001096510348,163.972388336304
2012-11-01,2012,"Q4","2012/13","Q2","November",595.442270612573,484.662781609802,89.9097989331345,75.9601293402507,13.9496695928838,390.849512906668,84.0294832677974,306.82002963887,3.90346976999998,394.752982676668,106.095191783427,22.3325088231726,18.8675792719998,3.46492955117277,83.7626829602543,20.8719093886566,62.8907735715977,83.7604006400248,4.68429721934362,0.986021206266349,0.833038214398894,0.152982991867456,3.69827601307727,0.921533063545948,2.77674294953133,3.69817524445501,168.18608260984,268.659043303627,159.739164581688,206.089447566569,479.9661929212,232.892173077501,173.169303477795,296.439959291547,171.185050316703
2012-12-01,2012,"Q4","2012/13","Q2","December",475.101269976873,387.633859775761,53.4008040574264,50.9312853667949,2.46951869063151,329.314412908335,84.5699309140304,244.744481994305,4.91864281,334.233055718335,83.7688613986526,13.2641151679574,12.6507165328594,0.613398635097972,70.5047462306952,21.0061500606543,49.4985961700409,70.5047462306952,3.69854880245936,0.585635001491387,0.55855232722087,0.0270826742705172,3.11291380096797,0.927460035315274,2.1854537656527,3.11291380096797,172.185751637422,215.864768470111,125.367381689436,205.957953068988,483.053164174007,234.539699475555,176.625841300245,250.992488414424,142.104058254853
2013-01-01,2013,"Q1","2012/13","Q3","January",481.840659675722,392.811478473247,22.3548412867438,13.3592516325455,8.99558965419833,365.566834406503,88.5733651022037,276.9934693043,4.88980277999996,370.456637186503,85.2645931031674,5.55267274758462,3.31827685630443,2.2343958912802,79.7119203555828,22.0005547906311,57.7113655649517,79.3840262414654,3.76458809930747,0.245160681405157,0.146508006533687,0.0986526748714697,3.51942741790231,0.971364827165229,2.54806259073708,3.50495029164258,175.685102482976,243.723086105608,138.727235639814,212.138194455315,505.920293557444,238.486188145629,180.477653456364,278.194605908272,154.14351892354
2013-02-01,2013,"Q1","2012/13","Q3","February",488.714549228215,401.28069217449,39.3055416216772,36.3849594993682,2.92058212230893,357.095564952813,87.0737262302866,270.021838722526,4.8795856,361.975150552813,83.7367270420221,9.7630221119557,9.03758476486774,0.725437347087954,73.9737049300664,21.6280625958308,52.3456423342356,73.9013093391791,3.69713001170288,0.431055324587936,0.399025935784824,0.032029388803112,3.26607468711494,0.954918613882612,2.31115607323233,3.26287828905594,177.215103375477,237.686411880008,134.12311216861,218.769274119065,497.354538632868,227.342043637345,182.678301986904,271.825429074256,148.800063345094
2013-03-01,2013,"Q1","2012/13","Q3","March",467.393025707192,382.480785749813,20.2074948304445,18.77580351863,1.43169131181453,357.714306729369,95.7732593511448,261.941047378224,4.55898419,362.273290919369,81.3217362179128,5.01929780680228,4.66368296578884,0.355614841013446,76.3024384111106,23.7889216176993,52.5135167934113,76.3024384111106,3.59050373946607,0.221611199944447,0.205910152772422,0.0157010471720249,3.36889253952163,1.05032450115594,2.31856803836568,3.36889253952163,172.014100341559,230.422364763898,133.955509639245,205.206555939951,547.045214212807,266.582717938547,176.377969818197,272.049317738822,154.242232189903
2013-04-01,2013,"Q2","2012/13","Q4","April",525.699829558765,428.683773503584,46.652366018702,26.0454266013421,20.6069394173599,377.793024894882,78.8679898324312,298.925035062451,4.23838258999999,382.031407484882,92.9137439241007,11.5878846143274,6.46936959352279,5.11851502080462,81.3258593097733,19.5898567197169,61.7360025900565,81.3258593097733,4.10231213108056,0.511626349550064,0.285634527714561,0.225991821835502,3.59068578153049,0.864928087851802,2.72575769367869,3.59068578153049,169.614233452845,262.122413998663,154.540340549625,193.259341588266,450.484369903615,233.098367303435,172.722896665729,286.88668573195,166.096499809844
2013-05-01,2013,"Q2","2012/13","Q4","May",528.265610285853,430.960931517182,25.3364940519679,11.801171052917,13.535322999051,401.322856885214,81.3756739894982,319.947182895716,4.30158058000001,405.624437465214,93.190162261253,6.2932793052361,2.93126844671333,3.36201085852277,86.8968829560169,20.2127351960115,66.6841477600054,86.8945086496602,4.11451650741781,0.277859818664046,0.129420875755784,0.148438942908262,3.83665668875376,0.892429314490347,2.94422737426341,3.83655185877535,170.01426702231,280.353313326785,164.899874720511,193.541115511654,464.807956948421,240.159800525916,173.107382435233,304.603883964401,175.962388015639
2013-06-01,2013,"Q2","2012/13","Q4","June",534.082935881369,435.130652089664,41.5803769125804,39.7577963342159,1.82258057836457,389.444039057083,85.4134272853701,304.030611771713,4.10623611999999,393.550275177083,94.7680985062718,10.3280637404343,9.87535672373259,0.452707016701708,84.4400347658375,21.2156643781011,63.2243703877363,84.4400347658375,4.18418528543304,0.456002948364314,0.436015103638589,0.019987844725725,3.72818233706873,0.936710476528786,2.79147186053994,3.72818233706873,168.714157921551,266.422561919756,157.913577142493,193.691394937462,487.871112902841,251.880633654563,171.997958419571,295.536785464211,171.825751991358
2013-07-01,2013,"Q3","2013/14","Q1","July",534.726843765343,435.566792620438,14.7171393064914,13.8681974804809,0.848941826010513,416.694523812336,84.9593365479122,331.735187264424,4.15512950160999,420.849653313946,94.9670804422115,3.65555976449809,3.44469286183891,0.210866902659184,91.3115206777134,21.1028737198956,70.2086469578179,89.9120574509786,4.19297070269422,0.161399665264168,0.152089504933865,0.00931016033030362,4.03157103743005,0.931730562192245,3.09984047523781,3.96978217036292,168.654488649372,290.418881510379,172.197540567184,202.343896225523,485.277401814509,239.828040710278,173.083693260999,316.037267787874,182.592167889156
2013-08-01,2013,"Q3","2013/14","Q1","August",528.305796939557,430.002471386962,48.5204280673824,47.1366782994366,1.38374976794574,377.27802043636,82.8180698072545,294.459950629105,4.20402288321999,381.48204331958,94.1465813873754,12.0518886792838,11.708181939102,0.343706740181827,82.0946927080916,20.5710089070951,61.5236838009966,82.0946927080916,4.15674416521938,0.532112979666877,0.516937696977442,0.0151752826894357,3.6246311855525,0.908247755650419,2.71638342990208,3.6246311855525,166.715787715429,258.232085908307,154.893600328416,208.446102198547,473.046746506694,226.939598062674,172.202144248576,286.47414042401,166.359217926161
2013-09-01,2013,"Q3","2013/14","Q1","September",493.548088853422,404.010409443647,38.9395489051903,30.2303693796918,8.70917952549855,359.892799590366,83.3017719001452,276.591027690221,5.17806094809003,365.070860538456,85.7515895256168,9.67211393879609,7.50885886644922,2.16325507234687,76.0794755868207,20.6911546685743,55.3883209182464,76.0794755868207,3.78608988415901,0.427041562082879,0.331529884788297,0.0955116772945817,3.35904832207613,0.913552411280451,2.44549591079568,3.35904832207613,162.777666809286,243.624360340035,149.666944560319,209.680052418896,475.809594057392,226.921726014655,168.944004468053,274.15015411091,162.272792677145
2013-10-01,2013,"Q4","2013/14","Q2","October",495.353933365324,404.466868016269,28.7099921364855,22.9057275166902,5.80426461979531,370.653734659784,83.6653530544868,286.988381605297,5.10314122,375.756875879784,87.0439168445675,7.13121551053753,5.68950623778064,1.44170927275689,79.91270133403,20.7814638388051,59.1312374952248,79.9110248425836,3.84314850448744,0.314856238299097,0.251202130851299,0.0636541074477981,3.52829226618834,0.917539726708062,2.61075253948028,3.52821824601751,164.259391633296,252.549386282767,153.750348014544,205.654944009344,477.886325410256,232.372884450832,169.701736413934,282.174822933658,166.276921436668
