"Date","Year","Quarter","FY","QFY","Month","EXP_SEC","EXP_RAW","EXP_AGR","EXP_EDU","EXP_HEA","EXP_WAE","EXP_JLO","EXP_ACC","EXP_EAM","EXP_TTI","EXP_LHUD","EXP_SD","EXP_ICT","EXP_PSM","EXP_PAD","EXP_PARL","EXP_STD","EXP_TOU","EXP_LGOV","EXP_I","EXP_I_DOM","EXP_I_EXT","EXP_CEN_TOT","EXP_LGP_TOT","EXP_I_TOT","EXP"
2020-03-01,2020,"Q1","2019/20","Q3","March",93.868440969,190.687522070741,44.0264377563333,262.059471410959,103.450122051675,29.6372820469386,123.490122758067,163.239240858988,112.467441141638,5.703313047,5.245672355,3.78200603366667,56.2273967926004,130.397811501402,75.6119145746667,40.236667188,9.83222973,14.557028758,,257.104349807009,200.508480160449,56.5958696465599,746.683379960074,311.043961696907,664.083147941038,1721.81048959802
2020-04-01,2020,"Q2","2019/20","Q4","April",811.457171757,70.9792843958334,94.1036284835288,222.52452588127,160.680789750808,10.813907591001,99.750764036,62.1067219554074,59.6570708682002,3.896494917,1.622082552,4.60173068866667,13.56945973,124.253380474541,114.046343770667,49.785603273,8.470623327,3.323134933,,234.037707552134,202.705297701963,31.3324098501703,1416.06372777307,281.576852113012,452.225864797304,2149.86644468339
2020-05-01,2020,"Q2","2019/20","Q4","May",109.217985496,109.969481116614,53.347305475341,223.375747551181,149.319327985748,97.8612533539202,177.162872834819,461.085407271303,16.840353132779,4.642500179,7.526479565,5.79188095366667,10.323322791,125.011781639078,127.091742520667,47.778444772,13.680973705,4.83019184,,262.660515168114,241.821834353926,20.8386808141882,926.033618979074,281.576852113012,800.093115005479,2007.70358609756
2020-06-01,2020,"Q2","2019/20","Q4","June",125.192387709,475.690563638913,211.17674489539,328.335335648182,258.947338772259,62.6777559424035,256.937155306464,121.960807754546,42.3886124055901,14.179054544,8.109492301,32.7167476586667,18.182840348,196.818530122541,99.9467449406667,80.207344793,20.439763286,4.600196182,,206.899716981059,155.279970462148,51.619746518911,1856.78793635707,281.576852113012,427.228363505929,2565.59315197601
2020-07-01,2020,"Q3","2020/21","Q1","July",634.696481669551,405.537729577327,20.6342899016667,187.539793690766,169.543922578945,123.214696776333,84.372842065,174.671450115956,69.1003699283334,16.5474901693333,119.271782796674,6.07679178866667,12.4116814853515,100.930952578977,97.099731349,69.153231051,24.207537506,0.64628073,1.418962761,605.207064689605,308.500830598,296.706234091604,2010.17423778188,306.901780738,605.207064689605,2922.28308320948
2020-08-01,2020,"Q3","2020/21","Q1","August",294.554291339664,208.120169320403,39.0206844146667,277.044050158667,182.728798254552,32.8706989934993,122.985525347,692.286343844811,148.703999775404,108.862772192333,14.485241502,17.9401715556667,3.786643877,130.35099242506,149.101654686,53.826815332,6.024940753,4.195322107,2.508994212,225.917284240471,195.865425753,30.0518584874705,2182.49632935273,306.901780738,225.917284240471,2715.3153943312
2020-09-01,2020,"Q3","2020/21","Q1","September",167.374875836584,681.939498251562,52.6058066253579,218.395052550661,204.83492398418,53.6529290596574,125.082925293,86.0238465619201,78.30215656598,4.96208833133333,4.312540626,11.9233413086667,2.575610302,179.854422952604,81.88452794,30.415951683,5.387664377,2.483079947,1.690525378,412.752845006545,328.221826719,84.5310182875449,1686.79998683651,306.901780738,412.752845006545,2406.45461258105
2020-10-01,2020,"Q4","2020/21","Q2","October",822.081718859,677.616381589711,50.5153415,255.849274427521,318.320584902885,90.2515851344573,118.744322057,122.707862232561,102.945309433131,10.9814188734112,7.688721213,16.6406420516667,4.210362196,237.572385806986,218.214763264,41.683711357,46.634450253,3.224991368,5.883880296,210.424591573926,185.917926491,24.5066650829261,2825.320225488,326.447481327333,210.424591573926,3362.19229838926
2020-11-01,2020,"Q4","2020/21","Q2","November",578.710804744294,275.232814302057,46.2997996592024,305.738136857041,158.522301052361,37.3299966959556,160.509190377045,220.054641565543,57.1181999082451,11.3094061513333,19.192838643,10.3401821656667,9.095803286,149.004307670537,303.693623411,42.042523576,4.443792497,3.456797675,2.39877915,183.440890556099,156.838115859,26.6027746970991,2068.04645805995,326.447481327333,183.440890556099,2577.93482994338
2020-12-01,2020,"Q4","2020/21","Q2","December",241.760662742861,309.031982060265,150.668764884726,256.022796256,189.598461354182,357.128697401427,243.521408443958,109.604057317532,140.246486426085,5.62062825746178,5.367247412,12.5582055956667,6.055673113,120.599222821211,158.447062915,49.151116509,7.712588914,2.669962728,3.606450496,227.023770001705,177.016618259,50.0071517427055,2042.92399432104,326.447481327333,227.023770001705,2596.39524565008
2021-01-01,2021,"Q1","2020/21","Q3","January",1090.68470816359,608.683078444199,31.7553895012741,274.082286810203,189.114264661403,77.0178323570671,165.328246835756,163.740207472322,29.4475641522275,23.1535252962957,5.02961579,26.3903883486667,2.86410372,175.488720080999,287.770120774833,38.777138176,21.610091844,8.034547265,2.98984178,663.484574885451,393.513978476,269.970596409451,2901.54669979628,320.414971677562,663.484574885451,3885.44624635929
2021-02-01,2021,"Q1","2020/21","Q3","February",216.297052366122,257.58723781539,64.246985973152,280.203678540524,170.954284213128,41.1329579011239,146.306075929,147.619480630811,28.9861653743809,10.7762729053333,4.815380939,15.9908578736667,5.07436947,121.354296840597,108.996997969833,68.769368175,5.414117499,3.538549009,10.197888166,232.270654112247,193.849808337,38.4208457752471,1387.8470459135,320.414971677562,232.270654112247,1940.53267170331
2021-03-01,2021,"Q1","2020/21","Q3","March",219.964136416824,463.296622581435,51.3421156902741,299.388371813417,326.308617539397,85.3194677989955,168.669999409,170.51335333695,110.353276624504,6.64298984533333,7.23632612,12.9902375016667,5.41525433,133.325138224828,88.2562032868333,41.47649537,2.136168491,2.92070909,6.900488321,424.737032728586,334.060101385,90.6769313435859,1882.0410001139,320.414971677562,424.737032728586,2627.19300452004
2021-04-01,2021,"Q2","2020/21","Q4","April",1061.86381052,246.207445257014,37.6104878975145,260.033018923942,226.779939822031,61.1897782325702,130.108842857,155.918789335413,106.959460254814,34.6636026868333,9.404512088,16.87046227525,6.17063675,121.341171941903,128.373209612833,42.85727638,10.788836066,8.541765341,19.948600563,317.112020587988,290.015897748,27.0961228399882,2404.86558809665,280.766058708468,317.112020587988,3002.74366739311
2021-05-01,2021,"Q2","2020/21","Q4","May",216.883141089421,868.457100729047,77.2571833025145,281.049032144341,152.386388962572,48.7412943640492,246.673882306,102.503771673658,34.5676616834108,11.3999565768333,8.824379758,5.15603885925,65.1412922988283,108.64077976672,83.6019456858333,38.162366676,5.027527816,6.726770068,9.779131567,309.094465399033,294.738769931,14.355695468033,2090.21358661901,280.766058708468,309.094465399033,2680.07411072651
2021-06-01,2021,"Q2","2020/21","Q4","June",74.9262765334745,399.179487065565,247.967822388514,387.417227075494,500.344500471673,76.5143183161325,227.506834824426,184.997034186568,121.040472638707,12.7183569928333,30.028138033,15.63866758625,45.3297859015793,152.908354773721,165.781620355833,73.654788592,26.682882785,8.627989523,59.196834519,244.093181285024,161.439779187,82.6534020980236,2529.6953338543,280.766058708468,244.093181285024,3054.55457384779
2021-07-01,2021,"Q3","2021/22","Q1","July",685.11372340507,132.112653752965,94.005897825382,313.086826644528,168.46175916109,110.274112664931,95.9181313005141,205.545270071548,44.1246352423936,4.57534936242099,1.057517671,62.3476297600001,1.171945101,134.270373993422,89.4845154266667,163.636299583,0.627648123,2.597877849,1.057837085,595.080416204175,448.872144137554,146.208272066622,1921.69353032251,413.000696540858,561.755678110622,2904.55042022711
2021-08-01,2021,"Q3","2021/22","Q1","August",178.733466552894,934.970227638888,51.2228885372768,255.791277086528,197.641952928145,56.3117790621322,132.360236905,120.988953061763,91.5221187472249,13.457539051421,308.953619134388,13.0417110590001,8.904329887,186.915323710325,75.9339212106667,59.013413274,2.190296158,14.620163864,2.075714672,374.928204471041,341.523249632504,33.4049548385368,2291.64823599979,413.000696540858,374.928204471041,3079.57713701169
2021-09-01,2021,"Q3","2021/22","Q1","September",163.843353569343,179.035792176115,54.3566718238908,303.730628003508,391.141478637012,31.1235803139893,117.201295481,83.3386758962626,45.5014773386288,28.581458087878,4.185887188,21.7113663660001,45.3691770072274,165.244064403895,60.7087007776667,49.039388826,1.680385402,1.308248887,2.255998891,353.324668302826,312.532202047158,40.7924662556682,1336.35693253556,413.000696540858,353.324668302826,2102.68229737924
2021-10-01,2021,"Q4","2021/22","Q2","October",740.017563519,302.714749297439,61.3516034727756,292.139719195344,307.784846653743,32.2065617957125,170.341824433,273.399099728515,33.8156512714782,7.060305749421,3.315821292,15.670237393,3.997712989,129.53336246129,100.114093813667,55.211265304,2.24696881,19.394893999,2.749483382,360.095439683076,327.247769167054,32.8476705160222,2183.76138223003,369.30438233035,360.095439683076,2913.16120424346
2021-11-01,2021,"Q4","2021/22","Q2","November",172.260767686,402.137406778415,63.5177145102014,336.044923612009,213.505192690611,136.779981819705,163.880485966,86.32152117475,54.4072562953346,43.8023780153722,25.3998047361389,8.596777337,23.9343046394642,142.468784255037,83.7017393606667,50.018624412,1.786425137,3.745184566,3.526650565,342.546775099061,320.421594221918,22.1251808771429,1646.53154122635,369.30438233035,342.546775099061,2358.38269865577
2021-12-01,2021,"Q4","2021/22","Q2","December",214.929516222632,158.930008128359,82.7514713439878,263.968941915104,182.349618098733,224.013715983554,201.650992546624,95.1654191080153,124.060356696618,5.776197680421,37.069530973,19.743238495,19.0596378189755,114.48638152094,217.153234019667,44.595989115,1.438668554,3.358299904,3.587360048,561.594335254826,523.732521242533,37.861814012293,1644.78419584228,369.30438233035,561.594335254826,2575.68291342745
2022-01-01,2022,"Q1","2021/22","Q3","January",756.44342774,430.03852794337,63.0155785583408,314.374707517495,232.315141663652,61.7222958741936,184.092029858,228.659986004571,49.9720540579866,52.568181751421,2.995063734,32.896878387,5.851570965,157.93996825073,87.5607295858333,58.035329903,1.934606692,6.607901049,1.705716612,468.894251124707,364.072709947547,104.82154117716,2244.7556127711,496.28253083866,468.894251124707,3197.6239472723
2022-02-01,2022,"Q1","2021/22","Q3","February",120.0480275,456.92122628514,81.4810384229369,424.67913037318,213.577898485639,93.1932525786929,149.873148875,110.828682227852,112.772699112201,29.0407983292884,25.493718339,6.282842705,5.663189059,112.372934974057,129.312836507833,58.202579994,1.347572573,17.968690326,4.219151872,372.582034412674,343.097837965728,29.4841964469455,1669.30533516333,496.28253083866,372.582034412674,2525.86145295249
2022-03-01,2022,"Q1","2021/22","Q3","March",128.564186927215,192.104836103565,57.7043968433196,340.194812144145,247.909824142877,65.8325751854144,157.692603945,89.1119418949765,252.847980307783,5.732962955421,18.909394691,9.458311846,15.6977038274048,137.571487814205,105.752727385833,46.188961354,1.354505681,2.747104231,3.593338356,323.50212185358,274.28581267081,49.2163091827706,1394.99557225967,496.28253083866,323.50212185358,2202.47177748974
2022-04-01,2022,"Q2","2021/22","Q4","April",763.865309756933,319.882372040696,42.7794698249636,121.532890632879,181.101924103547,10.909883040305,207.809280763,170.516314469713,42.5497725947554,16.319738466,16.553891598,39.415842094,6.836326422,41.4581739738009,251.203660544833,51.171765227,0.991553703,2.10117201,10.372247702,382.801769350034,255.669105993477,127.132663356558,2297.37158896743,224.304468545621,382.801769350034,2680.17335831746
2022-05-01,2022,"Q2","2021/22","Q4","May",147.838953271,203.663705802805,95.1777327468469,186.41392967458,181.037803772606,47.8351228250744,241.088572416,120.32732528375,189.140651489358,130.644559865608,9.666253908,45.422901211,7.612916983,50.2014165119362,162.332021606833,86.875518943,2.274734973,25.052152175,18.286379635,306.406389952479,244.94835788847,61.4580320640097,1950.8926530944,224.304468545621,306.406389952479,2257.29904304688
2022-06-01,2022,"Q2","2021/22","Q4","June",393.224346627,834.410223862896,177.18681966632,362.036800756652,182.209583044215,167.062808825932,293.376763177,193.928174736966,182.895487994681,19.346107306,25.895889276,17.282947388,31.41520019,140.604656086033,240.097871602833,100.199292111,5.048498565,9.101141806,31.56414938,524.67364064852,406.671354992248,118.002285656272,3406.88676240253,224.304468545621,524.67364064852,3931.56040305105
