"Date","Year","Quarter","FY","QFY","Month","I_ONI","I_7DAY","I_OVA"
2023-11-07,2023,"Q4","2023/24","Q2","November",8.61336336336336,10.8424657534247,8.95611866501854
2023-11-08,2023,"Q4","2023/24","Q2","November",9.91971401781528,10.5161290322581,10.0842363697934
2023-11-09,2023,"Q4","2023/24","Q2","November",9.88961038961039,11.01875,10.4649681528662
2023-11-10,2023,"Q4","2023/24","Q2","November",10.7813664596273,11,10.8044444444444
2023-11-13,2023,"Q4","2023/24","Q2","November",10.6462025316456,11,10.6841807909605
2023-11-14,2023,"Q4","2023/24","Q2","November",10.8984674329502,11.0769230769231,10.9146341463415
2023-11-15,2023,"Q4","2023/24","Q2","November",9.92821869488536,11.2692307692308,10.0038142620232
2023-11-16,2023,"Q4","2023/24","Q2","November",10.3208037825059,10.8738738738739,10.5463309352518
2023-11-17,2023,"Q4","2023/24","Q2","November",10.4387464387464,10.6752577319588,10.5229357798165
2023-11-20,2023,"Q4","2023/24","Q2","November",10.6369109947644,10.5568181818182,10.6496
2023-11-21,2023,"Q4","2023/24","Q2","November",10.4797368421053,10.8214285714286,10.5887128712871
2023-11-22,2023,"Q4","2023/24","Q2","November",10.60984,11,10.6326875
2023-11-23,2023,"Q4","2023/24","Q2","November",10.6002459016393,11,10.6256687898089
2023-11-24,2023,"Q4","2023/24","Q2","November",10.1126623376623,10.7282608695652,10.3749134948097
2023-11-27,2023,"Q4","2023/24","Q2","November",10.4664179104478,10.5149253731343,10.4748322147651
2023-11-28,2023,"Q4","2023/24","Q2","November",10.6968,10.6617647058824,10.692673992674
2023-11-29,2023,"Q4","2023/24","Q2","November",10.0021276595745,10.5,10.0922619047619
2023-11-30,2023,"Q4","2023/24","Q2","November",10.625,10.5320512820513,10.5573394495413
2023-12-01,2023,"Q4","2023/24","Q2","December",10.09209344115,10.59,10.3320772491757
2023-12-04,2023,"Q4","2023/24","Q2","December",10.1293103448276,10.1363636363636,10.2214285714286
2023-12-05,2023,"Q4","2023/24","Q2","December",10.1645299145299,10.1363636363636,10.2287735849057
2023-12-06,2023,"Q4","2023/24","Q2","December",9.85035211267606,10.4375,9.90129449838188
2023-12-07,2023,"Q4","2023/24","Q2","December",10.5477941176471,10.6212121212121,10.5158150851582
2023-12-08,2023,"Q4","2023/24","Q2","December",10.2903225806452,10.2540322580645,10.3045454545455
2023-12-11,2023,"Q4","2023/24","Q2","December",9.41666666666667,10.6979166666667,9.7751677852349
2023-12-12,2023,"Q4","2023/24","Q2","December",9.91105769230769,10.7,10.0639534883721
2023-12-13,2023,"Q4","2023/24","Q2","December",10.2823741007194,,10.2061688311688
2023-12-14,2023,"Q4","2023/24","Q2","December",9.77845528455285,10.3805732484076,9.92411402157165
2023-12-15,2023,"Q4","2023/24","Q2","December",10.0827272727273,10.3053097345133,10.1206636500754
2023-12-18,2023,"Q4","2023/24","Q2","December",10.2632978723404,,10.3328804347826
2023-12-19,2023,"Q4","2023/24","Q2","December",10.6752136752137,11,10.6586666666667
2023-12-20,2023,"Q4","2023/24","Q2","December",9.96719457013575,10.8888888888889,10.0032608695652
2023-12-21,2023,"Q4","2023/24","Q2","December",10.012962962963,10.6756097560976,10.2989473684211
2023-12-22,2023,"Q4","2023/24","Q2","December",,10.5796460176991,10.6034482758621
2023-12-27,2023,"Q4","2023/24","Q2","December",10.60407239819,11.0485074626866,10.7737430167598
2023-12-28,2023,"Q4","2023/24","Q2","December",10.432119205298,10.8157894736842,10.4548286604361
2023-12-29,2023,"Q4","2023/24","Q2","December",,10.9711538461538,10.8513011152416
2024-01-02,2024,"Q1","2023/24","Q3","January",10.1457489878543,10.8648648648649,10.3918669131238
2024-01-03,2024,"Q1","2023/24","Q3","January",10.2627201565558,10.5,10.3717257318952
2024-01-04,2024,"Q1","2023/24","Q3","January",10.3576642335766,10.8065476190476,10.5282805429864
2024-01-05,2024,"Q1","2023/24","Q3","January",10.6010101010101,10.7282608695652,10.614730878187
2024-01-08,2024,"Q1","2023/24","Q3","January",10.547619047619,10.65,10.6131578947368
2024-01-09,2024,"Q1","2023/24","Q3","January",10.7894736842105,10.915,10.9340659340659
2024-01-10,2024,"Q1","2023/24","Q3","January",10.9261363636364,10.9193548387097,10.9877049180328
2024-01-11,2024,"Q1","2023/24","Q3","January",10.91015625,10.9464285714286,10.9243119266055
2024-01-12,2024,"Q1","2023/24","Q3","January",10.8608519269777,10.8611111111111,10.8659380692168
2024-01-15,2024,"Q1","2023/24","Q3","January",10.8152882205514,10.8970588235294,10.8562383612663
2024-01-16,2024,"Q1","2023/24","Q3","January",10.6372549019608,11,10.6586715867159
2024-01-17,2024,"Q1","2023/24","Q3","January",10.8842541436464,11,10.9075055187638
2024-01-18,2024,"Q1","2023/24","Q3","January",10.3063909774436,10.9707792207792,10.460182767624
2024-01-19,2024,"Q1","2023/24","Q3","January",9.51813471502591,,9.61575178997613
2024-01-22,2024,"Q1","2023/24","Q3","January",9.88165829145728,10.7311320754717,10.0988888888889
2024-01-23,2024,"Q1","2023/24","Q3","January",9.47963483146067,11,9.6047149122807
2024-01-24,2024,"Q1","2023/24","Q3","January",10.3941908713693,10.64,10.4445945945946
2024-01-25,2024,"Q1","2023/24","Q3","January",,10.6636363636364,10.562851782364
2024-01-29,2024,"Q1","2023/24","Q3","January",10.1658595641646,10.8712121212121,10.309906291834
2024-01-30,2024,"Q1","2023/24","Q3","January",10.1359493670886,10.7,9.91773962804006
2024-01-31,2024,"Q1","2023/24","Q3","January",9.53663793103448,10.5,9.82272727272727
2024-02-01,2024,"Q1","2023/24","Q3","February",10.2114882506527,10.8479020979021,10.39453125
2024-02-02,2024,"Q1","2023/24","Q3","February",10.606862745098,11,10.6496655518395
2024-02-05,2024,"Q1","2023/24","Q3","February",10.3889684813754,10.8214285714286,10.4694174757282
2024-02-06,2024,"Q1","2023/24","Q3","February",10.4743801652893,10.8823529411765,10.5222222222222
2024-02-07,2024,"Q1","2023/24","Q3","February",10.4743801652893,10.8823529411765,10.5222222222222
2024-02-08,2024,"Q1","2023/24","Q3","February",10.7463235294118,10.945652173913,10.8245738636364
2024-02-09,2024,"Q1","2023/24","Q3","February",10.7463235294118,10.945652173913,10.8245738636364
2024-02-12,2024,"Q1","2023/24","Q3","February",10.6190095846645,10.9318181818182,10.6629411764706
2024-02-13,2024,"Q1","2023/24","Q3","February",10.1988372093023,10.75,10.2141768292683
2024-02-14,2024,"Q1","2023/24","Q3","February",10.17793904209,10.8833333333333,10.2184678522572
2024-02-15,2024,"Q1","2023/24","Q3","February",,10.9776785714286,10.7897271268058
2024-02-19,2024,"Q1","2023/24","Q3","February",10.5283882783883,11.4615384615385,10.8028967254408
2024-02-20,2024,"Q1","2023/24","Q3","February",11.2631578947368,,11.2454545454545
2024-02-21,2024,"Q1","2023/24","Q3","February",11.1174242424242,11.6484375,11.2853982300885
2024-02-22,2024,"Q1","2023/24","Q3","February",11.140350877193,11.2179487179487,11.2176724137931
2024-02-23,2024,"Q1","2023/24","Q3","February",11.267907444668,11.1029411764706,11.2524347826087
2024-02-26,2024,"Q1","2023/24","Q3","February",11.1900900900901,11.4261363636364,11.1712365591398
2024-02-27,2024,"Q1","2023/24","Q3","February",11.2324561403509,,11.2332402234637
2024-02-28,2024,"Q1","2023/24","Q3","February",10.8746438746439,11.5,10.9742388758782
2024-02-29,2024,"Q1","2023/24","Q3","February",11.1666666666667,11.4708333333333,11.2791304347826
2024-03-01,2024,"Q1","2023/24","Q3","March",11.2988721804511,,11.3134517766497
2024-03-04,2024,"Q1","2023/24","Q3","March",11.2844218887908,11.2857142857143,11.2847269049225
2024-03-05,2024,"Q1","2023/24","Q3","March",11.2571428571429,11.5,11.2917808219178
2024-03-06,2024,"Q1","2023/24","Q3","March",11.5616666666667,11.375,11.6710526315789
2024-03-07,2024,"Q1","2023/24","Q3","March",,12,11.7785234899329
2024-03-11,2024,"Q1","2023/24","Q3","March",11.7483333333333,11.8181818181818,11.7346014492754
2024-03-12,2024,"Q1","2023/24","Q3","March",11.6027777777778,11.8823529411765,11.6497890295359
2024-03-13,2024,"Q1","2023/24","Q3","March",11.6390442890443,,11.6464611872146
2024-03-14,2024,"Q1","2023/24","Q3","March",11.8351393188854,11.9556962025316,11.8701478743068
2024-03-15,2024,"Q1","2023/24","Q3","March",11.8621212121212,11.7833333333333,11.8540816326531
2024-03-18,2024,"Q1","2023/24","Q3","March",11.4354430379747,11.5375,11.4518518518519
2024-03-19,2024,"Q1","2023/24","Q3","March",11.7027607361963,11.8833333333333,11.7291079812207
2024-03-20,2024,"Q1","2023/24","Q3","March",11.6097826086957,11.4166666666667,11.5952261306533
2024-03-21,2024,"Q1","2023/24","Q3","March",11.5676767676768,11.7340909090909,11.6065134099617
2024-03-22,2024,"Q1","2023/24","Q3","March",11.6360975609756,,11.6030057803468
2024-03-25,2024,"Q1","2023/24","Q3","March",11.5537037037037,,11.3957627118644
2024-03-26,2024,"Q1","2023/24","Q3","March",11.3519637462236,11.7777777777778,11.3832199546485
2024-03-27,2024,"Q1","2023/24","Q3","March",10.8998015873016,11.6875,10.9546296296296
2024-03-28,2024,"Q1","2023/24","Q3","March",,11.4850877192982,11.5297067901235
2024-04-02,2024,"Q2","2023/24","Q4","April",11.7358333333333,11.5951086956522,11.6851598173516
2024-04-03,2024,"Q2","2023/24","Q4","April",11.85,,11.875
2024-04-04,2024,"Q2","2023/24","Q4","April",11.7575,12.1157407407407,11.9271929824561
2024-04-05,2024,"Q2","2023/24","Q4","April",11.8258823529412,12,11.8355555555556
2024-04-08,2024,"Q2","2023/24","Q4","April",11.7291411042945,11.99,11.7580428954424
2024-04-09,2024,"Q2","2023/24","Q4","April",,12.1388888888889,12.047149122807
2024-04-11,2024,"Q2","2023/24","Q4","April",12.0098159509202,12.1179867986799,12.0600154083205
2024-04-12,2024,"Q2","2023/24","Q4","April",12.1387283236994,12.15,12.1647314949202
2024-04-15,2024,"Q2","2023/24","Q4","April",12.0091911764706,12,12.0296208530806
2024-04-16,2024,"Q2","2023/24","Q4","April",12.0190839694656,12,12.0102040816327
2024-04-17,2024,"Q2","2023/24","Q4","April",12.0526946107784,12.0202702702703,12.0530063291139
2024-04-18,2024,"Q2","2023/24","Q4","April",12.1120553359684,12.1068548387097,12.1073385518591
2024-04-19,2024,"Q2","2023/24","Q4","April",12.062324929972,12.075,12.0650984682713
2024-04-22,2024,"Q2","2023/24","Q4","April",11.9670281995662,12.2405660377358,12.0141678129298
2024-04-23,2024,"Q2","2023/24","Q4","April",12.0105166051661,12.1111111111111,12.0155976676385
2024-04-24,2024,"Q2","2023/24","Q4","April",11.75,,11.763249651325
2024-04-25,2024,"Q2","2023/24","Q4","April",12.1055762081784,12.2987012987013,12.1621521335807
2024-04-26,2024,"Q2","2023/24","Q4","April",12.1269230769231,12.25,12.1084905660377
2024-04-29,2024,"Q2","2023/24","Q4","April",12.0088996763754,12.188622754491,12.0690524193548
2024-04-30,2024,"Q2","2023/24","Q4","April",,12.1481481481481,12.1061076604555
2024-05-02,2024,"Q2","2023/24","Q4","May",11.9118257261411,12.2604972375691,12.0743377483444
2024-05-03,2024,"Q2","2023/24","Q4","May",12.031,,12.0439655172414
2024-05-06,2024,"Q2","2023/24","Q4","May",12.0210407239819,12.0812883435583,12.0181300813008
2024-05-07,2024,"Q2","2023/24","Q4","May",11.9169675090253,12.25,11.9579055441478
2024-05-08,2024,"Q2","2023/24","Q4","May",11.4555314533623,12.2368421052632,11.5150300601202
2024-05-09,2024,"Q2","2023/24","Q4","May",,12.238,12.0726735598227
2024-05-13,2024,"Q2","2023/24","Q4","May",11.9209141274238,12.1675531914894,12.0041029207232
2024-05-14,2024,"Q2","2023/24","Q4","May",11.99296875,12.2321428571429,12.0106783919598
2024-05-15,2024,"Q2","2023/24","Q4","May",12.0632754342432,12.3214285714286,12.0449134199134
2024-05-16,2024,"Q2","2023/24","Q4","May",12.1258293838863,12.2153846153846,12.1283227848101
2024-05-17,2024,"Q2","2023/24","Q4","May",12.3798951048951,12.0588235294118,12.318220338983
2024-05-20,2024,"Q2","2023/24","Q4","May",12.0944761904762,12.2838235294118,12.0952973720609
2024-05-21,2024,"Q2","2023/24","Q4","May",11.9929118773946,12.0942307692308,12.0086111111111
2024-05-22,2024,"Q2","2023/24","Q4","May",11.9407956318253,12.1590909090909,11.9509957325747
2024-05-23,2024,"Q2","2023/24","Q4","May",12.019,12.294385026738,12.1247433264887
2024-05-24,2024,"Q2","2023/24","Q4","May",12,12,12
2024-05-27,2024,"Q2","2023/24","Q4","May",12,,12.04730713246
2024-05-28,2024,"Q2","2023/24","Q4","May",11.9260355029586,12,11.9108391608392
2024-05-29,2024,"Q2","2023/24","Q4","May",11.3440860215054,12,11.4386120996441
2024-05-30,2024,"Q2","2023/24","Q4","May",10.7917981072555,12.0093167701863,11.0988439306358
2024-05-31,2024,"Q2","2023/24","Q4","May",,11,10.5989461358314
2024-06-04,2024,"Q2","2023/24","Q4","June",10.6243386243386,11.25,10.6543062200957
2024-06-05,2024,"Q2","2023/24","Q4","June",10.4051226551227,11.0227272727273,10.4344850065189
2024-06-06,2024,"Q2","2023/24","Q4","June",10.8114114114114,11.1473214285714,11.0595520421607
2024-06-07,2024,"Q2","2023/24","Q4","June",10.4787735849057,11.1824817518248,10.6376945885841
2024-06-10,2024,"Q2","2023/24","Q4","June",9.98058252427184,10.3,10.197247706422
2024-06-11,2024,"Q2","2023/24","Q4","June",9.65625,,9.91095890410959
2024-06-12,2024,"Q2","2023/24","Q4","June",9.03801969365427,10.5634328358209,9.49740548554485
2024-06-13,2024,"Q2","2023/24","Q4","June",9.08719182200842,10.7224264705882,9.90198656149576
2024-06-14,2024,"Q2","2023/24","Q4","June",9.72914195334124,11.25,9.95272559285494
2024-06-17,2024,"Q2","2023/24","Q4","June",9.45628710199676,10.7566666666667,10.1211782252051
2024-06-18,2024,"Q2","2023/24","Q4","June",10.444,11,10.460396039604
2024-06-19,2024,"Q2","2023/24","Q4","June",10.2287390029326,10.5,10.2515110812626
2024-06-20,2024,"Q2","2023/24","Q4","June",10.3970588235294,10.6385542168675,10.4298986486486
2024-06-21,2024,"Q2","2023/24","Q4","June",9.07077100115075,10.86,9.48754370629371
2024-06-24,2024,"Q2","2023/24","Q4","June",9.24678505817514,10.4866666666667,9.79383171304056
2024-06-25,2024,"Q2","2023/24","Q4","June",9.34516129032258,10.4242424242424,9.80756013745705
2024-06-26,2024,"Q2","2023/24","Q4","June",8.31672597864769,10.5,9.00696055684455
2024-06-27,2024,"Q2","2023/24","Q4","June",9.60730593607306,10.5,9.95443037974684
2024-06-28,2024,"Q2","2023/24","Q4","June",10.2395309882747,10.5535714285714,10.2664624808576
2024-07-01,2024,"Q3","2024/25","Q1","July",10.1868686868687,10.5,10.3017329255861
2024-07-02,2024,"Q3","2024/25","Q1","July",10.283950617284,10.472602739726,10.3604651162791
2024-07-03,2024,"Q3","2024/25","Q1","July",10.0772659732541,10.5,10.0953058321479
2024-07-04,2024,"Q3","2024/25","Q1","July",9.18746195982958,10.514598540146,9.7998698340384
2024-07-05,2024,"Q3","2024/25","Q1","July",9.34568564267812,10.64375,9.50829940494832
2024-07-08,2024,"Q3","2024/25","Q1","July",9.01259559154296,10.4444444444444,9.36668882978723
2024-07-09,2024,"Q3","2024/25","Q1","July",9.86734693877551,10.4823008849558,10.1465517241379
2024-07-10,2024,"Q3","2024/25","Q1","July",9.66399480069324,10.5,9.92663209273947
2024-07-11,2024,"Q3","2024/25","Q1","July",9.55833053972511,10.4968152866242,9.94051018465639
2024-07-12,2024,"Q3","2024/25","Q1","July",9.97496662216288,10.59375,10.1484674329502
2024-07-15,2024,"Q3","2024/25","Q1","July",9.83386075949367,10.25,9.92910447761194
2024-07-16,2024,"Q3","2024/25","Q1","July",9.24253731343284,10.5,9.49864864864865
2024-07-17,2024,"Q3","2024/25","Q1","July",9.5191140776699,,9.5191140776699
2024-07-18,2024,"Q3","2024/25","Q1","July",10.3114754098361,10.5,10.3828029375765
2024-07-19,2024,"Q3","2024/25","Q1","July",10.2040816326531,10.5,10.2184466019417
2024-07-22,2024,"Q3","2024/25","Q1","July",9.86702127659574,10.5822784810127,10.3154761904762
2024-07-23,2024,"Q3","2024/25","Q1","July",9.03755868544601,10.5,9.57300275482094
2024-07-24,2024,"Q3","2024/25","Q1","July",8.10024449877751,10.4,8.51503006012024
2024-07-25,2024,"Q3","2024/25","Q1","July",9.37009063444109,10.4201388888889,9.88896366083445
2024-07-26,2024,"Q3","2024/25","Q1","July",10.0478896103896,,10.0478896103896
2024-07-29,2024,"Q3","2024/25","Q1","July",9.89891041162228,10.4375,10.0256933115824
2024-07-30,2024,"Q3","2024/25","Q1","July",10.0953307392996,10.5,10.1726315789474
2024-07-31,2024,"Q3","2024/25","Q1","July",10.0505976095618,10.4519230769231,10.1890818858561
2024-08-01,2024,"Q3","2024/25","Q1","August",8.80557737627651,9.98926380368098,9.60570071258907
2024-08-02,2024,"Q3","2024/25","Q1","August",8.90476190476191,10.3893442622951,9.74587203302374
2024-08-05,2024,"Q3","2024/25","Q1","August",9.77134146341463,10.2772727272727,10.0425824175824
2024-08-06,2024,"Q3","2024/25","Q1","August",8.63235294117647,10.3125,9.54054054054054
2024-08-07,2024,"Q3","2024/25","Q1","August",9.28231292517007,10.25,9.57179487179487
2024-08-08,2024,"Q3","2024/25","Q1","August",10.0696721311475,10.23046875,10.2062146892655
2024-08-09,2024,"Q3","2024/25","Q1","August",10.1953658536585,10.3333333333333,10.2168333333333
2024-08-12,2024,"Q3","2024/25","Q1","August",9.71719457013575,10.2869565217391,9.89831325301205
2024-08-13,2024,"Q3","2024/25","Q1","August",10.9675925925926,10.5,10.7087114337568
2024-08-14,2024,"Q3","2024/25","Q1","August",9.91962264150943,,9.91962264150943
2024-08-15,2024,"Q3","2024/25","Q1","August",9.96276595744681,10.4360465116279,10.2538535645472
2024-08-16,2024,"Q3","2024/25","Q1","August",10.0753012048193,10.37,10.14592760181
2024-08-19,2024,"Q3","2024/25","Q1","August",10.2542372881356,10.9220779220779,10.42
2024-08-20,2024,"Q3","2024/25","Q1","August",10.8839779005525,10.3275862068966,10.8071428571429
2024-08-21,2024,"Q3","2024/25","Q1","August",11.2004504504505,11.1111111111111,11.187984496124
2024-08-22,2024,"Q3","2024/25","Q1","August",11,11.4852941176471,11.0587248322148
2024-08-23,2024,"Q3","2024/25","Q1","August",11.1271428571429,11.375,11.1633771929825
2024-08-26,2024,"Q3","2024/25","Q1","August",10.9242424242424,10.8928571428571,10.8262773722628
2024-08-27,2024,"Q3","2024/25","Q1","August",10.6957746478873,11.3160535117057,10.8597049949715
2024-08-28,2024,"Q3","2024/25","Q1","August",10.5521628498728,11.797619047619,10.78916827853
2024-08-29,2024,"Q3","2024/25","Q1","August",9.30674846625767,10.929003021148,10.1372262773723
2024-08-30,2024,"Q3","2024/25","Q1","August",10.474358974359,10.7857142857143,10.6071428571429
2024-09-02,2024,"Q3","2024/25","Q1","September",9.81296296296296,10.7475609756098,10.2155948553055
2024-09-03,2024,"Q3","2024/25","Q1","September",10.0833333333333,10.5,10.2331730769231
2024-09-04,2024,"Q3","2024/25","Q1","September",10.3556910569106,11.2777777777778,10.5917553191489
2024-09-05,2024,"Q3","2024/25","Q1","September",10.6341463414634,11.1302083333333,10.7985714285714
2024-09-06,2024,"Q3","2024/25","Q1","September",11.2210365853659,11.4444444444444,11.2796803652968
2024-09-09,2024,"Q3","2024/25","Q1","September",10.8835227272727,11,10.9189723320158
2024-09-10,2024,"Q3","2024/25","Q1","September",10.7148014440433,11,10.7594202898551
2024-09-11,2024,"Q3","2024/25","Q1","September",10.8592797783934,11.7692307692308,11.0686514886165
2024-09-12,2024,"Q3","2024/25","Q1","September",11.25,11.5023364485981,11.4625984251969
2024-09-13,2024,"Q3","2024/25","Q1","September",11.0833333333333,11.25,11.1666666666667
2024-09-16,2024,"Q3","2024/25","Q1","September",11.0396825396825,11.4718309859155,11.2278911564626
2024-09-17,2024,"Q3","2024/25","Q1","September",11.4666666666667,,12.7333333333333
2024-09-18,2024,"Q3","2024/25","Q1","September",11.1931818181818,12,11.4621212121212
2024-09-19,2024,"Q3","2024/25","Q1","September",11.26171875,11.8362068965517,11.6861979166667
2024-09-20,2024,"Q3","2024/25","Q1","September",11.5905882352941,11.4444444444444,11.5065420560748
2024-09-23,2024,"Q3","2024/25","Q1","September",11.5558823529412,12.25,11.6880952380952
2024-09-24,2024,"Q3","2024/25","Q1","September",11.4986013986014,11.5,11.4986928104575
2024-09-25,2024,"Q3","2024/25","Q1","September",11.5129032258065,,11.5648648648649
2024-09-26,2024,"Q3","2024/25","Q1","September",11.559963099631,11.8779411764706,11.7454337899543
2024-09-27,2024,"Q3","2024/25","Q1","September",11.501572327044,12,11.5828947368421
2024-09-30,2024,"Q3","2024/25","Q1","September",11.1620126448894,11.7309523809524,11.2852868345027
2024-10-01,2024,"Q4","2024/25","Q2","October",11.3118556701031,11.5,11.3292682926829
2024-10-02,2024,"Q4","2024/25","Q2","October",11.2300613496933,,11.252808988764
2024-10-03,2024,"Q4","2024/25","Q2","October",11.2704081632653,11.66,11.4863422291994
2024-10-04,2024,"Q4","2024/25","Q2","October",10.7504378283713,11.2,10.8586497890295
2024-10-07,2024,"Q4","2024/25","Q2","October",10.2268786127168,10.3133223684211,10.3577620173365
2024-10-08,2024,"Q4","2024/25","Q2","October",,11.0201149425287,9.80550193050193
2024-10-10,2024,"Q4","2024/25","Q2","October",10.4193548387097,10.8532608695652,10.678046989721
2024-10-11,2024,"Q4","2024/25","Q2","October",10.3880866425993,11,10.4970326409496
2024-10-14,2024,"Q4","2024/25","Q2","October",10.7983870967742,11.1153846153846,10.8284671532847
2024-10-15,2024,"Q4","2024/25","Q2","October",10.9184397163121,,10.9658385093168
2024-10-16,2024,"Q4","2024/25","Q2","October",10.9184397163121,,10.9658385093168
2024-10-17,2024,"Q4","2024/25","Q2","October",10.9444444444444,11.2254237288136,11.0179916317992
2024-10-18,2024,"Q4","2024/25","Q2","October",11.1479591836735,11.25,11.1652542372881
2024-10-21,2024,"Q4","2024/25","Q2","October",11.1259124087591,11.5,11.1604938271605
2024-10-22,2024,"Q4","2024/25","Q2","October",11.320351758794,11.25,11.3323529411765
2024-10-23,2024,"Q4","2024/25","Q2","October",11.0049833887043,11.5263157894737,11.0975935828877
2024-10-24,2024,"Q4","2024/25","Q2","October",11.224,11.5,11.3690548138381
2024-10-25,2024,"Q4","2024/25","Q2","October",11.3106312292359,11.5,11.3575
2024-10-28,2024,"Q4","2024/25","Q2","October",11.2282608695652,11.3065476190476,11.2784810126582
2024-10-29,2024,"Q4","2024/25","Q2","October",10.7838645418327,11.5,10.9303713527851
2024-10-30,2024,"Q4","2024/25","Q2","October",10.6877358490566,11.4285714285714,10.9546004842615
2024-10-31,2024,"Q4","2024/25","Q2","October",11.2212643678161,11.5,11.3321799307958
2024-11-01,2024,"Q4","2024/25","Q2","November",11.3914027149321,11.5,11.4080459770115
2024-11-04,2024,"Q4","2024/25","Q2","November",11.4931034482759,11.4884615384615,11.494080604534
2024-11-05,2024,"Q4","2024/25","Q2","November",11.3918439716312,11.5,11.4040880503145
2024-11-06,2024,"Q4","2024/25","Q2","November",11.4856687898089,11.5,11.4879032258065
2024-11-07,2024,"Q4","2024/25","Q2","November",11.6584967320261,11.5414507772021,11.5881147540984
2024-11-08,2024,"Q4","2024/25","Q2","November",11.2039473684211,11.5375,11.3189655172414
2024-11-11,2024,"Q4","2024/25","Q2","November",11.3763940520446,11.6475609756098,11.4444881889764
2024-11-12,2024,"Q4","2024/25","Q2","November",11.4845132743363,,11.5060975609756
2024-11-13,2024,"Q4","2024/25","Q2","November",11.4197530864198,11.5982142857143,11.4671052631579
2024-11-14,2024,"Q4","2024/25","Q2","November",11.545625,11.6041666666667,11.593125
2024-11-15,2024,"Q4","2024/25","Q2","November",11.4925675675676,11.5,11.4928571428571
2024-11-18,2024,"Q4","2024/25","Q2","November",11.5214592274678,11.5070422535211,11.5141843971631
2024-11-19,2024,"Q4","2024/25","Q2","November",11.5515873015873,11.5,11.5436241610738
2024-11-20,2024,"Q4","2024/25","Q2","November",11.5800561797753,11.5740740740741,11.5792682926829
2024-11-21,2024,"Q4","2024/25","Q2","November",11.5476635514019,11.6857142857143,11.5918831168831
2024-11-22,2024,"Q4","2024/25","Q2","November",11.6477564102564,11.5,11.6229333333333
2024-11-25,2024,"Q4","2024/25","Q2","November",11.5636752136752,11.65,11.591095890411
2024-11-26,2024,"Q4","2024/25","Q2","November",11.4870503597122,11.75,11.5201257861635
2024-11-27,2024,"Q4","2024/25","Q2","November",11.5537634408602,11.5540540540541,11.5611111111111
2024-11-28,2024,"Q4","2024/25","Q2","November",11.6505376344086,11.75,11.6929012345679
2024-11-29,2024,"Q4","2024/25","Q2","November",11.6014851485149,11.5,11.571875
2024-12-02,2024,"Q4","2024/25","Q2","December",11.5392156862745,11.5,11.5426229508197
2024-12-03,2024,"Q4","2024/25","Q2","December",11.5119760479042,11.5,11.5421792618629
2024-12-04,2024,"Q4","2024/25","Q2","December",11.5087719298246,11.5,11.5084745762712
2024-12-05,2024,"Q4","2024/25","Q2","December",11.5803278688525,11.6617647058824,11.6117136659436
2024-12-06,2024,"Q4","2024/25","Q2","December",11.6559139784946,11.75,11.6658653846154
2024-12-09,2024,"Q4","2024/25","Q2","December",11.6428571428571,11.75,11.6802325581395
2024-12-10,2024,"Q4","2024/25","Q2","December",11.6354166666667,11.75,11.6493902439024
2024-12-11,2024,"Q4","2024/25","Q2","December",11.6034722222222,11.65,11.6064935064935
2024-12-12,2024,"Q4","2024/25","Q2","December",11.3673076923077,11.75,11.4155462184874
2024-12-13,2024,"Q4","2024/25","Q2","December",11.6565384615385,,11.66
2024-12-16,2024,"Q4","2024/25","Q2","December",11.6661184210526,,11.6689759036145
2024-12-17,2024,"Q4","2024/25","Q2","December",11.6755639097744,11.5,11.6268292682927
2024-12-18,2024,"Q4","2024/25","Q2","December",11.66,,11.6548780487805
2024-12-19,2024,"Q4","2024/25","Q2","December",11.7438271604938,,11.7450495049505
2024-12-20,2024,"Q4","2024/25","Q2","December",11.7143564356436,11.7375,11.7160550458716
2024-12-23,2024,"Q4","2024/25","Q2","December",11.6894117647059,11.74,11.6985294117647
2024-12-24,2024,"Q4","2024/25","Q2","December",,,11.75
2024-12-27,2024,"Q4","2024/25","Q2","December",11.75,11.75,11.7478571428571
2024-12-30,2024,"Q4","2024/25","Q2","December",11.6952173913043,11.5909090909091,11.575078369906
2024-12-31,2024,"Q4","2024/25","Q2","December",,,11.6197674418605
2025-01-02,2025,"Q1","2024/25","Q3","January",11.5575163398693,11.75,11.6031862745098
2025-01-03,2025,"Q1","2024/25","Q3","January",11.6395454545455,,11.650205338809
2025-01-06,2025,"Q1","2024/25","Q3","January",11.7303571428571,11.75,11.7316666666667
2025-01-07,2025,"Q1","2024/25","Q3","January",11.7246913580247,11.75,11.7261627906977
2025-01-08,2025,"Q1","2024/25","Q3","January",11.7105263157895,12,11.7380952380952
2025-01-09,2025,"Q1","2024/25","Q3","January",11.7201834862385,11.75,11.7209821428571
2025-01-10,2025,"Q1","2024/25","Q3","January",11.6965240641711,11.75,11.7019230769231
2025-01-13,2025,"Q1","2024/25","Q3","January",11.7177835051546,11.75,11.719806763285
2025-01-14,2025,"Q1","2024/25","Q3","January",11.7074468085106,11.7916666666667,11.7285992217899
2025-01-15,2025,"Q1","2024/25","Q3","January",11.6792168674699,11.75,11.6891191709845
2025-01-16,2025,"Q1","2024/25","Q3","January",11.6460843373494,11.7375,11.6856884057971
2025-01-17,2025,"Q1","2024/25","Q3","January",11.7464285714286,11.75,11.7484848484848
