"Date","Year","Quarter","FY","QFY","Month","PCTOT_EX_GDP","PCTOT_EX","PCTOT_IM_GDP","PCTOT_IM","PCTOT_NEX_GDP","PCTOT_NEX"
2006-12-01,2006,"Q4","2006/07","Q2","December",99.3839492797852,85.8769760131836,98.6958160400391,77.6613922119141,100.739707946777,109.946929931641
2007-01-01,2007,"Q1","2006/07","Q3","January",99.369499206543,85.5953598022461,98.3082122802734,71.4290542602539,101.130996704102,114.84375
2007-02-01,2007,"Q1","2006/07","Q3","February",99.3863983154297,85.9284210205078,98.5161437988281,74.724739074707,100.931396484375,112.321571350098
2007-03-01,2007,"Q1","2006/07","Q3","March",99.3359069824219,84.8773040771484,98.6434097290039,76.7968444824219,100.746208190918,110.026649475098
2007-04-01,2007,"Q2","2006/07","Q4","April",99.3394241333008,84.9323348999023,98.8798294067383,80.8041763305664,100.503959655762,107.089164733887
2007-05-01,2007,"Q2","2006/07","Q4","May",99.2627792358398,83.3612594604492,98.9114685058594,81.3795623779297,100.394325256348,105.783424377441
2007-06-01,2007,"Q2","2006/07","Q4","June",99.3456268310547,85.0653381347656,99.1326065063477,85.3997116088867,100.250442504883,104.091728210449
2007-07-01,2007,"Q3","2007/08","Q1","July",99.4040679931641,86.2869338989258,99.3894271850586,90.2377853393555,100.043663024902,101.703758239746
2007-08-01,2007,"Q3","2007/08","Q1","August",99.4238128662109,86.7090606689453,99.2705917358398,87.9879531860352,100.186592102051,103.349014282227
2007-09-01,2007,"Q3","2007/08","Q1","September",99.5428619384766,89.2318115234375,99.6559371948242,95.6409759521484,99.9141235351563,100.233222961426
2007-10-01,2007,"Q4","2007/08","Q2","October",99.5508575439453,89.3875961303711,99.8932418823242,100.630462646484,99.6809463500977,97.635009765625
2007-11-01,2007,"Q4","2007/08","Q2","November",99.5784072875977,89.9650039672852,100.159172058105,106.477996826172,99.4385528564453,94.9992904663086
2007-12-01,2007,"Q4","2007/08","Q2","December",99.6242980957031,90.9731292724609,100.232696533203,108.262878417969,99.4130706787109,94.7259979248047
2008-01-01,2008,"Q1","2007/08","Q3","January",99.8364715576172,95.786003112793,100.320701599121,110.089698791504,99.5339965820313,95.9631271362305
2008-02-01,2008,"Q1","2007/08","Q3","February",100.112846374512,102.486846923828,100.637481689453,116.98754119873,99.4962615966797,95.5755767822266
2008-03-01,2008,"Q1","2007/08","Q3","March",100.247718811035,105.858169555664,100.964584350586,124.523597717285,99.3013916015625,93.5964889526367
2008-04-01,2008,"Q2","2007/08","Q4","April",100.095016479492,101.999656677246,101.045166015625,126.430870056152,99.0693054199219,91.2879257202148
2008-05-01,2008,"Q2","2007/08","Q4","May",100.084831237793,101.712882995605,101.318336486816,133.089111328125,98.7847595214844,88.5280380249023
2008-06-01,2008,"Q2","2007/08","Q4","June",100.149337768555,103.320404052734,101.606155395508,140.514862060547,98.5663986206055,86.4615783691406
2008-07-01,2008,"Q3","2008/09","Q1","July",100.28980255127,106.875801086426,101.577079772949,139.723754882813,98.7295379638672,88.0011825561523
2008-08-01,2008,"Q3","2008/09","Q1","August",100.12899017334,102.836181640625,100.92733001709,123.59561920166,99.2179260253906,92.7601089477539
2008-09-01,2008,"Q3","2008/09","Q1","September",99.9329681396484,98.0729141235352,100.26473236084,108.944564819336,99.6875686645508,97.5551605224609
2008-10-01,2008,"Q4","2008/09","Q2","October",99.3165588378906,84.3962936401367,98.7205505371094,80.9232635498047,100.643936157227,108.020774841309
2008-11-01,2008,"Q4","2008/09","Q2","November",99.0749435424805,79.6101913452148,97.6004791259766,65.0542984008789,101.57152557373,119.132995605469
2008-12-01,2008,"Q4","2008/09","Q2","December",98.9897689819336,77.9599456787109,96.6320724487305,53.7592735290527,102.512359619141,131.452713012695
2009-01-01,2009,"Q1","2008/09","Q3","January",99.1858825683594,82.0720596313477,97.0959243774414,58.5220603942871,102.215576171875,127.452522277832
2009-02-01,2009,"Q1","2008/09","Q3","February",99.2310104370117,82.9929656982422,96.9680938720703,57.1701889038086,102.389366149902,129.781280517578
2009-03-01,2009,"Q1","2008/09","Q3","March",99.2459869384766,83.254020690918,97.4395217895508,62.3033447265625,101.90348815918,123.365142822266
2009-04-01,2009,"Q2","2008/09","Q4","April",99.3656692504883,85.9401702880859,97.8552017211914,67.1846237182617,101.584571838379,119.311553955078
2009-05-01,2009,"Q2","2008/09","Q4","May",99.6364364624023,92.2307205200195,98.6182556152344,77.1047439575195,101.063453674316,112.946891784668
2009-06-01,2009,"Q2","2008/09","Q4","June",99.6744842529297,93.0893096923828,99.2152938842773,85.8165588378906,100.492332458496,106.326210021973
2009-07-01,2009,"Q3","2009/10","Q1","July",99.6925430297852,93.5062866210938,98.8645553588867,80.5947036743164,100.865577697754,110.61190032959
2009-08-01,2009,"Q3","2009/10","Q1","August",99.7125549316406,94.1108551025391,99.34228515625,87.7829971313477,100.400230407715,105.292129516602
2009-09-01,2009,"Q3","2009/10","Q1","September",99.8059616088867,96.4295883178711,99.0475158691406,83.2776641845703,100.789627075195,109.727401733398
2009-10-01,2009,"Q4","2009/10","Q2","October",99.8275527954102,96.9381866455078,99.380859375,88.390022277832,100.47193145752,106.096351623535
2009-11-01,2009,"Q4","2009/10","Q2","November",99.8698577880859,97.8573989868164,99.6331481933594,92.4539489746094,100.250106811523,103.626106262207
2009-12-01,2009,"Q4","2009/10","Q2","December",99.9538421630859,100.093315124512,99.5790252685547,91.5656890869141,100.386993408203,105.14427947998
2010-01-01,2010,"Q1","2009/10","Q3","January",99.9214324951172,99.0484390258789,99.6461639404297,92.7211227416992,100.286903381348,103.908897399902
2010-02-01,2010,"Q1","2009/10","Q3","February",99.9132690429688,98.7912445068359,99.4899444580078,90.0379943847656,100.434684753418,105.737724304199
2010-03-01,2010,"Q1","2009/10","Q3","March",99.9495391845703,99.8631286621094,99.6602554321289,92.9489059448242,100.297859191895,104.043495178223
2010-04-01,2010,"Q2","2009/10","Q4","April",100.032379150391,102.454689025879,99.8238372802734,95.836555480957,100.215461730957,103.035179138184
2010-05-01,2010,"Q2","2009/10","Q4","May",99.9727325439453,100.503158569336,99.3472671508789,87.6453704833984,100.631866455078,108.223503112793
2010-06-01,2010,"Q2","2009/10","Q4","June",100.055046081543,103.131721496582,99.2774047851563,86.4962310791016,100.785034179688,110.191398620605
2010-07-01,2010,"Q3","2010/11","Q1","July",100.208686828613,108.263465881348,99.4071655273438,88.6527709960938,100.808067321777,110.490104675293
2010-08-01,2010,"Q3","2010/11","Q1","August",100.304107666016,111.572845458984,99.6486282348633,92.7760391235352,100.658729553223,108.566284179688
2010-09-01,2010,"Q3","2010/11","Q1","September",100.393608093262,114.76375579834,99.781120300293,95.1186676025391,100.614250183105,107.999267578125
2010-10-01,2010,"Q4","2010/11","Q2","October",100.488380432129,118.208541870117,100.092109680176,100.804016113281,100.396194458008,105.258399963379
2010-11-01,2010,"Q4","2010/11","Q2","November",100.583381652832,121.771728515625,100.277198791504,104.337471008301,100.304756164551,104.128120422363
2010-12-01,2010,"Q4","2010/11","Q2","December",100.770629882813,129.118942260742,100.647384643555,111.778213500977,100.121002197266,101.89030456543
2011-01-01,2011,"Q1","2010/11","Q3","January",100.88468170166,134.25520324707,100.841995239258,115.882507324219,100.040687561035,100.902877807617
2011-02-01,2011,"Q1","2010/11","Q3","February",101.029434204102,141.052062988281,101.041030883789,120.230690002441,99.9862823486328,100.238975524902
2011-03-01,2011,"Q1","2010/11","Q3","March",101.054321289063,142.211944580078,101.225280761719,124.36759185791,99.8285064697266,98.3361587524414
2011-04-01,2011,"Q2","2010/11","Q4","April",101.076416015625,143.265365600586,101.464462280273,129.971771240234,99.6148376464844,95.8121871948242
2011-05-01,2011,"Q2","2010/11","Q4","May",100.989570617676,139.028335571289,101.167221069336,123.051910400391,99.8212051391602,98.2490081787109
2011-06-01,2011,"Q2","2010/11","Q4","June",100.85668182373,132.876586914063,101.038414001465,120.164909362793,99.8174362182617,98.203971862793
2011-07-01,2011,"Q3","2011/12","Q1","July",100.787979125977,129.809600830078,101.104064941406,121.63102722168,99.6850967407227,96.6355285644531
2011-08-01,2011,"Q3","2011/12","Q1","August",100.736763000488,127.51782989502,100.855979919434,116.198768615723,99.8789443969727,98.9408569335938
2011-09-01,2011,"Q3","2011/12","Q1","September",100.623420715332,122.646301269531,100.758102416992,114.111381530762,99.8634567260742,98.7548294067383
2011-10-01,2011,"Q4","2011/12","Q2","October",100.391479492188,113.268180847168,100.597778320313,110.770378112793,99.792839050293,97.9106750488281
2011-11-01,2011,"Q4","2011/12","Q2","November",100.337821960449,111.182357788086,100.76229095459,114.178596496582,99.5771026611328,95.3726577758789
2011-12-01,2011,"Q4","2011/12","Q2","December",100.284515380859,109.139213562012,100.650688171387,111.837715148926,99.6343002319336,96.0395812988281
2012-01-01,2012,"Q1","2011/12","Q3","January",100.277847290039,108.837257385254,100.798301696777,114.708808898926,99.4809722900391,94.4219436645508
2012-02-01,2012,"Q1","2011/12","Q3","February",100.320419311523,110.285858154297,101.009887695313,118.94157409668,99.3132781982422,92.6811065673828
2012-03-01,2012,"Q1","2011/12","Q3","March",100.293937683105,109.353538513184,101.207046508789,123.011421203613,99.0915832519531,90.4245147705078
2012-04-01,2012,"Q2","2011/12","Q4","April",100.222267150879,106.921440124512,101.038116455078,119.492088317871,99.1869659423828,91.3891296386719
2012-05-01,2012,"Q2","2011/12","Q4","May",100.165245056152,105.200958251953,100.585929870605,110.595771789551,99.5785980224609,95.4489288330078
2012-06-01,2012,"Q2","2011/12","Q4","June",100,100,100,100,100,100
2012-07-01,2012,"Q3","2012/13","Q1","July",100.155700683594,104.958015441895,100.444793701172,108.035301208496,99.711067199707,96.8588333129883
2012-08-01,2012,"Q3","2012/13","Q1","August",100.126663208008,103.950828552246,100.727684020996,113.419174194336,99.3996887207031,93.5744476318359
2012-09-01,2012,"Q3","2012/13","Q1","September",100.15079498291,104.75422668457,100.72541809082,113.383728027344,99.426155090332,93.8495635986328
2012-10-01,2012,"Q4","2012/13","Q2","October",100.06778717041,102.095962524414,100.530464172363,109.656318664551,99.5370864868164,95.0109405517578
2012-11-01,2012,"Q4","2012/13","Q2","November",99.9830169677734,99.4753799438477,100.427368164063,107.734428405762,99.5544128417969,95.193603515625
2012-12-01,2012,"Q4","2012/13","Q2","December",99.9892501831055,99.686393737793,100.388076782227,106.99178314209,99.5995330810547,95.6705322265625
2013-01-01,2013,"Q1","2012/13","Q3","January",100.110687255859,103.202362060547,100.614120483398,110.966163635254,99.4939193725586,94.6318359375
2013-02-01,2013,"Q1","2012/13","Q3","February",100.138526916504,103.99584197998,100.723831176758,112.946006774902,99.4119415283203,93.8326416015625
2013-03-01,2013,"Q1","2012/13","Q3","March",100.147422790527,104.268928527832,100.515487670898,109.223724365234,99.6264877319336,95.9372787475586
2013-04-01,2013,"Q2","2012/13","Q4","April",100.098449707031,102.844436645508,100.331085205078,106.024589538574,99.7601013183594,97.2694549560547
2013-05-01,2013,"Q2","2012/13","Q4","May",100.119033813477,103.474639892578,100.389930725098,107.03247833252,99.7226333618164,96.8942031860352
2013-06-01,2013,"Q2","2012/13","Q4","June",99.9704895019531,99.1482467651367,100.396850585938,107.154411315918,99.5681610107422,95.3609390258789
2013-07-01,2013,"Q3","2013/14","Q1","July",100.042182922363,101.186744689941,100.592582702637,110.58812713623,99.4434509277344,94.1390914916992
2013-08-01,2013,"Q3","2013/14","Q1","August",99.9885330200195,99.5852279663086,100.713806152344,112.763648986816,99.2707443237305,92.4704055786133
2013-09-01,2013,"Q3","2013/14","Q1","September",99.8206024169922,94.8402786254883,100.74471282959,113.32275390625,99.0751495361328,90.6128005981445
2013-10-01,2013,"Q4","2013/14","Q2","October",99.7941970825195,94.1572418212891,100.717834472656,112.828773498535,99.0760955810547,90.6217041015625
2013-11-01,2013,"Q4","2013/14","Q2","November",99.7364044189453,92.6598052978516,100.597381591797,110.671485900879,99.1356048583984,91.1832504272461
2013-12-01,2013,"Q4","2013/14","Q2","December",99.9145812988281,97.5304718017578,100.668800354004,111.953979492188,99.2394256591797,92.1706085205078
2014-01-01,2014,"Q1","2013/14","Q3","January",99.9415054321289,98.2355346679688,100.450912475586,108.118583679199,99.4791641235352,94.4725799560547
2014-02-01,2014,"Q1","2013/14","Q3","February",100.247100830078,106.816444396973,100.647926330566,111.584350585938,99.5870895385742,95.5256729125977
2014-03-01,2014,"Q1","2013/14","Q3","March",100.471557617188,113.580894470215,100.710014343262,112.666275024414,99.7487869262695,97.123291015625
2014-04-01,2014,"Q2","2013/14","Q4","April",100.481651306152,113.882476806641,100.709785461426,112.660362243652,99.7587738037109,97.2228546142578
2014-05-01,2014,"Q2","2013/14","Q4","May",100.395896911621,111.255256652832,100.720001220703,112.835380554199,99.6648254394531,96.2907867431641
2014-06-01,2014,"Q2","2013/14","Q4","June",100.25057220459,106.916061401367,100.765686035156,113.695411682129,99.4753036499023,94.4351272583008
2014-07-01,2014,"Q3","2014/15","Q1","July",100.251152038574,106.93677520752,100.62442779541,111.173706054688,99.6138458251953,95.7884979248047
2014-08-01,2014,"Q3","2014/15","Q1","August",100.200576782227,105.498077392578,100.286880493164,105.309509277344,99.8978576660156,98.617561340332
2014-09-01,2014,"Q3","2014/15","Q1","September",100.105590820313,102.787300109863,100.011077880859,100.744499206543,100.07698059082,100.440399169922
2014-10-01,2014,"Q4","2014/15","Q2","October",100.163375854492,104.468566894531,99.5623092651367,93.6795196533203,100.58487701416,105.775505065918
2014-11-01,2014,"Q4","2014/15","Q2","November",100.059959411621,101.584861755371,99.06103515625,86.332389831543,100.989486694336,110.207252502441
2014-12-01,2014,"Q4","2014/15","Q2","December",99.9067153930664,97.4572982788086,97.9834594726563,72.3259963989258,101.942962646484,121.320373535156
2015-01-01,2015,"Q1","2014/15","Q3","January",99.8489990234375,95.7928619384766,97.0112075805664,61.0840263366699,102.906593322754,134.487365722656
2015-02-01,2015,"Q1","2014/15","Q3","February",99.847038269043,95.6761474609375,97.5668487548828,67.2915344238281,102.318199157715,126.301483154297
2015-03-01,2015,"Q1","2014/15","Q3","March",99.6785507202148,90.7982330322266,97.3377304077148,64.6626510620117,102.3857421875,127.217529296875
2015-04-01,2015,"Q2","2014/15","Q4","April",99.7045288085938,91.5064468383789,97.6706314086914,68.5144882202148,102.063293457031,122.897819519043
2015-05-01,2015,"Q2","2014/15","Q4","May",99.6993179321289,91.3328857421875,98.0371780395508,73.0039138793945,101.676208496094,117.888473510742
2015-06-01,2015,"Q2","2014/15","Q4","June",99.7531127929688,92.883903503418,97.9681091308594,72.1359024047852,101.80248260498,119.501800537109
2015-07-01,2015,"Q3","2015/16","Q1","July",99.7488250732422,92.7969818115234,97.4833526611328,66.3212280273438,102.304649353027,126.118324279785
2015-08-01,2015,"Q3","2015/16","Q1","August",99.6169815063477,89.1206207275391,96.6298980712891,57.1433067321777,103.07341003418,136.894073486328
2015-09-01,2015,"Q3","2015/16","Q1","September",99.5357894897461,86.8797912597656,96.6841812133789,57.692512512207,102.932350158691,134.856262207031
2015-10-01,2015,"Q4","2015/16","Q2","October",99.6651382446289,90.4349822998047,96.8956527709961,59.8691711425781,102.841148376465,133.553436279297
2015-11-01,2015,"Q4","2015/16","Q2","November",99.6003646850586,88.6513748168945,96.5316619873047,56.1725387573242,103.162742614746,138.199020385742
2015-12-01,2015,"Q4","2015/16","Q2","December",99.618408203125,89.218391418457,95.9438171386719,50.6490173339844,103.814315795898,148.064468383789
2016-01-01,2016,"Q1","2015/16","Q3","January",99.5884704589844,88.3856506347656,95.2946090698242,44.9134902954102,104.493377685547,159.376495361328
2016-02-01,2016,"Q1","2015/16","Q3","February",99.5757522583008,88.0248336791992,95.4827880859375,46.512035369873,104.273010253906,155.622009277344
2016-03-01,2016,"Q1","2015/16","Q3","March",99.7124633789063,91.878059387207,96.3018188476563,54.1096115112305,103.524322509766,143.460586547852
2016-04-01,2016,"Q2","2015/16","Q4","April",99.7574768066406,93.1772079467773,96.6942901611328,58.1512222290039,103.148612976074,137.689971923828
2016-05-01,2016,"Q2","2015/16","Q4","May",99.8498382568359,95.9046859741211,97.1404113769531,63.087532043457,102.767570495605,132.054397583008
2016-06-01,2016,"Q2","2015/16","Q4","June",100.003463745117,100.618682861328,97.3480453491211,65.5195770263672,102.704887390137,131.147674560547
2016-07-01,2016,"Q3","2016/17","Q1","July",100.074867248535,102.893226623535,97.001350402832,61.5078392028809,103.147315979004,137.670394897461
2016-08-01,2016,"Q3","2016/17","Q1","August",100.014297485352,100.96794128418,97.1212158203125,62.8708686828613,102.957679748535,134.839279174805
2016-09-01,2016,"Q3","2016/17","Q1","September",100.071899414063,102.800346374512,97.1640014648438,63.3646583557129,102.97151184082,135.044006347656
2016-10-01,2016,"Q4","2016/17","Q2","October",100.154411315918,105.485549926758,97.5041046142578,67.408203125,102.695365905762,131.010513305664
2016-11-01,2016,"Q4","2016/17","Q2","November",100.166473388672,105.886215209961,97.1594390869141,63.3145637512207,103.073844909668,136.567321777344
2016-12-01,2016,"Q4","2016/17","Q2","December",100.088531494141,103.348266601563,97.7556686401367,70.5566177368164,102.362991333008,126.301513671875
2017-01-01,2017,"Q1","2016/17","Q3","January",100.248580932617,108.636611938477,97.9040985107422,72.481819152832,102.370315551758,126.403617858887
2017-02-01,2017,"Q1","2016/17","Q3","February",100.191528320313,106.716270446777,97.9491729736328,73.0763931274414,102.264778137207,124.939834594727
2017-03-01,2017,"Q1","2016/17","Q3","March",100.081985473633,103.128341674805,97.5996856689453,68.5915603637695,102.520202636719,128.509307861328
2017-04-01,2017,"Q2","2016/17","Q4","April",100.021812438965,101.21125793457,97.6092834472656,68.7044372558594,102.448196411133,127.493804931641
2017-05-01,2017,"Q2","2016/17","Q4","May",100.009727478027,100.835098266602,97.4676666259766,66.9609451293945,102.585418701172,129.435470581055
2017-06-01,2017,"Q2","2016/17","Q4","June",99.9742202758789,99.7227783203125,97.1419143676758,63.1040725708008,102.893997192383,133.900634765625
2017-07-01,2017,"Q3","2017/18","Q1","July",100.015830993652,101.028030395508,97.2998199462891,64.948600769043,102.769142150879,132.077301025391
2017-08-01,2017,"Q3","2017/18","Q1","August",99.9244537353516,98.1786651611328,97.3833084106445,65.9400253295898,102.586952209473,129.457336425781
2017-09-01,2017,"Q3","2017/18","Q1","September",99.8497772216797,95.9075698852539,97.639778137207,69.0834732055664,102.239974975586,124.598159790039
2017-10-01,2017,"Q4","2017/18","Q2","October",99.813102722168,94.811637878418,97.7385406494141,70.3293762207031,102.098709106445,122.667816162109
2017-11-01,2017,"Q4","2017/18","Q2","November",99.7173233032227,92.0078735351563,98.076904296875,74.766845703125,101.647506713867,116.683792114258
2017-12-01,2017,"Q4","2017/18","Q2","December",99.636474609375,89.705924987793,98.10546875,75.1520385742188,101.535461425781,115.23950958252
2018-01-01,2018,"Q1","2017/18","Q3","January",99.7413482666016,92.7036819458008,98.4682922363281,80.2307205200195,101.265937805176,111.832092285156
2018-02-01,2018,"Q1","2017/18","Q3","February",99.7760162353516,93.7161407470703,98.3398132324219,78.3996200561523,101.433944702148,113.945114135742
2018-03-01,2018,"Q1","2017/18","Q3","March",99.8307723999023,95.3378982543945,98.3558883666992,78.623649597168,101.472511291504,114.435287475586
2018-04-01,2018,"Q2","2017/18","Q4","April",99.8233795166016,95.1158065795898,98.5660629272461,81.6485900878906,101.247360229492,111.600662231445
2018-05-01,2018,"Q2","2017/18","Q4","May",99.8117370605469,94.7681198120117,98.8163375854492,85.3971252441406,100.977920532227,108.292533874512
2018-06-01,2018,"Q2","2017/18","Q4","June",99.6806335449219,90.9587707519531,98.7100448608398,83.7844390869141,100.954864501953,108.013671875
2018-07-01,2018,"Q3","2018/19","Q1","July",99.5435791015625,87.136474609375,98.6341857910156,82.6462631225586,100.89412689209,107.282173156738
2018-08-01,2018,"Q3","2018/19","Q1","August",99.4224700927734,83.8822021484375,98.5393905639648,81.2495727539063,100.868705749512,106.977340698242
2018-09-01,2018,"Q3","2018/19","Q1","September",99.3945007324219,83.154541015625,98.6931686401367,83.5207824707031,100.682846069336,104.772430419922
2018-10-01,2018,"Q4","2018/19","Q2","October",99.5492401123047,87.2893753051758,98.7970199584961,85.0952529907227,100.732948303223,105.362693786621
2018-11-01,2018,"Q4","2018/19","Q2","November",99.4761047363281,85.3070755004883,97.8938369750977,72.3216400146484,101.591613769531,115.96110534668
2018-12-01,2018,"Q4","2018/19","Q2","December",99.3789901733398,82.7421875,97.3832397460938,65.927864074707,102.027122497559,121.699989318848
2019-01-01,2019,"Q1","2018/19","Q3","January",99.4418792724609,84.3938751220703,97.6295700073242,68.9468078613281,101.833000183105,119.110710144043
2019-02-01,2019,"Q1","2018/19","Q3","February",99.3950042724609,83.1506729125977,97.9013671875,72.4259567260742,101.501083374023,114.799591064453
2019-03-01,2019,"Q1","2018/19","Q3","March",99.3662872314453,82.4109878540039,97.9736251831055,73.3745956420898,101.396827697754,113.475128173828
2019-04-01,2019,"Q2","2018/19","Q4","April",99.3347244262695,81.5950012207031,98.2550735473633,77.1976089477539,101.073059082031,109.450172424316
2019-05-01,2019,"Q2","2018/19","Q4","May",99.2716369628906,79.9881591796875,98.0683059692383,74.6380615234375,101.201835632324,111.035179138184
2019-06-01,2019,"Q2","2018/19","Q4","June",99.3504257202148,81.9803466796875,97.707878112793,69.9313354492188,101.656639099121,116.802047729492
2019-07-01,2019,"Q3","2019/20","Q1","July",99.3107604980469,80.9586334228516,97.7943420410156,71.0327835083008,101.525604248047,115.113212585449
2019-08-01,2019,"Q3","2019/20","Q1","August",99.1487503051758,76.9345321655273,97.5585403442383,68.0581665039063,101.606544494629,116.153678894043
2019-09-01,2019,"Q3","2019/20","Q1","September",99.1789855957031,77.6744842529297,97.7061920166016,69.9042053222656,101.483276367188,114.572395324707
2019-10-01,2019,"Q4","2019/20","Q2","October",99.2123413085938,78.492431640625,97.6272277832031,68.9148635864258,101.60001373291,116.0693359375
2019-11-01,2019,"Q4","2019/20","Q2","November",99.3975372314453,83.2045745849609,97.941650390625,72.9563064575195,101.461387634277,114.293525695801
2019-12-01,2019,"Q4","2019/20","Q2","December",99.5787048339844,88.0799560546875,98.2495498657227,77.1306457519531,101.326362609863,112.587745666504
2020-01-01,2020,"Q1","2019/20","Q3","January",99.6082382202148,88.899772644043,98.2762145996094,77.5071029663086,101.328941345215,112.620101928711
2020-02-01,2020,"Q1","2019/20","Q3","February",99.5028991699219,86.0050735473633,97.6783294677734,69.5676574707031,101.844131469727,119.257789611816
2020-03-01,2020,"Q1","2019/20","Q3","March",99.4139404296875,83.6315078735352,95.6843109130859,48.2824554443359,103.882392883301,149.164413452148
2020-04-01,2020,"Q2","2019/20","Q4","April",99.3004608154297,80.7000122070313,94.45263671875,38.3844032287598,105.122734069824,170.558090209961
2020-05-01,2020,"Q2","2019/20","Q4","May",99.3097457885742,80.9368209838867,95.4951019287109,46.6170387268066,103.979942321777,150.753829956055
2020-06-01,2020,"Q2","2019/20","Q4","June",99.3524703979492,82.0315856933594,96.5105438232422,56.2212944030762,102.925750732422,134.367706298828
2020-07-01,2020,"Q3","2020/21","Q1","July",99.3459625244141,81.8524703979492,96.7737808227539,59.0014457702637,102.637550354004,130.17985534668
2020-08-01,2020,"Q3","2020/21","Q1","August",99.4808502197266,85.3901748657227,97.0458602905273,62.0124359130859,102.487274169922,128.043807983398
2020-09-01,2020,"Q3","2020/21","Q1","September",99.5148849487305,86.3003005981445,96.892936706543,60.3077964782715,102.68448638916,130.853713989258
2020-10-01,2020,"Q4","2020/21","Q2","October",99.4281616210938,83.9722671508789,96.9068450927734,60.4638137817383,102.580383300781,129.363586425781
2020-11-01,2020,"Q4","2020/21","Q2","November",99.5235137939453,86.5270538330078,97.2375717163086,64.2289352416992,102.328239440918,125.818084716797
2020-12-01,2020,"Q4","2020/21","Q2","December",99.6206283569336,89.2052764892578,97.8143692016602,71.3220367431641,101.821350097656,118.956985473633
2021-01-01,2021,"Q1","2020/21","Q3","January",99.6922836303711,91.2232055664063,98.2366027832031,76.9761352539063,101.454307556152,114.203598022461
2021-02-01,2021,"Q1","2020/21","Q3","February",99.7896499633789,94.0499496459961,98.7041778564453,83.7297821044922,101.070243835449,109.41576385498
2021-03-01,2021,"Q1","2020/21","Q3","March",99.8564376831055,96.0475769042969,98.8336715698242,85.6952056884766,101.004875183105,108.619316101074
2021-04-01,2021,"Q2","2020/21","Q4","April",99.8476867675781,95.7760162353516,98.7936706542969,85.0859603881836,101.03687286377,109.008460998535
2021-05-01,2021,"Q2","2020/21","Q4","May",100.011672973633,100.804100036621,99.0773391723633,89.5237121582031,100.911186218262,107.48698425293
2021-06-01,2021,"Q2","2020/21","Q4","June",99.9211120605469,97.9864273071289,99.1490478515625,90.6680374145508,100.746391296387,105.521408081055
2021-07-01,2021,"Q3","2021/22","Q1","July",100.039138793945,101.676742553711,99.2172470092773,91.7828750610352,100.795959472656,106.109169006348
2021-08-01,2021,"Q3","2021/22","Q1","August",100.097190856934,103.550476074219,99.0506362915039,89.0962524414063,101.025421142578,108.868957519531
2021-09-01,2021,"Q3","2021/22","Q1","September",100.152717590332,105.368949890137,99.2218017578125,91.8574600219727,100.906364440918,107.428939819336
2021-10-01,2021,"Q4","2021/22","Q2","October",100.25700378418,108.85521697998,99.7525177001953,100.960968017578,100.471710205078,102.317832946777
2021-11-01,2021,"Q4","2021/22","Q2","November",100.301223754883,110.358337402344,99.6001358032227,98.2646331787109,100.670097351074,104.622505187988
2021-12-01,2021,"Q4","2021/22","Q2","December",100.353317260742,112.16349029541,99.1999053955078,91.5031661987305,101.130256652832,110.151504516602
2022-01-01,2022,"Q1","2021/22","Q3","January",100.369728088379,112.73348236084,99.7172241210938,100.332504272461,100.619689941406,104.03254699707
2022-02-01,2022,"Q1","2021/22","Q3","February",100.43724822998,115.12370300293,100.127052307129,107.893737792969,100.273300170898,100.059310913086
2022-03-01,2022,"Q1","2021/22","Q3","March",100.371658325195,112.785125732422,100.880401611328,123.212448120117,99.4561386108398,91.2281875610352
2022-04-01,2022,"Q2","2021/22","Q4","April",100.415908813477,114.350570678711,100.637741088867,118.07201385498,99.7409362792969,94.2218780517578
2022-05-01,2022,"Q2","2021/22","Q4","May",100.371253967285,112.780540466309,100.832588195801,122.181343078613,99.5032272338867,91.7171249389648
2022-06-01,2022,"Q2","2021/22","Q4","June",100.325340270996,111.177604675293,100.789642333984,121.24885559082,99.4999313354492,91.6828308105469
2022-07-01,2022,"Q3","2022/23","Q1","July",100.088310241699,103.259254455566,99.9769058227539,105.032859802246,100.0751953125,97.849739074707
2022-08-01,2022,"Q3","2022/23","Q1","August",100.089050292969,103.280242919922,99.7326278686523,100.582916259766,100.322151184082,100.611206054688
2022-09-01,2022,"Q3","2022/23","Q1","September",99.9964294433594,100.330337524414,99.3127212524414,93.3379592895508,100.654708862305,104.442161560059
2022-10-01,2022,"Q4","2022/23","Q2","October",99.9117660522461,97.710205078125,99.3913497924805,94.6558074951172,100.489730834961,102.525352478027
2022-11-01,2022,"Q4","2022/23","Q2","November",99.8310775756836,95.2820358276367,99.286750793457,92.9110107421875,100.515533447266,102.822982788086
2022-12-01,2022,"Q4","2022/23","Q2","December",99.8659820556641,96.3320846557617,98.9361114501953,87.2722778320313,100.908843994141,107.458824157715
2023-01-01,2023,"Q1","2022/23","Q3","January",99.9679107666016,99.4529495239258,99.1050720214844,89.9518356323242,100.838768005371,106.619171142578
2023-02-01,2023,"Q1","2022/23","Q3","February",100.125335693359,104.463653564453,99.1353302001953,90.4424667358398,100.966369628906,108.152610778809
2023-03-01,2023,"Q1","2022/23","Q3","March",100.196723937988,106.82299041748,98.9367980957031,87.2879791259766,101.24201965332,111.533973693848
2023-04-01,2023,"Q2","2022/23","Q4","April",100.311218261719,110.697692871094,99.2690048217773,92.6285552978516,101.016876220703,108.765113830566
