"Date","Year","Quarter","FY","QFY","Month","REV","REV_TAX_ NOIL","REV_TAX_DOM","REV_TAX_DOM_DI","REV_TAX_DOM_IDI","REV_TAX_DOM_IDI_VAT","REV_TAX_DOM_IDI_EXD","REV_TAX_DOM_IDI_REF","REV_TAX_DOM_IDI_CTL","REV_TAX_INL","REV_TAX_INL_EXD_PET","REV_TAX_INL_EXD_IM","REV_TAX_INL_EXD_OTH","REV_TAX_INL_VAT","REV_TAX_INL_WHT","REV_TAX_INL_TRL","REV_TAX_INL_SUG","REV_TAX_INL_COI","REV_TAX_INL_HAS","REV_TAX_FEE","REV_TAX_ISF","REV_TAX_OIL","REV_TAX_EXP","REV_NTAX","REV_NTAX_MST","REV_NTAX_MST_OWN","REV_NTAX_MST_URA","REV_NTAX_HPT","REV_NTAX_MIS","REV_NTAX_DIV","REV_NTAX_IPD","REV_NTAX_MISC","REV_NTAX_BOU_IMF_MDRI"
2015-12-01,2015,"Q4","2015/16","Q2","December",1283.09768515693,1255.55414599193,781.59201605493,598.936289222,182.65572683293,138.39695715,55.34798438893,-11.089214706,,456.023046728,136.96622356,89.2238909777057,22.9744792347951,169.376316996499,15.284813142,4.94774815,14.233026518,0,3.016548149,12.169197345,5.769885864,0,0,27.543539165,27.543539165,6.732038629,20.811500536,0,0,0,0,0,0
2016-01-01,2016,"Q1","2015/16","Q3","January",886.53844019642,863.87360632342,451.35472419042,253.147687332,198.20703685842,153.063420786,67.96401393242,-22.82039786,,398.205332992,114.37305756,81.2941593454912,22.4817769947649,146.140466843744,13.401708556,6.683676544,11.09855521,0,2.731931938,9.585880798,4.727668343,0,0,22.664833873,21.493997432,4.962802866,16.531194566,0,0.788177794,0,0,0,0
2016-02-01,2016,"Q1","2015/16","Q3","February",821.8806260567,795.293435138,432.395374112,235.555539524,196.839834588,148.207917526,54.472233004,-5.840315942,,350.928373359,105.12201348,64.1009344184215,16.9821540476879,139.839294594891,10.123563681,5.121602102,8.593009523,0,1.045801512,7.950904098,4.018783569,0,0,26.5871909187,16.6792528807,3.029651881,13.6496009997,0,1.584540263,7.8,0,0,0
2016-03-01,2016,"Q1","2015/16","Q3","March",958.19023895062,932.40815757262,493.65412531012,302.386927421,191.26719788912,144.439445687,55.96754130612,-9.139789104,,421.0492672435,120.12365532,72.2863758838306,26.1425933404122,171.555285300257,12.548470897,5.43623157,12.425069667,0,0.531585265,12.018516512,5.686248507,0,0,25.782081378,22.653366684,2.670707721,19.982658963,0,3.033628556,0,0,0.0451865,0
2016-04-01,2016,"Q2","2015/16","Q4","April",915.712677347,893.001215371,480.333708877,258.248634698,222.085074179,173.288992083,63.948849755,-15.152767659,,396.662954696,105.8001976,74.7137361807316,27.8165410654033,160.077227171865,11.744482018,4.78784678,11.239332397,0,0.483591483,10.929637462,5.074914336,0,0,22.711461976,22.711461976,2.167728722,20.543733254,0,0,0,0,0,0
2016-05-01,2016,"Q2","2015/16","Q4","May",893.587587428,866.016286346,448.946573509,314.579173452,134.367400057,146.244101538,53.747872943,-65.624574424,,398.290328844,113.76463812,79.3381693513834,21.9255078619068,151.84362429171,13.207012718,4.989789099,12.656723246,0,0.564864156,13.500546471,5.278837522,0,0,27.571301082,26.054263203,3.794627768,22.259635435,0,0.867037879,0.65,0,0,0
2016-06-01,2016,"Q2","2015/16","Q4","June",1315.59657147,1283.457807615,785.009222726,575.648344315,209.360878411,168.04684129,52.521840273,-11.207803152,,473.13948368,161.68946268,91.2932012411688,15.2506402097547,170.510888400076,14.232092393,5.08881012,14.564958046,0,0.50943059,19.369610277,5.939490932,121.4447646309,0,32.138763855,26.915368179,4.085187553,22.830180626,0,5.223395676,0,0,0,0
2016-07-01,2016,"Q3","2016/17","Q1","July",876.120922511,842.987484578,457.797630648,254.98422318,202.813407468,151.835349869,59.953963642,-8.975906043,,368.89078378,98.1004987,72.0676721198428,13.2878081256681,149.466244447489,16.743540878,4.771532553,13.579626354,0,0.873860602,11.076533474,5.222536676,0,0,33.133437933,31.063695607,9.795453267,21.26824234,0,1.661779566,0,0,0,0
2016-08-01,2016,"Q3","2016/17","Q1","August",952.893772653,928.605096491,483.314212681,264.124303208,219.189909473,169.010438345,67.080720799,-16.901249671,,425.551760091,131.07463892,83.7216219172631,15.3016981857471,163.55259985899,12.825348818,4.693689929,13.661315341,0,0.720847121,14.045136386,5.693987333,0,0,24.288676162,23.859664459,2.923702453,20.935962006,0,0.29025149,0,0,0,0
2016-09-01,2016,"Q3","2016/17","Q1","September",1007.356588468,980.881630277,503.858462157,282.831961484,221.026500673,173.032278246,64.706144117,-16.71192169,,457.749536628,158.04235468,85.4561098675601,19.0667199737461,161.732108500694,12.271439272,4.702932463,13.556917899,0,2.920953972,13.485882909,5.787748583,0,0,26.474958191,22.198102144,1.317571854,20.88053029,0,3.380090869,0,0,0,0
2016-10-01,2016,"Q4","2016/17","Q2","October",915.621216511,888.838374242,452.756822979,248.109873641,204.646949338,155.82147299,63.334270057,-14.508793709,,416.983939199,129.31759018,84.7638647374885,19.706418713631,153.072271843881,11.126194939,4.539123903,12.145426637,0,2.313048245,13.588632552,5.508979512,0,0,26.782842269,20.66657884,1.389366901,19.277211939,0,1.37368479,0,0,0,0
2016-11-01,2016,"Q4","2016/17","Q2","November",990.148021609,963.332359868,490.111300423,276.2913927303,213.8199076927,165.960629246,62.8503528937,-14.991074447,,449.083337904,121.4182412,96.491203597625,23.1740858809022,171.526326788473,14.017133351,4.517486523,13.935803744,0,4.003056819,18.064148406,6.073573135,0,0,26.815661741,24.469244221,1.309670337,23.159573884,0,0.144056048,0,0,0,0
2016-12-01,2016,"Q4","2016/17","Q2","December",1385.91675679199,1363.22787558499,876.75696225599,667.91619384199,208.840768414,160.499977395,62.138624578,-13.797833559,,439.363306161,120.32769706,95.4377191713747,22.6705030845754,175.99862101205,9.548729368,4.453025507,9.705679105,0,1.221331853,42.821495308,4.28611186,0,0,22.688881207,20.903984575,1.567949986,19.336034589,0,1.505983411,0.2,0,0,0
2017-01-01,2017,"Q1","2016/17","Q3","January",1086.031496469,1062.83466856,578.058444985,314.214026655,263.84441833,198.953235773,83.347410102,-18.456227545,,466.349184457,148.82093866,90.6576149417241,16.2029954384338,177.601969478842,14.086526679,6.555972611,12.064536024,0,0.358630624,12.731095728,5.69594339,0,0,23.196827909,22.729298339,2.631517488,20.097780851,0,0.299897024,0,0,0,0
2017-02-01,2017,"Q1","2016/17","Q3","February",994.96460865,972.968711883,524.176253757,269.602618006,254.573635751,185.849659457,76.151702101,-7.427725807,,429.549640721,127.61607058,81.8931304594523,17.7892547112223,170.512391426325,11.972140541,5.398851249,14.106481396,0,0.261320358,13.548371574,5.694445831,0,0,21.995896767,21.827989076,1.983764515,19.844224561,0,0.045315401,0.1,0,0,0
2017-03-01,2017,"Q1","2016/17","Q3","March",1208.80509805585,1042.930921811,558.886725238,347.440371623,211.446353615,156.858384812,70.015314267,-15.427345464,,462.046763674,148.18427094,84.1764792277955,18.3819353837449,178.78588883446,11.905371419,5.643604737,14.627300785,0,0.341912347,16.409576916,5.587855983,129.775125995853,0,36.099050249,31.799902955,4.300325267,27.499577688,0,1.841411161,2.404115902,0,0,0
2017-04-01,2017,"Q2","2016/17","Q4","April",991.939802677701,941.237021687001,487.864761031001,264.170735289,223.694025742001,166.249628064001,74.812559165,-17.368161487,,435.173284239,143.6782937,75.6439793701305,17.304485195951,168.424709081918,10.655475508,5.722593371,13.422978289,0,0.320769723,13.029215035,5.169761382,0,0,50.7027809907,49.8556988127,31.953612973,17.9020858397,0,0.847082178,0,0,0,0
2017-05-01,2017,"Q2","2016/17","Q4","May",1075.29480719351,1041.050693872,540.823215644,328.097490063,212.725725581,160.352537098,68.52379485,-16.150606367,,476.225911614,129.29313534,94.0416532760291,31.3085140920878,180.710979343883,16.058190077,5.935062922,18.553056017,0,0.325320546,16.62257643,7.378990184,0,0,34.24411332151,27.16713304951,4.399690545,22.76744250451,0,0.484100974,6.5,0,0,0
2017-06-01,2017,"Q2","2016/17","Q4","June",1470.35174904,1434.385486482,892.395374606,662.269551014,230.125823592,177.861092827,66.870061954,-14.605331189,,518.48237854,153.72853514,99.3005281564188,25.1964288896041,205.723102611977,13.743261795,5.229973639,15.253301159,0,0.307247149,16.500390198,7.007343138,0,0,35.966262558,28.230713675,5.013031407,23.217682268,0,5.091368719,2.644180164,0,0,0
2017-07-01,2017,"Q3","2017/18","Q1","July",945.891671786,919.775106325,459.278630875,240.83560778,218.443023095,181.384377602,77.569849031,-40.511203538,,442.387716872,153.00927866,76.9860335187991,16.183282135774,166.514587767427,11.982507823,5.934054626,11.505127993,,0.272844348,13.235346034,4.873412544,0,,26.116565461,25.791740105,4.72093805,21.070802055,,0.324825356,,,,
2017-08-01,2017,"Q3","2017/18","Q1","August",1071.1011305991,1034.274463755,553.122034107,303.300647957,249.82138615,190.451712619,72.435141838,-13.065468307,,453.429771654,143.6835475,89.9356998250465,12.046748925908,159.760419368046,16.089853823,5.056692705,25.525233252,,1.331576255,19.942431519,7.780226475,0,,36.8266668441,36.5038900471,9.225033698,27.2788563491,,0.322776797,,,,
2017-09-01,2017,"Q3","2017/18","Q1","September",1145.975508339,1114.167018079,587.194195838,330.705224307,256.488971531,189.265938738,74.869473774,-7.646440981,,504.525170913,153.29240326,102.518274130688,17.5535672366262,192.925279002686,13.3098222,6.055662709,16.361018357,,2.509144017,14.796911687,7.650739641,0,,31.80849026,30.573344439,0.11646878,30.456875659,,1.235145821,,,,
2017-10-01,2017,"Q4","2017/18","Q2","October",1080.940712869,1046.077691646,508.862263577,281.619789571,227.242474006,169.84958351,72.777918989,-15.385028493,,512.963519765,141.10289354,113.771385679119,18.5079257099791,202.204266164902,13.413655479,5.53088945,16.261951424,,2.170552318,16.153747895,8.098160409,0,,34.863021223,34.456681251,0.564551313,33.892129938,,0.406339972,,,,
2017-11-01,2017,"Q4","2017/18","Q2","November",1148.7066564389,1101.066853458,551.742985983,315.383821189,236.359164794,175.543170362,75.56114543,-14.745150998,,525.695191148,161.19655892,101.04021331649,18.1705622193361,206.955724782173,13.393641458,5.892066574,16.992087999,,2.054335879,15.571332331,8.057343996,0,,47.6398029809,47.5400306479,12.400572471,35.1394581769,,0.099772333,,,,
2017-12-01,2017,"Q4","2017/18","Q2","December",1516.926282819,1487.838248541,965.677145933,717.690701266,247.986444667,182.494335312,77.800967233,-12.308857878,,496.343749888,132.63121912,104.354728839026,14.886220835079,203.974690890895,14.433383761,6.279113781,18.172022759,,1.612369902,17.99295732,7.8243954,0,,29.088034278,29.088034278,1.708771658,27.37926262,,0,,,,
2018-01-01,2018,"Q1","2017/18","Q3","January",1179.3504471265,1141.0087718505,611.7642980735,352.4533316625,259.310966411,186.980862833,93.192409958,-20.86230638,,505.878124586,129.06826084,104.324632053329,17.2524642396709,214.860409671,18.076944095,7.822696575,14.14650296,,0.326214152,16.631524739,6.734824452,0,,38.341675276,38.262987425,2.796045185,35.46694224,,0.078687851,,,,
2018-02-01,2018,"Q1","2017/18","Q3","February",1161.379114834,1125.197515004,582.630769958,305.593950892,277.036819066,203.440633027,84.934102604,-11.337916565,,520.027875434,144.99722432,109.822359645487,22.393541532694,205.410211488819,15.661653826,6.04050472,15.40828548,,0.294094421,15.476250209,7.062619403,0,,36.18159983,35.488186083,0.175912396,35.312273687,,0.693413747,,,,
2018-03-01,2018,"Q1","2017/18","Q3","March",1199.431514214,1163.419844078,590.650137919,359.272006617,231.378131302,171.135723925,76.520319603,-16.277912226,,548.201818946,156.21104552,108.261494728743,12.6983145585089,228.996748500748,17.171470938,5.874326709,18.428131695,,0.560286296,16.976213153,7.59167406,0,,36.011670136,35.982319002,2.85190546,33.130413542,,0.029351134,,,,
2018-04-01,2018,"Q2","2017/18","Q4","April",1078.801385721,1046.941520745,552.810986631,291.634657393,261.176329238,191.629674405,87.42335176,-17.876696927,,472.314164943,154.1430296,82.4412456665502,12.4342964123456,188.410938809104,12.955730795,5.466216568,16.060397594,,0.402309498,15.638021472,6.178347699,0,,31.859864976,31.832346078,1.166071991,30.666274087,,0.027518898,,,,
2018-05-01,2018,"Q2","2017/18","Q4","May",1205.612489572,1167.578720901,592.396071784,357.150601135,235.245470649,182.766108485,70.812308382,-18.332946218,,545.206437192,162.02438804,105.506846646692,18.1064214838228,218.110286016485,15.130671358,6.308101496,19.552998859,,0.466723292,22.424103357,7.552108568,0,,38.033768671,36.74940681,1.683447653,35.065959157,,1.284361861,,,,
2018-06-01,2018,"Q2","2017/18","Q4","June",1772.812448129,1728.73253659,1099.637398429,815.039117242,284.598281187,209.872971315,90.017035546,-15.291725674,,596.195064323,180.45720346,124.789624131852,16.6245593843001,228.444790073848,18.023882433,6.045163677,21.368287596,,0.441553567,24.634688763,8.265385075,0,,44.079911539,35.595030056,0.417736367,35.177293689,,8.484881483,,,,
2018-07-01,2018,"Q3","2018/19","Q1","July",1159.535017424,1109.502541595,566.237166092,312.322183528,253.914982564,202.8018845694,73.1213741286,-22.008276134,,520.452792143,128.37001368,114.812531149856,14.4738730886331,219.743234118511,17.588384596,6.606909923,18.330774272,,0.527071315,15.384274833,7.428308527,0,,50.032475829,50.032475829,0,50.032475829,,0,,,,
2018-08-01,2018,"Q3","2018/19","Q1","August",1294.249489543,1260.876654086,631.308131467,347.467606195,283.840525272,205.617024153,107.113125908,-28.889624789,,601.811675644,166.317727472,120.058035769902,15.7722755590276,253.35861638707,16.971639783,6.321770489,20.066875792,,2.944734392,19.404602827,8.352244148,0,,33.372835457,33.372835457,0,33.372835457,,0,,,,
2018-09-01,2018,"Q3","2018/19","Q1","September",1254.06217021072,1222.64288726672,676.92935820672,363.69119008872,313.238168118,220.117750361,114.997773698,-21.877355941,,519.640551766,185.5308364896,89.4392779999276,11.9633364943989,182.057197480074,16.653905673,5.88011977,22.338071657,,5.777806202,18.831873379,7.241103915,0,,31.419282944,31.419282944,0,31.419282944,,0,,,,
2018-10-01,2018,"Q4","2018/19","Q2","October",1349.838501071,1311.826812018,682.373460187,344.083842549,338.289617638,252.750929873,111.437662813,-25.898975048,,600.720963959,156.64062212,120.348769835601,27.2217643848669,247.425534918532,18.135465896,6.294857286,21.416869906,,3.237079612,20.095663728,8.636724144,0,,38.011689053,38.011689053,0,38.011689053,,0,,,,
2018-11-01,2018,"Q4","2018/19","Q2","November",1303.271915892,1264.601746535,673.755343056,392.414316724,281.341026332,183.700137843,120.904512108,-23.263623619,,563.519508986,163.64595784,114.276198351632,18.7259276454986,221.302850757869,17.228275285,6.078304957,20.088884723,,2.173109426,19.228997907,8.097896586,0,,38.670169357,38.670169357,0,38.670169357,,0,,,,
2018-12-01,2018,"Q4","2018/19","Q2","December",1774.006644496,1743.05988817,1129.337656076,821.962829033,307.374827043,212.294242393,120.828510644,-25.747925994,,587.409840129,189.27313896,114.143794370895,21.2706568186637,216.674234929441,17.378687231,6.314902954,21.239762352,,1.114662513,18.640461221,7.671930744,0,,30.946756326,30.946756326,0,30.946756326,,0,,,,
2019-01-01,2019,"Q1","2018/19","Q3","January",1408.597293016,1367.283787507,756.366881153,412.220447962,344.146433191,233.859526387716,132.282946494284,-21.996039691,,586.403541683,171.47201748,113.387397400229,20.3359539830012,238.29364765077,17.456991329,7.250950811,16.941230926,,1.265352103,17.533378264,6.979986407,0,,41.313505509,41.313505509,0,41.313505509,,0,,,,
2019-02-01,2019,"Q1","2018/19","Q3","February",1295.6804327053,1257.4903149283,676.461293139301,367.139074645,309.322218494301,224.648080759,106.685761979301,-22.011624244,,550.434143902,185.96936362,102.497922825844,17.5744025053888,205.868556161767,14.422864413,6.307145651,16.756230529,,1.037658196,23.551227023,7.043650864,0,,38.190117777,38.190117777,0,38.190117777,,0,,,,
2019-03-01,2019,"Q1","2018/19","Q3","March",1330.613305595,1293.227249075,723.739558349,435.776703935,287.962854414,198.229555294,111.74749989,-22.01420077,,543.551940335,165.63112668,106.958688046868,18.0964015344789,214.330672986653,13.784795809,6.347168458,17.790846589,,0.612240231,18.61500076,7.320749631,0,,37.38605652,37.38605652,0,37.38605652,,0,,,,
2019-04-01,2019,"Q2","2018/19","Q4","April",1293.705473781,1253.238285113,657.884249335,394.361174453,263.523074882,200.002016511,115.811391667,-52.290333296,,568.886215737,191.134134468,106.442809030029,14.1262588208668,217.605606427104,13.328936158,5.958650478,19.723925568,,0.565894787,19.213135053,7.254684988,0,,40.467188668,40.467188668,0,40.467188668,,0,,,,
2019-05-01,2019,"Q2","2018/19","Q4","May",1298.868742587,1256.37361608,637.949311972,383.261944238,254.687367734,192.001772468,99.8307149199999,-37.145119654,,586.072183018,171.39032636,124.107331902428,19.7812120256115,229.51240292996,15.786858212,6.135185337,18.733499352,,0.625366899,23.98474682,8.36737427,0,,42.495126507,42.495126507,0,42.495126507,,0,,,,
2019-06-01,2019,"Q2","2018/19","Q4","June",1855.217462388,1822.882301079,1230.361785591,936.975380568,293.386405023,228.428171951,102.272349106,-37.314116034,,562.51190897,163.28255452,123.985445613859,17.2189123648669,218.639615563274,15.432676977,5.872045019,17.357349195,,0.723309717,21.834450597,8.174155921,0,,32.335161309,32.335161309,0,32.335161309,,0,,,,
2019-07-01,2019,"Q3","2019/20","Q1","July",1285.520855054,1185.004248206,612.240494383,358.330117554,253.910376829,196.135240161,97.548975932,-39.773839264,,554.920253538,170.05484272,111.421406133479,12.6088866691807,214.95039483934,18.950979474,5.960598862,20.251985359,,0.721159481,10.230020586,7.613479699,0,,100.516606848,69.437952451,15.709372601,53.72857985,,0,,,31.078654397,
2019-08-01,2019,"Q3","2019/20","Q1","August",1369.925031546,1272.421199758,694.723892109,394.876573217,299.847318892,220.852816741,106.314502151,-27.32,,562.052904977,162.666011808,113.117251386371,16.1164399613608,226.917956332268,15.306666226,7.755584486,18.484484937,,1.68850984,9.634443818,6.009958854,0,,97.503831788,50.517399121,9.4634273,41.053971821,,0,,,46.986432667,
2019-09-01,2019,"Q3","2019/20","Q1","September",1381.468494678,1299.610537047,731.446674018,409.904495015,321.542179003,234.036227078,110.487182951,-22.981231026,,552.116178182,173.117580624,107.960927630995,15.1485278149391,213.595465337065,14.547582786,6.123109241,17.918510281,,3.704474467,8.642286614,7.405398233,0,,81.857957631,39.253279929,6.250459298,33.002820631,,0,,,42.604677702,
2019-10-01,2019,"Q4","2019/20","Q2","October",1447.407472373,1325.077760063,687.068668584,379.498040528,307.570628056,223.49548876,108.931785844,-24.856646548,,619.879619223,192.22891972,123.578140762057,19.4157402020882,237.784917866855,16.165960621,5.829753313,21.164624383,,3.711562355,9.30684968,8.822622576,0,,122.32971231,50.655243277,10.876606463,39.778636814,,0,,,71.674469033,
2019-11-01,2019,"Q4","2019/20","Q2","November",1428.110828231,1293.343392927,679.048982751,369.817948361,309.23103439,227.780560652,112.491952676,-31.041478938,,598.328331786,183.1651608,119.770018390012,22.6533916810783,226.620148170909,16.584102354,5.584131009,22.133008939,,1.818370442,7.674936953,8.291141437,0,,134.767435304,63.906979848,20.422046757,43.484933091,,0,,,70.860455456,
2019-12-01,2019,"Q4","2019/20","Q2","December",2199.531742523,2125.89912021,1505.009702645,1210.261673959,294.748028686,215.837294401,102.9017113,-23.990977015,,603.967236449,200.18389528,121.211337966026,14.640845644322,221.282602133652,16.188429401,6.37033977,22.803452218,,1.286334036,9.014941368,7.907239748,0,,73.632622313,51.005052829,8.319041854,42.686010975,,0,,,22.627569484,
2020-01-01,2020,"Q1","2019/20","Q3","January",1532.846922473,1449.580298391,819.342235326,469.526486498,349.815748828,262.121575608,127.353076464,-39.658903244,,615.633820953,191.941921684,118.822037759833,16.9639410368365,243.439682383331,16.797942937,7.04947528,20.116740661,,0.502079211,6.928940845,7.675301267,0,,83.266624082,49.349666684,9.495051193,39.854615491,,0,,,33.916957398,
2020-02-01,2020,"Q1","2019/20","Q3","February",1413.463326414,1329.810961652,736.982606571,382.442910751,354.53969582,257.064236808,113.909407467,-16.433948455,,577.276175654,168.5041067072,114.323793571987,17.1818107071344,236.183913083678,15.125730521,6.693573051,18.928834181,,0.334413831,8.33735777,7.214821657,0,,83.652364762,47.291956969,5.110314573,42.181642396,,0,,,36.360407793,
2020-03-01,2020,"Q1","2019/20","Q3","March",1393.253524895,1295.552059694,743.974449841,418.804586899,325.169862942,238.225944039,112.569404857,-25.625485954,,535.172628898,175.812224928,92.9667233458275,16.1484345708564,214.846915780316,10.918190423,6.625068329,17.561544124,,0.293527397,9.754291483,6.650689472,0,,97.701465201,48.581652069,9.759179173,38.822472896,,0,,,49.119813132,
2020-04-01,2020,"Q2","2019/20","Q4","April",1152.573665679,931.419157625,625.436695569,357.192201846,268.244493723,185.709959505,116.608743549,-34.074209331,,302.492616272,101.13868216,50.4324821070897,8.81006910014221,126.725385649768,7.26165265,5.110048616,2.791679272,,0.222616717,-0.312063776,3.80190956,0,,221.154508054,215.34643586,214.935105723,0.411330137,,0,,,5.808072194,
2020-05-01,2020,"Q2","2019/20","Q4","May",887.616309936,872.07322962,509.326059574,333.240812346,176.085247228,166.47045306,72.195114034,-62.580319866,,355.953540136,98.50530096,61.296577625822,12.652040114338,162.39664444284,9.004252913,4.701939705,7.116926814,,0.279857561,2.376967889,4.416662021,0,,15.543080316,11.155119309,5.68097215,5.474147159,,0,,,4.387961007,
2020-06-01,2020,"Q2","2019/20","Q4","June",1794.14345868375,1532.41528441375,1033.92193971775,794.730660698,239.191279019753,180.853373215753,84.77300949,-26.435103686,,487.268348158,195.2202300136,73.8723048429193,11.4674029138791,173.641826920602,9.561229853,5.752363398,17.378305178,,0.374685038,5.499470629,5.725525909,0,,261.72817427,245.193732772,218.204300581,26.989432191,,0,,,16.534441498,
2020-07-01,2020,"Q3","2020/21","Q1","July",1224.62831547031,1153.910687306,646.252778659,352.414996209,293.83778245,222.48425094,102.29813805,-30.94460654,,493.125828845,142.6086255592,95.1714912071767,10.7891191165769,196.976094414046,18.783548025,6.73389367,21.79887617,,0.264180683,7.58072582,6.951353982,-0.280631326684812,,70.998259491,70.998259491,0,70.998259491,,0,,,0,
2020-08-01,2020,"Q3","2020/21","Q1","August",1400.8583374321,1320.710810311,699.599701294,371.429987526,328.169713768,246.848063155,117.013097154,-35.691446541,,604.614722289,186.8097662256,116.128412007998,14.5140142744779,238.531522850924,19.202812951,7.280489994,21.856478803,,0.291225182,7.96929386,8.527092868,2.94296026710001,,77.204566854,77.204566854,0,77.204566854,,0,,,0,
2020-09-01,2020,"Q3","2020/21","Q1","September",1493.81465142776,1421.949356051,812.057202967,477.186168369,334.871034598,247.247345559,121.197412176,-33.573723137,,591.848471249,177.7160466312,120.564485140872,17.5030431773435,229.428167586585,16.814078173,6.585432627,22.9541544,,0.283063513,9.064881396,8.978800439,0.617752331757004,,71.247543045,71.247543045,0,71.247543045,,0,,,0,
2020-10-01,2020,"Q4","2020/21","Q2","October",1460.5250412096,1345.568261498,693.423275374,379.336859679,314.086415695,225.369192767,122.187791409,-33.470568481,,635.281087109,191.0756530672,127.116831169016,21.2757335669625,247.706458544821,17.605390907,6.930775912,23.242906478,,0.327337464,8.589580078,8.274318937,42.5583776326,,72.398402079,72.398402079,0,72.398402079,,0,,,0,
2020-11-01,2020,"Q4","2020/21","Q2","November",1550.10575149187,1362.7408373566,736.928522734,414.737232473,322.191290261,227.332199571,118.362518322,-23.503427632,,609.1935632376,182.752100438,119.735124075821,19.329687373692,244.185622516087,15.3275882,7.046239652,20.521413388,,0.295787594,8.217004365,8.40174702,86.920319583273,,100.444594552,100.444594552,0,100.444594552,,0,,,0,
2020-12-01,2020,"Q4","2020/21","Q2","December",2774.64676084342,2450.068836887,1699.218860444,1319.546788238,379.672072206,274.200826645,134.722900064,-29.251654503,,702.327155349,232.6806611475,142.927279917358,15.3703766701933,256.854882350949,17.256234863,7.096475308,29.691902772,,0.44934232,39.653549,8.869272094,-1.62270104857802,,326.200625005,326.200625005,0,326.200625005,,0,,,0,
2021-01-01,2021,"Q1","2020/21","Q3","January",1449.38578527062,1390.805210232,818.130651931,466.236158033,351.894493898,232.204226821,139.966727504,-20.276460427,,560.969279022,210.45081316,100.659815260027,13.3002361849998,203.219818925973,10.968732624,6.559802312,15.539726992,,0.270333563,6.590431164,5.114848115,2.70390062362301,,55.876674415,55.876674415,0,55.876674415,,0,,,0,
2021-02-01,2021,"Q1","2020/21","Q3","February",1429.36679499562,1338.848595567,720.771670624,377.58275303,343.188917594,251.014592233,116.193742614,-24.019417253,,604.43031369,207.188539839,112.099937451851,12.4634966662902,230.409167732858,13.784252712,6.306023412,22.018541892,,0.160353984,6.238917141,7.407694112,2.72391427162202,,87.794285157,87.794285157,0,87.794285157,,0,,,0,
2021-03-01,2021,"Q1","2020/21","Q3","March",1665.37485758254,1520.377336599,807.048953581,475.231373387,331.817580194,242.615333258,119.704297129,-30.502050193,,695.778382823,222.863647486,128.387102941103,18.2986760127353,276.074361595162,14.673079011,7.487771822,27.8270775,,0.166666455,8.52936505,9.020635145,0.558131385543987,,144.439389598,144.439389598,0,144.439389598,,0,,,0,
2021-04-01,2021,"Q2","2020/21","Q4","April",1620.12438977966,1521.147173671,847.23379828,442.970887161,404.262911119,295.015794864,136.181716837,-26.934600582,,657.663312756,238.073101832,115.165151394399,15.6375725246742,247.371804210927,13.567892375,6.70599609,21.021051049,,0.12074328,8.630624288,7.619438347,-0.717017947337013,,99.694234056,99.694234056,0,99.694234056,,0,,,0,
2021-05-01,2021,"Q2","2020/21","Q4","May",1566.05731561623,1409.555292999,774.443245833,420.169355114,354.273890719,261.32695264,127.128737678,-34.181799599,,618.82840143,224.54693715,111.181637300886,14.3865815663,227.408265254814,13.666352755,7.11965748,20.39477603,,0.124193893,8.643987931,7.639657805,3.89523866922701,,152.606783948,152.606783948,0,152.606783948,,0,,,0,
2021-06-01,2021,"Q2","2020/21","Q4","June",2203.887441633,2101.095273449,1450.319447403,1122.554261626,327.765185777,267.26446142,125.022006538,-64.521282181,,636.957006454,236.6160679636,113.982421536698,12.4755314175955,234.304433678107,14.38722626,6.47759911,18.467401685,,0.246324803,5.777863104,8.040956488,0.698106410828984,,102.094061773167,102.094061773167,0,102.094061773167,,0,,,0,
2021-07-01,2021,"Q3","2021/22","Q1","July",1386.606853633,1344.385830434,778.12816271,449.545557612,328.582605098,237.37277207,111.915531782,-20.705698754,,553.164529891,150.4919034893,106.816640229744,15.8856550837971,241.566670572159,13.960018606,6.366474164,17.533004846,,0.5441629,5.647286968,7.445850865,0,,42.221023199,42.221023199,0,42.221023199,,0,,,0,
2021-08-01,2021,"Q3","2021/22","Q1","August",1540.861372761,1460.757592274,807.938013548,440.732106563,367.205906985,254.989348677,132.066699268,-19.85014096,,636.430139722,217.5986086455,110.26141100078,21.0456171439699,240.79137317375,15.254264919,6.348853097,23.902415716,,1.227596026,8.253872457,8.135566547,0,,80.103780487,80.103780487,0,80.103780487,,0,,,0,
2021-09-01,2021,"Q3","2021/22","Q1","September",1567.550775836,1450.385690744,777.951583339,456.693835383,321.257747956,220.351021816,122.288484832,-21.381758692,,651.765716697,219.30242463,120.170954699586,18.811641646971,251.944685754443,13.330230173,6.083426081,21.097576209,,1.024777503,11.4275055,9.240885208,0,,117.165085092,117.165085092,0,117.165085092,,0,,,0,
2021-10-01,2021,"Q4","2021/22","Q2","October",1554.405888999,1468.280910564,793.059551504,422.133982516,370.925568988,249.545319513,137.506695884,-16.126446409,,657.419936596,225.8957416431,120.337277789154,22.7030190017385,248.576816997008,11.281819829,6.019269224,21.706029575,,0.899962537,9.111500569,8.689921895,0,,86.124978435,86.124978435,0,86.124978435,,0,,,0,
