"Date","Year","Quarter","FY","QFY","Month","CORENS","CORESA","CPTOTNSXN","CPTOTSAXN","CPTOTSAXNZGY","DMGSRMRCHNSCD","DMGSRMRCHNSKD","DMGSRMRCHNSXD","DMGSRMRCHSACD","DMGSRMRCHSAKD","DMGSRMRCHSAXD","DPANUSLCU","DPANUSSPB","DPANUSSPF","DSTKMKTXD","DSTKMKTXN","DXGSRMRCHNSCD","DXGSRMRCHNSKD","DXGSRMRCHNSXD","DXGSRMRCHSACD","DXGSRMRCHSAKD","DXGSRMRCHSAXD","IMPCOV","IPTOTNSKD","IPTOTSAKD","NEER","REER","TOT","TOTRESV"
1998-01-01,1998,"Q1","1997/98","Q3","January",,,51.59717552118,51.09623430962,9.62393463953,70.37,83.45076314073,0.79399415054,74.96228400926,94.40670833183,0.79399415054,1144.125,1144.125,1144.125,,,44.13567901235,,,37.65606902161,,,8.45807121167,,,192.08410705547,151.20578691345,,634.00325916848
1998-02-01,1998,"Q1","1997/98","Q3","February",,,50.73974445192,50.32635983264,9.26785504661,73.98,89.33318676913,0.79471084085,76.26486529205,95.96970547963,0.79471084085,1151.025,1151.025,1151.025,,,45.84086419753,,,37.7864196307,,,8.68175597986,,,189.96298930015,146.80435730869,,662.14128363712
1998-03-01,1998,"Q1","1997/98","Q3","March",,,49.84868863484,49.70711297071,4.55090509962,75.51,96.30177834138,0.79265638838,78.35800240946,98.85247498103,0.79265638838,1149.61363636364,1149.61363636364,1149.61363636364,,,45.06345679012,,,37.80257494639,,,8.79118784615,,,190.17035402456,145.56907233153,,688.84273091016
1998-04-01,1998,"Q2","1997/98","Q4","April",,,49.73100201748,49.18828451883,0.04839919355,75.52,86.19652071288,0.79127127755,73.27523641568,92.60908643319,0.79127127755,1168.79545454546,1168.79545454546,1168.79545454546,,,36.01580246914,,,36.43594899898,,,9.66074480735,,,186.36322915246,140.69192693723,,707.92880401408
1998-05-01,1998,"Q2","1997/98","Q4","May",,,49.64694014795,49.53974895397,-1.6188958237,79.93,79.18788517915,0.78999490155,78.83507418653,99.79099973631,0.78999490155,1214.45238095238,1214.45238095238,1214.45238095238,,,34.61395061728,,,36.67442832184,,,8.63845747649,,,180.49332849027,136.29633775804,,681.00753916064
1998-06-01,1998,"Q2","1997/98","Q4","June",,,49.0753194351,49.32217573222,-1.08338492104,86.26,96.87205990341,0.78952965872,84.6721272665,107.24519705133,0.78952965872,1230.13636363636,1230.13636363636,1230.13636363636,,,35.07024691358,,,38.19066450068,,,8.92041989536,,,180.94332144243,135.84163411393,,755.3211534819
1998-07-01,1998,"Q3","1998/99","Q1","July",,,48.15063887021,48.78661087866,-2.9304029304,103.36,87.99861885909,0.78829420845,93.6601656012,118.80984232197,0.78829420845,1230.89130434783,1230.89130434783,1230.89130434783,,,40.08049382716,,,42.85555826659,,,7.94120514429,,,181.89153394042,134.95017932104,,743.7506150146
1998-08-01,1998,"Q3","1998/99","Q1","August",,,47.99932750504,48.50209205021,-1.89573459716,86.18,87.716972891,0.78683977685,86.34648309336,109.73878111651,0.78683977685,1230.29904761905,1230.29904761905,1230.29904761905,,,42.2312345679,,,46.03926173243,,,8.58500955934,,,181.32869853516,134.38300340108,,741.2884506668
1998-09-01,1998,"Q3","1998/99","Q1","September",,,48.48688634835,48.45188284519,-1.49710785982,86.71,95.80271091943,0.78562224925,87.42781892704,111.28626119858,0.78562224925,1274.27272727273,1274.27272727273,1274.27272727273,,,44.21827160494,,,48.33345931188,,,8.25535587468,,,171.78802962789,126.66203967864,,721.7572259354
1998-10-01,1998,"Q4","1998/99","Q2","October",,,49.19300605245,48.5690376569,-1.66045408336,88.88,89.87215576871,0.78698540723,86.43273165925,109.83235712434,0.78698540723,1311.54545454546,1311.54545454546,1311.54545454546,,,45.46234567901,,,50.28255018677,,,8.08138119735,,,163.99747079326,120.91306758154,,698.52602686025
1998-11-01,1998,"Q4","1998/99","Q2","November",,,49.19300605245,48.46861924686,-3.46666666667,80.85,88.72403466905,0.78694700163,81.89508006663,104.06225462676,0.78694700163,1354.83333333333,1354.83333333333,1354.83333333333,,,47.55641975309,,,51.02518309664,,,8.55386205697,,,160.1648912108,117.846502868,,700.48842788316
1998-12-01,1998,"Q4","1998/99","Q2","December",,,50.26899798252,49.23849372385,-2.35645536011,81.38,103.12661405027,0.78502193652,85.80227100775,109.29464245813,0.78502193652,1364.60869565217,1364.60869565217,1364.60869565217,,,49.9212345679,,,50.68326984297,,,8.45449196915,,,158.95859406759,118.662072903,,725.38433608608
1999-01-01,1999,"Q1","1998/99","Q3","January",,,50.38668459987,49.92468619247,-2.29282672781,81.21,78.59305943901,0.77018594633,87.12710651987,113.12255233565,0.77018594633,1369.86904761905,1369.86904761905,1369.86904761905,,,56.73851851852,,,49.04080043357,,,8.13670492996,,,159.03948327578,120.00895966712,,708.91316301957
1999-02-01,1999,"Q1","1998/99","Q3","February",,,51.22730329523,50.84518828452,1.03092783505,112.18,84.28497007423,0.76789882547,116.7371024625,152.02527840464,0.76789882547,1376.85,1376.85,1376.85,,,56.50851851852,,,47.29745182714,,,6.07487371525,,,160.59757674424,122.88878807884,,709.18062763024
1999-03-01,1999,"Q1","1998/99","Q3","March",,,51.31136516476,51.19665271967,2.99663299663,100.5,90.42389037754,0.76791885237,101.67395411009,132.40007968884,0.76791885237,1373.76260869565,1373.76260869565,1373.76260869565,,,53.41296296296,,,45.47662348564,,,7.47498203188,,,162.84597049267,125.20256026496,,760.00029521936
1999-04-01,1999,"Q2","1998/99","Q4","April",,,52.20242098184,51.64853556485,5.00170125893,121,96.08723559358,0.7678748388,116.78344218343,152.09009777912,0.7678748388,1434.27272727273,1434.27272727273,1434.27272727273,,,41.56444444444,,,41.35212934465,,,6.13358695333,,,156.38610588041,120.91488958319,,716.31804567902
1999-05-01,1999,"Q2","1998/99","Q4","May",,,51.8661735037,51.7489539749,4.45945945946,111.58,86.81612955287,0.76858821792,107.20002406582,139.47753577286,0.76858821792,1507.78571428571,1507.78571428571,1507.78571428571,,,37.15333333333,,,38.72603173669,,,6.46051210124,,,151.03707503409,116.55405741001,,692.57227079024
1999-06-01,1999,"Q2","1998/99","Q4","June",,,51.66442501681,51.89958158996,5.22565320665,109.01,92.86481505707,0.76895669711,107.22923346007,139.45108809469,0.76895669711,1453.68181818182,1453.68181818182,1453.68181818182,,,34.29222222222,,,36.81935274157,,,6.90177392908,,,161.23590800519,124.75890825629,,740.09031047801
1999-07-01,1999,"Q3","1999/00","Q1","July",,,51.59717552118,52.21757322176,7.03259005146,100.15,85.29607053106,0.76839110563,91.68262613083,119.31936154973,0.76839110563,1457.65909090909,1457.65909090909,1457.65909090909,,,34.28382716049,,,36.84220184834,,,8.21650629451,,,160.6852275557,125.17488105107,,753.3222061151
1999-08-01,1999,"Q3","1999/00","Q1","August",,,52.16879623403,52.65271966527,8.55762594893,108.22,85.12907750829,0.77038045928,110.98952205388,144.07278146627,0.77038045928,1468.45454545455,1468.45454545455,1468.45454545455,,,33.54567901235,,,36.66555478853,,,6.66860477065,,,159.32247026351,124.93519082964,,740.15432586676
1999-09-01,1999,"Q3","1999/00","Q1","September",,,53.2784129119,53.2050209205,9.81001727116,128.34,79.32200941458,0.77137272281,130.38923220352,169.0350986654,0.77137272281,1499.09090909091,1499.09090909091,1499.09090909091,,,33.38049382716,,,36.54249899546,,,5.64091475053,,,155.27682187428,122.6853932863,,735.51361422973
1999-10-01,1999,"Q4","1999/00","Q2","October",,,53.90047074647,53.17154811715,9.47622329428,121.65,101.86457316155,0.77117895025,119.68750154258,155.202508133,0.77117895025,1513.33333333333,1513.33333333333,1513.33333333333,,,33.6450617284,,,36.85145448395,,,6.03683702285,,,153.08740103871,120.42641676383,,722.54212364704
1999-11-01,1999,"Q4","1999/00","Q2","November",,,53.98453261601,53.2050209205,9.77209944751,121.45,90.4802899713,0.77148938266,121.93930426355,158.05530708491,0.77148938266,1508.85227272727,1508.85227272727,1508.85227272727,,,34.73320987654,,,36.94788424267,,,6.05716240433,,,154.0596795656,120.94901649878,,738.59765987432
1999-12-01,1999,"Q4","1999/00","Q2","December",,,54.52252858104,53.48953974895,8.63358259687,126.8,83.95260509633,0.77054985636,136.26854608587,176.83822443031,0.77054985636,1509.11956521739,1509.11956521739,1509.11956521739,,,36.50172839506,,,36.90520042774,,,5.6003324655,,,154.5746785064,121.58823607713,,763.11569612698
2000-01-01,2000,"Q1","1999/00","Q3","January",,,53.39609952925,52.98744769874,6.13476366074,119.63,111.23919624757,0.76011265536,126.45876974548,166.37186141359,0.76011265536,1540,1540,1540,,,41.69925925926,,,36.58269225859,,,5.82639220753,,,145.07165156161,118.69956293699,1.16420664632,736.79839061862
2000-02-01,2000,"Q1","1999/00","Q3","February",,,52.32010759919,52.03347280335,2.3370638578,120.42,111.89935301335,0.76185999319,124.03704145623,162.81490029376,0.76185999319,1522.61904761905,1522.61904761905,1522.61904761905,,,42.76703703704,,,36.4617441093,,,5.72682437935,,,148.9054822713,119.34548567968,1.25253802096,710.33835295378
2000-03-01,2000,"Q1","1999/00","Q3","March",,,52.92535305985,52.85355648536,3.23635174894,156.27,122.1841283221,0.76235097838,154.44961687623,202.59554357297,0.76235097838,1518.91304347826,1518.91304347826,1518.91304347826,,,42.4537037037,,,36.72551003862,,,4.66567455679,,,150.70884144289,122.72775435434,1.31066483928,720.61164776554
2000-04-01,2000,"Q2","1999/00","Q4","April",,,53.46334902488,52.8870292887,2.39792611795,116.12,115.68332216906,0.76329745565,111.93164767352,146.63834116259,0.76329745565,1527.65,1527.65,1527.65,,,38.91135802469,,,38.40962215989,,,6.86448905568,,,150.23388993028,121.90751014072,1.20261459956,768.35357043917
2000-05-01,2000,"Q2","1999/00","Q4","May",,,52.99260255548,52.85355648536,2.13454075032,150.87,122.93672177789,0.76449826297,142.78780727629,186.77362343802,0.76449826297,1576.31086956522,1576.31086956522,1576.31086956522,,,37.22172839506,,,38.37478229777,,,5.06708859891,,,149.08073540527,120.29814640756,1.16215127142,723.51847031352
2000-06-01,2000,"Q2","1999/00","Q4","June",,,52.65635507734,52.83682008368,1.80586907449,139.47,119.30232796705,0.7648399451,138.0037454317,180.42885047075,0.7648399451,1568.90909090909,1568.90909090909,1568.90909090909,,,35.53691358025,,,37.71369213649,,,5.25958231834,,,149.02761733748,119.14893165401,1.12980163584,725.84205933766
2000-07-01,2000,"Q3","2000/01","Q1","July",,,52.89172831204,53.40585774059,2.27564102564,69.54,90.28124070612,0.7652748213,65.26778603865,85.29114375886,0.7652748213,1604.5,1604.5,1604.5,,,32.66185185185,,,34.91154211099,,,10.74052686411,,,146.47593107666,118.3920598377,1.07195873955,701.01040930896
2000-08-01,2000,"Q3","2000/01","Q1","August",,,53.69872225958,54.07531380753,2.70184361093,82.45,88.8500247043,0.76531836057,85.717310676,112.00240821548,0.76531836057,1689.32608695652,1689.32608695652,1689.32608695652,,,31.88296296296,,,34.49247083746,,,8.02881484853,,,141.46844971592,115.4501943202,1.00237352199,688.20841673169
2000-09-01,2000,"Q3","2000/01","Q1","September",,,54.79152656355,54.69456066946,2.79962252281,78.7,99.62321293641,0.76601583739,80.26563056511,104.78771534646,0.76601583739,1776.30952380952,1776.30952380952,1776.30952380952,,,32.00518518519,,,34.69103650024,,,8.95229596082,,,136.42537133099,112.01523038178,0.84343396275,718.56168030101
2000-10-01,2000,"Q4","2000/01","Q2","October",,,56.17014122394,55.39748953975,4.18633931382,73.95,81.98562197574,0.76724839704,73.35146924461,95.60149436303,0.76724839704,1835.61363636364,1835.61363636364,1835.61363636364,,,33.70308641975,,,36.82164186461,,,9.65916332957,,,133.86157804629,111.03780392259,0.91675176463,708.5138218975
2000-11-01,2000,"Q4","2000/01","Q2","November",,,57.26294552791,56.45188284519,6.10254797106,83.9,91.30045988077,0.76637490458,82.99653213173,108.29806012012,0.76637490458,1849.5,1849.5,1849.5,,,35.12160493827,,,37.32541329767,,,8.34938449372,,,132.7357268067,111.9200441589,,692.96995841303
2000-12-01,2000,"Q4","2000/01","Q2","December",,,56.82582380632,55.84937238494,4.41176470588,65.28,85.3130115947,0.76468442418,70.72264179127,92.48870818395,0.76468442418,1768.09523809524,1768.09523809524,1768.09523809524,,,36.93530864198,,,37.45356867668,,,11.42551194833,,,136.03107743433,113.04220815381,,808.04238880333
2001-01-01,2001,"Q1","2000/01","Q3","January",,,55.8507061197,55.53138075314,4.8010107391,77.46,103.74143344648,0.73733639989,79.84297822506,108.28204937466,0.73733639989,1823.35869565217,1823.35869565217,1823.35869565217,,,40.91802469136,,,36.33794511117,,,9.83847238871,,,131.57679489319,108.48519560929,,785.53293669958
2001-02-01,2001,"Q1","2000/01","Q3","February",,,55.56489576328,55.38075313808,6.43293663557,73.8,96.15341069381,0.73672587244,75.3729795177,102.30762937567,0.73672587244,1742.625,1742.625,1742.625,,,42.19172839506,,,36.59825189596,,,10.15528828335,,,138.88819040615,114.33911431517,,765.43433577741
2001-03-01,2001,"Q1","2000/01","Q3","March",,,55.32952252858,55.29707112971,4.62317922736,88.11,113.33409840396,0.73656062615,86.13573856752,116.9465708636,0.73656062615,1747.61363636364,1747.61363636364,1747.61363636364,,,42.53024691358,,,37.34467759932,,,8.90504793082,,,139.23166579385,114.5608681138,,767.04288050038
2001-04-01,2001,"Q2","2000/01","Q4","April",,,56.10289172831,55.48117154812,4.90506329114,86.25,109.22617573156,0.73570999323,85.00809195541,115.55085605291,0.73570999323,1768.80952380952,1768.80952380952,1768.80952380952,,,40.75827160494,,,40.09068833629,,,8.90947759463,,,139.07178553367,114.19728863365,,757.37769063909
2001-05-01,2001,"Q2","2000/01","Q4","May",,,55.71620712845,55.48117154812,4.97150094997,84.15,108.5757367711,0.73519078685,79.35480614642,107.93490635312,0.73519078685,1787.91304347826,1787.91304347826,1787.91304347826,,,40.10790123457,,,41.0345662789,,,9.78871843881,,,139.17131685217,114.16374030022,,776.78185413361
2001-06-01,2001,"Q2","2000/01","Q4","June",,,55.74983187626,55.89958158996,5.79664238201,77.7,104.12259444569,0.73421431886,77.14680128369,105.07650114414,0.73421431886,1774.28571428571,1774.28571428571,1774.28571428571,,,39.40382716049,,,41.39695669492,,,9.60375890761,,,141.63183876548,116.32023178397,,740.89928002167
2001-07-01,2001,"Q3","2001/02","Q1","July",,,55.43039677202,55.84937238494,4.57536822313,86.39,118.54301380506,0.73354771311,82.22299806126,112.08773858125,0.73354771311,1730.63636363636,1730.63636363636,1730.63636363636,,,38.51271604938,70.76950224368,0.54419933486,40.83245610402,74.16412336577,0.55056884988,9.13122846179,,,145.22631032211,119.2421560409,1.06042529594,750.79698011069
2001-08-01,2001,"Q3","2001/02","Q1","August",,,54.77471418964,55.0460251046,1.7951098731,84.57,121.67242165858,0.73288188775,88.11630247247,120.23411887689,0.73288188775,1745.19565217391,1745.19565217391,1745.19565217391,,,37.8012345679,74.6822620995,0.5061608139,40.33832936509,81.83869163506,0.49290046748,8.78476802606,,,141.17980838948,114.03136381851,1.00961817178,774.08127653457
2001-09-01,2001,"Q3","2001/02","Q1","September",,,54.38802958978,54.25941422594,-0.79559363525,75.68,122.14724627138,0.73246533149,77.4555094637,105.74327879091,0.73246533149,1762.7875,1762.7875,1762.7875,,,37.13604938272,86.14953626196,0.43106499459,39.76275527007,92.9344121999,0.42785825324,9.80976622345,,,140.71487766547,111.98931097049,0.89526379905,759.82044055737
2001-10-01,2001,"Q4","2001/02","Q2","October",,,54.45527908541,53.70711297071,-3.05135951662,85.35,121.79807143747,0.7318565511,84.82281166415,115.90609594017,0.7318565511,1742.21739130435,1742.21739130435,1742.21739130435,,,35.33,78.19263942781,0.45183281008,38.40382563704,81.9103321829,0.46885203141,8.9622050946,,,143.30401548202,112.72043902113,0.98772169018,760.19943483473
2001-11-01,2001,"Q4","2001/02","Q2","November",,,54.2030934768,53.47280334728,-5.27720130448,83.46,134.8924923552,0.73228799292,81.50317058359,111.30877940476,0.73228799292,1738.34090909091,1738.34090909091,1738.34090909091,,,35.64777777778,79.39354565471,0.44900095447,37.7993853838,84.68304350759,0.44636309488,9.0455274161,,,144.88047486131,113.30795465977,0.97397060931,737.23916401276
2001-12-01,2001,"Q4","2001/02","Q2","December",,,54.30396772024,53.45606694561,-4.2852861852,72.51,107.07567392786,0.73203484882,78.35084497701,107.03410115273,0.73203484882,1720.22619047619,1720.22619047619,1720.22619047619,,,36.90222222222,82.52007828593,0.44719082905,37.48019488826,83.48956138897,0.4489207305,12.55069322184,,,148.72748018518,116.27163131176,0.96505608893,983.35741897863
2002-01-01,2002,"Q1","2001/02","Q3","January",,,53.90047074647,53.72384937238,-3.25497287523,97.85,131.14252188668,0.72420001062,97.76600760789,134.99625557363,0.72420001062,1739.97826086957,1739.97826086957,1739.97826086957,,,41.63654320988,95.7919854761,0.43465581179,37.55625812706,90.36446196603,0.4156087173,9.43248617808,,,147.57637173017,115.78175219032,0.93404575256,922.17651544791
2002-02-01,2002,"Q1","2001/02","Q3","February",,,53.9677202421,53.9079497908,-2.65941372016,84.29,111.99885342705,0.72366875038,86.09184763779,118.9645516452,0.72366875038,1746.7,1746.7,1746.7,,,42.85691358025,100.72543408048,0.42548254045,37.91470701687,91.63900127988,0.41373985407,10.80466399572,,,148.00969081227,116.34631196127,0.90539204959,930.1934864968
2002-03-01,2002,"Q1","2001/02","Q3","March",,,54.05178211163,54.09205020921,-2.17917675545,80.72,119.69603104458,0.72368531072,79.24354505122,109.50199310869,0.72368531072,1778.7380952381,1778.7380952381,1778.7380952381,,,43.10654320988,86.42569682518,0.49876998154,38.50766988359,80.79982935982,0.4765810793,11.6400100412,,,145.00884927826,114.17210835316,1.03864435305,922.39566009615
2002-04-01,2002,"Q2","2001/02","Q4","April",,,54.38802958978,53.77405857741,-3.07692307692,79.63,107.90484662554,0.72469397506,80.12238630792,110.55348389473,0.72469397506,1802.77272727273,1802.77272727273,1802.77272727273,,,41.16864197531,92.59524392804,0.44460860222,40.39988885003,92.72372906927,0.43570172658,11.3012766732,,,142.4608544034,111.30164803006,0.93143667404,905.48525538266
2002-05-01,2002,"Q2","2001/02","Q4","May",,,54.38802958978,54.02510460251,-2.62443438914,91.66,124.41550974454,0.72432071576,87.57414829841,120.90367178085,0.72432071576,1811.71739130435,1811.71739130435,1811.71739130435,,,40.38938271605,96.01637124595,0.42065100141,40.97875523106,99.81362335578,0.41055272671,10.26659869075,,,139.44735934103,109.21752926774,0.87916137878,899.0886362639
2002-06-01,2002,"Q2","2001/02","Q4","June",,,54.33759246806,54.44351464435,-2.60479041916,82.15,119.50674451799,0.72564183893,82.17791445876,113.24969165239,0.72564183893,1816.4,1816.4,1816.4,,,39.55197530864,92.5868907284,0.42718763961,41.10292716712,97.29203301803,0.4224696092,10.55363714795,,,137.47154986609,107.75903319214,0.87812656023,867.27589077302
2002-07-01,2002,"Q3","2002/03","Q1","July",,,54.03496973773,54.27615062762,-2.81690140845,88.62,121.11542384782,0.72741598966,85.48434105118,117.51912289323,0.72741598966,1810.78260869565,1810.78260869565,1810.78260869565,,,38.0149382716,74.26913926416,0.51185376118,39.9736721498,77.3139408455,0.51703058611,10.6510235429,,,134.65333535642,105.21694889718,1.00524588159,910.49572908547
2002-08-01,2002,"Q3","2002/03","Q1","August",,,54.47209145931,54.64435146444,-0.72970507753,77.29,112.26072761079,0.73009082939,79.21970667276,108.50980756877,0.73009082939,1813.52272727273,1813.52272727273,1813.52272727273,,,37.54234567901,72.97996576187,0.51441988616,39.61059596095,78.94165066672,0.50177055618,10.77753205164,,,135.15815016629,106.01229780459,1.00894423517,853.79292778709
2002-09-01,2002,"Q3","2002/03","Q1","September",,,55.11096166779,54.96234309623,1.29549660703,85.24,119.95487999998,0.73267372743,86.93126638315,118.6621880773,0.73267372743,1817.61904761905,1817.61904761905,1817.61904761905,,,37.49271604938,73.27138548248,0.51169656207,39.70541758588,78.06244631205,0.50863660392,10.14443897486,,,135.07667146302,106.48462003524,0.97784576376,881.86892683124
2002-10-01,2002,"Q4","2002/03","Q2","October",,,56.59045057162,55.89958158996,4.08226861951,94.53,128.50655917895,0.73307957769,93.28627977908,127.25891312082,0.73307957769,1820.78260869565,1820.78260869565,1820.78260869565,,,37.12481481481,73.91634863163,0.50225444712,40.05611604963,76.95171141127,0.52053574008,9.76811792959,,,134.23627478301,107.13890125564,0.96173741251,911.23138209503
2002-11-01,2002,"Q4","2002/03","Q2","November",,,57.22932078009,56.50209205021,5.66510172144,93.54,130.85285435348,0.73211012097,90.36163927953,123.42161497102,0.73211012097,1836.38095238095,1836.38095238095,1836.38095238095,,,38.47703703704,67.5509093765,0.56960057817,40.55684827933,71.44462519572,0.56766829091,10.06346798513,,,132.82394499612,106.76143815198,1.11967398808,909.35146397345
2002-12-01,2002,"Q4","2002/03","Q2","December",,,57.41425689307,56.61924686192,5.91734502192,84.95,136.86030487619,0.73077710943,90.03062802662,123.19623207876,0.73077710943,1848.90909090909,1848.90909090909,1848.90909090909,,,40.80814814815,74.48205237315,0.54789236934,41.39458305232,75.17303212373,0.55065735521,10.37435366619,,,130.10460856476,104.4616040074,1.07534963954,934.00957593753
2003-01-01,2003,"Q1","2002/03","Q3","January",,,57.58238063215,57.50627615063,7.04049844237,98.92,144.43830605148,0.76522976502,97.53035926094,127.45261394836,0.76522976502,1871.51086956522,1871.51086956522,1871.51086956522,,,47.66086419753,77.74224111701,0.61306264796,43.60676503728,73.92285910376,0.589895542,9.42285455576,,,125.85715245588,102.21346766977,1.19374692944,919.01439008725
2003-02-01,2003,"Q1","2002/03","Q3","February",,,58.05312710155,58.05857740586,7.6994722136,95.26,143.26131858556,0.76813104951,97.92613560234,127.48747212498,0.76813104951,1884.9475,1884.9475,1884.9475,,,49.29271604938,81.60546013839,0.60403698436,44.47657220039,75.84838505229,0.58638786007,9.03718870646,,,123.77427003559,101.28005983976,1.17565464883,884.97696673229
2003-03-01,2003,"Q1","2002/03","Q3","March",,,58.65837256221,58.74476987448,8.60148514851,89.38,134.5685993525,0.76710610422,88.53759089948,115.41021430891,0.76710610422,1946.35714285714,1946.35714285714,1946.35714285714,,,49.24641975309,89.26239257751,0.55170400805,44.79760846458,85.31453904188,0.52508762243,9.32812729078,,,119.60685867549,98.3310509029,1.13579234039,825.88991792946
2003-04-01,2003,"Q2","2002/03","Q4","April",,,60.30598520511,59.63179916318,10.89324618736,89.29,145.63600604742,0.76629601449,92.92873053049,121.2710230817,0.76629601449,1976.11363636364,1976.11363636364,1976.11363636364,,,43.44938271605,83.12588148251,0.52269379814,42.62775076444,83.63541780417,0.50968539267,8.94154908874,,,117.09926232444,97.30213762146,1.11790941253,830.92680579264
2003-05-01,2003,"Q2","2002/03","Q4","May",,,60.20511096167,59.59832635983,10.31598513011,96.9,144.28739911465,0.7672286955,94.23439379345,122.82829106739,0.7672286955,1997.52272727273,1997.52272727273,1997.52272727273,,,43.1012345679,80.9509043034,0.53243672741,43.51656670121,84.10051770443,0.5174351822,8.64546408723,,,112.20272571872,92.77018817928,1.14406740071,814.70006732302
2003-06-01,2003,"Q2","2002/03","Q4","June",,,59.88567585743,59.94979079498,10.113741162,101.51,145.75757578395,0.76613220547,101.81852112862,132.89191107847,0.76613220547,1999.15476190476,1999.15476190476,1999.15476190476,,,44.12938271605,85.12602246048,0.51840061876,45.51106785006,88.92155237942,0.5118114409,9.48097634926,,,112.4788627812,93.42417202882,1.11878524828,965.3389907367
2003-07-01,2003,"Q3","2003/04","Q1","July",,,60.0537995965,60.18410041841,10.88498304039,102.84,154.44532460282,0.76725215415,99.52445202119,129.71705390801,0.76725215415,1995.33043478261,1995.33043478261,1995.33043478261,,,49.89728395062,97.73503280427,0.51053631967,52.20098474501,101.01042070609,0.51678811335,9.93397102627,,,113.52479346338,94.97310665608,1.10429106644,988.67302278416
2003-08-01,2003,"Q3","2003/04","Q1","August",,,60.08742434432,60.20083682008,10.1684532925,99.32,148.07003331115,0.76909326373,99.35746779032,129.18601376137,0.76909326373,1999.51761904762,1999.51761904762,1999.51761904762,,,51.15543209877,97.82227745737,0.52294255898,53.59435363412,104.702492666,0.51187275746,9.77365371222,,,114.29681668444,95.93260304478,1.11272527239,971.08548390541
2003-09-01,2003,"Q3","2003/04","Q1","September",,,60.32279757902,60.15062761506,9.43970767357,103.77,159.3855462376,0.76904390406,104.5565945084,135.96975231429,0.76904390406,1991.77181818182,1991.77181818182,1991.77181818182,,,51.26728395062,96.13370573746,0.53329145649,53.81433583144,101.40249724729,0.5307003012,9.40728632804,,,114.19355637179,95.5902320693,1.11248288597,983.59382202541
2003-10-01,2003,"Q4","2003/04","Q2","October",,,60.70948217888,60.08368200837,7.48502994012,106.95,162.59287170859,0.76929419774,104.91219528687,136.38992751352,0.76929419774,1990.75434782609,1990.75434782609,1990.75434782609,,,45.35925925926,90.35267804754,0.50202451371,48.2204168369,92.64016398494,0.52051307729,9.25606532762,,,111.69836767155,93.08408285316,1.00078082359,971.07413323968
2003-11-01,2003,"Q4","2003/04","Q2","November",,,60.65904505716,59.98326359833,6.16113744076,110.46,156.68440194071,0.77102992202,106.08459520383,137.58168958317,0.77102992202,1973.2165,1973.2165,1973.2165,,,46.8337037037,90.45425091008,0.5177612244,48.71372093591,94.19557236245,0.51715510309,9.06567781014,,,112.03337109824,92.93849058459,1.0083999518,961.72876073706
2003-12-01,2003,"Q4","2003/04","Q2","December",,,60.81035642233,60.03347280335,6.03015075377,102.81,150.71166525683,0.77213303119,107.20843469843,138.84764191558,0.77213303119,1940.57739130435,1940.57739130435,1940.57739130435,,,50.81703703704,96.52416327501,0.52646959386,51.22227204211,96.66862104564,0.52987485999,10.07622798688,,,111.59351939117,92.40041569312,0.99256465917,1080.25663013831
2004-01-01,2004,"Q1","2003/04","Q3","January",,,59.86886348352,59.84937238494,4.07450523865,104.4,152.70820873546,0.82315221121,102.616735239,124.66367239134,0.82315221121,1934.94363636364,1934.94363636364,1934.94363636364,,,64.8875308642,113.00803588651,0.57418510423,60.17619314803,107.99770335236,0.55719882257,10.41850217384,,,111.21509173399,91.44093479206,1.03472879965,1069.11267916023
2004-02-01,2004,"Q1","2003/04","Q3","February",,,59.73436449227,59.76569037657,2.94032862496,95.4,134.38842236818,0.82703674611,98.83820468577,119.50615627995,0.82703674611,1876.19,1876.19,1876.19,50.69134796525,49.89601359904,68.2049382716,120.68328112089,0.56515647932,62.76167722721,114.64936441937,0.54742280993,10.69772080542,,,115.38012460858,94.55525334787,0.96162605366,1057.34351863722
2004-03-01,2004,"Q1","2003/04","Q3","March",,,59.68392737054,59.78242677824,1.76638176638,108.26,154.83896958117,0.83935147413,108.49823976819,129.26473591726,0.83935147413,1931.81304347826,1931.81304347826,1931.81304347826,51.93299354282,51.90559159395,68.3475308642,112.70997655607,0.60640178405,63.28826742616,109.82994770157,0.57623871039,9.76667124362,,,112.77740136106,91.98282026469,1.03017392341,1059.66663832711
2004-04-01,2004,"Q2","2003/04","Q4","April",,,60.59179556153,59.89958158996,0.44905978108,101.45,144.59199332609,0.84538993224,108.03237760023,127.78247918276,0.84538993224,1921.28227272727,1921.28227272727,1921.28227272727,47.10283040113,46.81368385539,59.16617283951,94.81653039125,0.6240069384,58.25420515413,96.3921069578,0.60434621664,9.94956510581,,,113.73387583501,92.61102905344,1.05561145065,1074.87517446904
2004-05-01,2004,"Q2","2003/04","Q4","May",,,61.12979152656,60.35146443515,1.26368997473,114.14,175.38222678411,0.84493400487,112.95783263027,133.6817435799,0.84493400487,1851.76190476191,1851.76190476191,1851.76190476191,,,57.57098765432,93.88717009942,0.61319334253,58.07505120807,97.98721312456,0.59267989523,10.33125171398,,,118.97208897021,97.10685246939,0.99142567009,1166.99580196898
