"Date","Year","Quarter","FY","QFY","Month","REV_DOM_14","REV_TAX_14","REV_TAX_NOIL_14","REV_TAX_IT_14","REV_TAX_IT_PAYE_14","REV_TAX_IT_CIT_14","REV_TAX_IT_OIL_14","REV_TAX_IT_WH_14","REV_TAX_IT_R_14","REV_TAX_IT_I_14","REV_TAX_IT_OTH_14","REV_TAX_GS_14","REV_TAX_GS_VAT_14","REV_TAX_GS_VAT_IM_14","REV_TAX_GS_VAT_LG_14","REV_TAX_GS_VAT_S_14","REV_TAX_GS_VAT_REF_14","REV_TAX_GS_EXD_14","REV_TAX_GS_EXD_IM_14","REV_TAX_GS_EXD_PD_14","REV_TAX_GS_EXD_LG_14","REV_TAX_GS_SGS_14","REV_TAX_GS_SGS_LOT_14","REV_TAX_GS_SGS_CAS_14","REV_TAX_GS_UG_14","REV_TAX_GS_UG_TRL_14","REV_TAX_GS_UG_OTH_14","REV_TAX_INL_14","REV_TAX_INL_ID_14","REV_TAX_INL_WH_14","REV_TAX_INL_CO_14","REV_TAX_INL_SUI_14","REV_TAX_INL_IL_14","REV_TAX_INL_EX_14","REV_TAX_OTH_14","REV_TAX_OTH_SD_OIL_14","REV_TAX_OTH_SD_OTH_14","REV_TAX_EXP_14","REV_OTH_14","REV_OTH_PI_14","REV_OTH_PI_I_14","REV_OTH_PI_DIV_14","REV_OTH_PI_R_14","REV_OTH_PI_R_MIN_14","REV_OTH_PI_R_OTH_14","REV_OTH_GS_14","REV_OTH_GS_MKT_14","REV_OTH_GS_FEE_14","REV_OTH_GS_FEE_FLT_14","REV_OTH_GS_FEE_DRV_14","REV_OTH_GS_FEE_MIG_14","REV_OTH_GS_FEE_LTR_14","REV_OTH_GS_FEE_TRA_14","REV_OTH_GS_FEE_COR_14","REV_OTH_GS_FEE_REM_14","REV_OTH_GS_FEE_PP_14","REV_OTH_GS_FEE_RSB_14","REV_OTH_GS_FEE_ICL_14","REV_OTH_GS_FEE_MST_14","REV_OTH_GS_NMKT_14","REV_OTH_GS_NMKT_HOP_14","REV_OTH_GS_NMKT_OTH_14","REV_OTH_FEE_14","REV_OTH_FEE_HC_14","REV_OTH_FEE_POL_14","REV_OTH_VT_14","REV_OTH_VT_CU_14","REV_OTH_VT_CU_BOU_14","REV_OTH_VT_CU_OTH_14","REV_OTH_VT_K_14","REV_OTH_OTH_14","REV_OTH_OTH_URA_14","REV_OTH_OTH_MALGS_14"
2009-01-01,2009,"Q1","2008/09","Q3","January",295.665380924,292.638740308,292.638740308,65.105620082,44.210411792,5.239037549,0,9.892597977,0.961150561,4.207977876,0.594444327,193.012426957,99.454180923,63.142421564,29.720440903,12.631789622,-6.040471166,86.096222065,8.991029015,52.01669378,25.08849927,0.091419653,0,0.091419653,7.370604316,3.534370276,0.732846886,3.103387154,0,32.575487726,27.382506197,5.071925411,0,0,,0.121056118,1.945205543,0,0,0,3.026640616,0.348423963,0,0,0.348423963,0.348423963,0,2.296648252,0,2.296648252,1.360139067,0.03578015,0.0874917,0.1767922,0.217186306,0.26117,0,0,0.158088829,0,0,0,0.140377501,0.140377501,0,0,0,0,0,0,0.2411909,0.2407709,0.00042
2009-02-01,2009,"Q1","2008/09","Q3","February",317.130856289,310.101446915,310.101446915,78.123289132,44.58286956,3.01507375,0,22.419536329,0.620442275,6.949442932,0.535924286,192.317860935,110.240013492,75.8426677,31.668234553,13.44075123,-10.711639991,74.483411343,9.36321917,45.81625967,19.303932503,0.083455248,0,0.083455248,7.510980852,3.715795572,0.813312144,2.981873136,0,37.902750791,32.146245978,5.668192009,0,0,,0.088312804,1.757546057,0,0,0,7.029409374,0.342997985,0,0,0.342997985,0.342997985,0,2.254610056,0,2.254610056,1.616801625,0.02771,0.0970495,0.249826931,0,0.263222,0,0,0,0,0,0,0.159907118,0.159907118,0,4.099855225,4.099855225,4.099855225,0,0,0.172038990000001,0.172038990000001,0
2009-03-01,2009,"Q1","2008/09","Q3","March",329.173600147,323.146083083,323.146083083,87.040094824,56.111643002,9.70712281,0,13.309845295,1.379155354,5.513359956,1.018968407,198.259497206,100.586284302,64.577778486,31.711537461,12.891517242,-8.594548887,89.926013974,10.578253066,57.45474684,21.893014068,0.091652008,0,0.091652008,7.655546922,4.443703722,1.025288392,2.186554808,0,36.069919208,30.710093994,5.259782998,0,0,,0.100042216,1.776811518,0,0,-0.000239673,6.027517064,0.027925927,0,0,0.027925927,0.027925927,0,2.208522636,0,2.208522636,1.655302996,0.04543895,0.097748,0.16444269,0,0.24559,0,0,0,0,0,0,0.18587586,0.18587586,0,3.497090433,3.497090433,3.497090433,0,0,0.108102208,0.108102208,0
2009-04-01,2009,"Q2","2008/09","Q4","April",299.656991083,293.040652938,293.040652938,80.90803699,54.684197865,6.630452362,0,14.490093827,0.875323151,3.548248292,0.679721493,174.891659398,91.170592239,60.996092219,31.431045725,11.54019327,-12.796738975,77.196442379,9.619851223,45.44800085,22.128590306,0.091087809,0,0.091087809,6.433536971,3.617049896,0.950850205,1.86563687,0,34.817749337,29.655225284,5.122168802,0,0,,0.040355251,2.429844565,0,0,-0.006637352,6.616338145,0.741119718,0,0.4488,0.292319718,0.292319718,0,3.036399684,0,3.036399684,1.521134675,0.0843701,0.1355017,0.281956808,0.780566401,0.23287,0,0,0,0,0,0,0.284635508,0.284635508,0,1.856318485,1.856318485,1.856318485,0,0,0.69786475,0.69381475,0.00405
2009-05-01,2009,"Q2","2008/09","Q4","May",314.248848454,305.755766432,305.755766432,83.852021586,52.277758862,6.420273181,0,17.896688786,1.159069354,4.674547667,1.423683736,185.496394242,95.10457136,56.090416619,30.495828357,16.537428397,-8.019102013,83.63424186,10.216406351,53.85755541,19.560280099,0.091236354,0,0.091236354,6.666344668,3.657214023,0.931072053,2.078058592,0,34.404731358,29.037588741,5.326203041,0,0,,0.040939576,2.002619246,0,0,0,8.493082022,3.596447841,0,3.349122129,0.247325712,0.247325712,0,4.434595477,0,4.434595477,1.5350631,0.0292835,0.1012533,0.177137247,0.304943303,0.25065,0,0,2.036265027,0,0,0,0.192792741,0.192792741,0,0.123533468000005,0.123533468000005,0.123533468000005,0,0,0.145712495,0.145712495,0
2009-06-01,2009,"Q2","2008/09","Q4","June",431.705988948,417.753179721,417.753179721,179.542805679,56.957002296,89.84865311,0,22.190516685,1.865020355,6.64081287,2.040800363,197.854315681,109.473055368,67.996855816,39.463431329,13.69124483,-11.678476607,80.739074356,10.724065892,49.58215434,20.432854124,0.119889727,0,0.119889727,7.52229623,4.556435237,1.030910291,1.934950702,0,38.65383778,32.889382941,5.746654616,0,0,,0.017800223,1.949915163,0,0,-0.247694582,13.952809227,1.617495272,0,1.47,0.147495272,0.147495272,0,8.536793858,0,8.536793858,2.22671975,0.0644819,0.1052575,0.211517383,1.135345837,0.30191,0,0,4.491561488,0,0,0,0.302610856,0.302610856,0,3.287943301,3.287943301,3.287943301,0,0,0.20796594,0.20796594,0
2009-07-01,2009,"Q3","2009/10","Q1","July",331.60037203,327.061445641,327.061445641,82.25159503,45.671421136,6.357460277,0,17.17884298,0.989702667,5.879919487,6.174248483,205.184516934,107.729576778,71.183682093,29.199911375,16.069926981,-8.723943671,88.518934501,11.399039508,55.50913609,21.610758903,0.118952262,0,0.118952262,8.817053393,5.662880128,1.164305056,1.989868209,0,37.83754092,31.176676236,6.637908558,0,0,,0.022956126,1.787792757,0,0,0,4.53892638900001,0.271929,0,0,0.271929,0.271929,0,2.915243764,0,2.915243764,2.220837375,0.062001,0.1145275,0.233023089,0,0.2848548,0,0,0,0,0,0,0.301668516,0.301668516,0,0.524904000000006,0.524904000000006,0.524904000000006,0,0,0.525181109,0.525181109,0
2009-08-01,2009,"Q3","2009/10","Q1","August",328.711779503,324.842331682,324.842331682,83.612857885,56.627132987,4.885287608,0,16.865519047,1.039266021,3.327942499,0.867709723,206.533436839,114.250532532,65.37423683,47.149117837,8.410318175,-6.68314031,83.04294129,10.518810919,50.77426413,21.749866241,0.139300228,0,0.139300228,9.100662789,5.69897471,1.503895364,1.897792715,0,32.637205364,26.766709929,5.850942924,0,0,,0.019552511,2.06602845,0,0,-0.007196856,3.869447821,0.165240034,0,0,0.165240034,0.165240034,0,2.501958095,0,2.501958095,1.8314705,0.0475946,0.098654,0.251938995,0,0.2723,0,0,0,0,0,0,0.247563226,0.247563226,0,0,0,0,0,0,0.954686466,0.945799066,0.0088874
2009-09-01,2009,"Q3","2009/10","Q1","September",334.979367845,324.290799691,324.290799691,81.635567166,51.185218279,7.396301748,0,16.959123738,0.765055451,4.557576694,0.772291256,205.410147273,115.162898289,60.725476012,39.275201822,22.866357668,-7.704137213,82.682812049,9.917792829,49.60633047,23.15868875,0.154579596,0,0.154579596,7.409857339,4.438093119,1.071904986,1.899859234,0,35.312464704,29.491256801,5.810997388,0,0,,0.010210515,1.969587218,0,0,-0.03696667,10.688568154,0.157957255,0,0,0.157957255,0.157957255,0,3.361496663,0,3.361496663,1.460767125,0.0331165,0.1612678,1.467045238,0,0.2393,0,0,0,0,0,0,0.251660753,0.251660753,0,6.735568128,6.735568128,6.735568128,0,0,0.181885355,0.181885355,0
2009-10-01,2009,"Q4","2009/10","Q2","October",309.192689811,305.738492223,305.738492223,72.952235614,50.308298576,4.19414546,0,12.723407445,0.681818309,4.597285458,0.447280366,195.417247836,105.660915155,61.882782423,33.726665314,17.738326909,-7.686859491,81.23191637,9.120779522,50.52590971,21.585227138,0.116541493,0,0.116541493,8.407874818,5.371799767,1.130722928,1.905352123,0,35.376888377,29.522217844,5.84425001,0,0,,0.010420523,1.997706489,0,0,-0.005586093,3.454197588,0.519217296,0,0,0.519217296,0.519217296,0,2.489354527,0,2.489354527,1.826509182,0.0436097,0.15677,0.136325645,0,0.32614,0,0,0,0,0,0,0.284948535,0.284948535,0,0,0,0,0,0,0.16067723,0.16067723,0
2009-11-01,2009,"Q4","2009/10","Q2","November",308.326058131,304.563714207,304.563714207,80.22450381,45.924839428,4.964068091,0,17.79296768,0.733144342,6.741498248,4.067986021,188.604190243,100.646385045,57.144777489,31.639139219,19.566619707,-7.70415137,80.443478395,9.485569167,48.73146664,22.226442588,0.133317175,0,0.133317175,7.381009628,5.005527048,0.634705669,1.740776911,0,32.559027905,27.056398326,5.497853375,0,0,,0.004776204,3.175992249,0,0,0,3.762343924,0.309994925,0,0,0.309994925,0.309994925,0,3.034588879,0,3.034588879,2.307240924,0.03679905,0.1190917,0.168077205,0,0.40338,0,0,0,0,0,0,0.17739587,0.17739587,0,0,0,0,0,0,0.24036425,0.24036425,0
2009-12-01,2009,"Q4","2009/10","Q2","December",495.738282368,486.601772641,486.601772641,233.126856598,61.050001974,147.945704191,0,14.654151247,2.4521213,5.187832234,1.837045652,211.321202232,114.632812856,68.033556956,34.879759754,19.442195783,-7.722699637,87.922349304,10.175883783,55.44301791,22.303447611,0.144452568,0,0.144452568,8.621587504,5.775067633,1.123351777,1.723168094,0,39.948818196,33.605480617,6.332499757,0,0,,0.010837822,2.241481072,0,0,-0.036585457,9.136509727,0.36159,0,0,0.36159,0.36159,0,5.581055723,0,5.581055723,1.9144,0.072144,0.135118,0.764544,1.690160088,0.408915,0,0,0.595774635,0,0,0,0.165926,0.165926,0,2.867813004,2.867813004,2.867813004,0,0,0.160125,0.160125,0
2010-01-01,2010,"Q1","2009/10","Q3","January",356.488348791,349.263016514,349.263016514,92.634922298,47.443969819,16.876597782,0,18.94257606,0.340188674,8.373069497,0.658520466,225.362875786,123.950153371,53.348899404,65.216063386,13.089345737,-7.704155156,92.444316476,7.676532996,56.28875838,28.4790251,0.072197721,0,0.072197721,8.896208218,4.90045542,0.829290729,3.166462069,0,29.471950863,24.572369194,4.889912938,0,0,,0.009668731,1.793967895,0,0,-0.000700328,7.225332277,0.25982918,0,0,0.25982918,0.25982918,0,2.389607838,0,2.385407838,1.45975173,0.15965945,0.097072,0.220851458,0,0.4480732,0,0,0,0.0042,0.0042,0,0.134537881,0.134537881,0,4.311167778,4.311167778,4.311167778,0,0,0.1301896,0.1301896,0
2010-02-01,2010,"Q1","2009/10","Q3","February",315.171225233,310.615286077,310.615286077,85.29571526,52.642751296,4.751670044,0,12.061649564,0.506945027,4.270469655,11.062229674,182.704534643,101.442597921,59.23932742,37.90707662,12.00033121,-7.704137329,73.150966609,3.766930853,49.60580909,19.778226666,0.070134411,0,0.070134411,8.040835702,4.818331275,0.956148786,2.266355641,0,40.840010735,35.631972223,5.202052856,0,0,,0.005985656,1.894585764,0,0,-0.119560325,4.555939156,0.525156272,0,0,0.525156272,0.525156272,0,2.806469936,0,2.806469936,1.804028351,0.16835645,0.1706956,0.256059535,0,0.40733,0,0,0,0,0,0,0.173640718,0.173640718,0,0.524904,0.524904,0.524904,0,0,0.52576823,0.52576823,0
2010-03-01,2010,"Q1","2009/10","Q3","March",348.364829241,338.00323974,338.00323974,92.624996984,66.287945805,8.503678464,0,13.293207728,0.637316342,3.264469287,0.638379358,212.242585979,116.444546113,66.070907727,46.595328583,11.482483961,-7.704174158,86.389734717,11.367434647,53.52371468,21.49858539,0.189495486,0,0.189495486,9.218809663,5.913515479,1.141250393,2.164043791,0,31.056406589,25.312624675,5.739586408,0,0,,0.004195506,2.304891205,0,0,-0.225641017,10.361589501,3.891240969,0,3.43,0.461240969,0.461240969,0,3.219969409,0,3.219969409,2.19815242,0.094597548,0.1494242,0.287461241,0,0.490334,0,0,0,0,0,0,0.227803614,0.227803614,0,2.736455778,2.736455778,2.736455778,0,0,0.286119731,0.286119731,0
2010-04-01,2010,"Q2","2009/10","Q4","April",354.895354544,351.196177366,351.196177366,97.578528623,59.461403637,15.343623037,0,16.00993467,0.930663147,5.31019095,0.522713182,218.302647253,117.443358092,67.687879037,47.61188471,9.847779623,-7.704185278,92.338203843,9.675560729,59.30574773,23.356895384,0.317102601,0,0.317102601,8.203982717,5.279039632,0.870338572,2.054604513,0,33.396796914,28.207906524,5.176265088,0,0,,0.012625302,2.22528674,0,0,-0.307082164,3.699177178,0.326283567,0,0,0.326283567,0.326283567,0,2.918103631,0,2.918103631,2.021674141,0.0354653,0.109395,0.32085719,0,0.430712,0,0,0,0,0,0,0.171737035,0.171737035,0,0,0,0,0,0,0.283052945,0.277114035,0.00593891
2010-05-01,2010,"Q2","2009/10","Q4","May",352.635866471,346.645602882,346.645602882,99.631352004,58.744761058,4.762499527,0,22.058601383,0.452361028,8.259086456,5.354042552,210.272191999,111.138695702,64.448508372,46.326935174,10.05419192,-9.690939764,90.127229509,10.233400822,57.132213,22.761615687,0.177860157,0,0.177860157,8.828406631,5.835638997,0.917636034,2.0751316,0,34.481909945,28.820878881,5.656975358,0,0,,0.004055706,2.292931972,0,0,-0.032783038,5.990263589,2.323496021,0,1.96,0.363496021,0.363496021,0,2.897619817,0,2.897619817,2.037380754,0.061925898,0.1015358,0.222325365,0,0.474452,0,0,0,0,0,0,0.225024326,0.225024326,0,0,0,0,0,0,0.544123425,0.374603875,0.16951955
2010-06-01,2010,"Q2","2009/10","Q4","June",483.490234297,436.863420936,436.863420936,199.633487884,62.572092287,89.397715292,0,34.251624519,0.57644237,6.884553285,5.951060131,196.751941778,100.713834043,68.258448466,43.425729479,7.890310315,-18.860654217,86.825793514,9.420164306,51.78921505,25.616414158,0.235341019,0,0.235341019,8.976973202,5.396956996,1.029157868,2.550858338,0,37.966009775,32.017355188,5.942166832,0,0,,0.006487755,2.505795161,0,0,0.006186338,46.626813361,6.169778662,0.00020316,5.832437102,0.3371384,0.3371384,0,11.725520823,0,11.725520823,2.238589875,0.0723473,0.1040188,0.414627826,0.266184609,0.427622,0,0,8.202130413,0,0,0,0.224799419,0.224799419,0,28.124836607,28.124836607,28.124836607,0,0,0.38187785,0.36148405,0.0203938
2010-07-01,2010,"Q3","2010/11","Q1","July",438.154627073444,429.211987780444,429.211987780444,152.876787852,47.687863031,33.53406685,0,21.656981638,0.541022269,5.772199469,43.684654595,230.145249314444,133.381296224021,76.364172851021,46.507594152,19.568128427,-9.058599206,87.073547272423,10.991631491423,51.59972268,24.482193101,0.358229759,0,0.358229759,9.332176059,5.87555054,1.02642521,2.430200309,0,43.800727378,36.662794374,7.125765948,0,0,,0.012167056,2.40553451,0,0,-0.016311274,8.942639293,0.186967101,0,0,0.186967101,0.186967101,0,7.019850501,0,7.019850501,2.185731475,0.1285313,0.0932085,0.34661232,1.350820775,0.41718,0,0,2.497766131,0,0,0,0.296140241,0.296140241,0,0,0,0,0,0,1.43968145,1.43968145,0
2010-08-01,2010,"Q3","2010/11","Q1","August",642.856562918,637.451636147,363.589636147,368.122066561,57.371205299,6.13051091800004,273.862,25.003410901,0.165693664,2.820583683,2.768662096,226.601827729,126.90903923,72.970809654,43.529214538,19.465374939,-9.056359901,90.843472234,10.493238335,56.51276746,23.837466439,0.33485423,0,0.33485423,8.514462035,5.085987615,0.948352138,2.480122282,0,40.28651835,33.782914607,6.442407797,0,0,,0.061195946,2.441784049,0,0,-0.000560542,5.404926771,0.480020619,0,0,0.480020619,0.480020619,0,4.227701298,0,4.227701298,2.198862255,0.059678624,0.1017185,0.678973658,0.126205126,0.44532,0,0,0.616943135,0,0,0,0.313010434,0.313010434,0,0,0,0,0,0,0.38419442,0.38419442,0
2010-09-01,2010,"Q3","2010/11","Q1","September",393.825986463,386.917781494,386.917781494,115.79573652,77.960871118,10.174130646,0,18.585040075,0.247224784,7.250414914,1.578054983,226.367369377,122.886029003,77.634945203,41.859966753,12.446868031,-9.055750984,94.416807723,11.987306161,57.13526273,25.294238832,0.352549476,0,0.352549476,8.711983175,5.264423794,0.916906707,2.530652674,0,42.921965997,36.592199784,6.289194248,0,0,,0.040571965,1.842495536,0,0,-0.009785936,6.908204969,0.136186671,0,0,0.136186671,0.136186671,0,5.498876147,0,5.498876147,2.894959905,0.07642181,0.106376,0.292788724,0.813700472,0.44446,0,0,0.870169236,0,0,0,0.221875261,0.221875261,0,0,0,0,0,0,1.05126689,1.05126689,0
2010-10-01,2010,"Q4","2010/11","Q2","October",373.438924743,357.474284868,357.474284868,90.365688591,61.895542367,7.150267218,0,16.882244531,0.262323256,6.275179421,-2.099868202,229.433719184,115.731234703,64.584693187,45.424602448,14.778156715,-9.056217647,102.951584217,10.649459974,66.649365346,25.652758897,0.429809134,0,0.429809134,10.32109113,5.403492009,0.937764149,3.979834972,0,35.374812888,29.02690753,6.23997292,0,0,,0.107932438,2.304049142,0,0,-0.003984937,15.964639875,4.109316405,0,3.92,0.189316405,0.189316405,0,5.43204412,0,5.43204412,3.630525578,0.06580595,0.0974305,0.288309495,0.062682413,0.41877,0,0,0.868520184,0,0,0,0.274441149,0.274441149,0,5.743807401,5.743807401,5.743807401,0,0,0.405030799999999,0.405030799999999,0
2010-11-01,2010,"Q4","2010/11","Q2","November",385.552003502,380.423237083,380.423237083,96.42542227,67.928381724,5.194991322,0,14.744826833,0.164841347,8.041741214,0.35063983,235.175513124,125.411331533,77.607705001,47.261197625,9.59996674,-9.057537833,100.148017018,12.419164778,64.183468443,23.545383797,0.329173174,0,0.329173174,9.286991399,5.770469701,0.980899075,2.535622623,0,45.608862171,38.802794133,6.4858819,0,0,,0.320186138,3.223666312,0,0,-0.010226794,5.128766419,0.488382691,0,0,0.488382691,0.488382691,0,4.169881014,0,4.169881014,1.919109911,0.03678065,0.109184,0.470628495,0.329581275,0.50871,0,0,0.795886683,0,0,0,0.332117555,0.332117555,0,0.047655859,0.047655859,0.047655859,0,0,0.0907292999999993,0.0907292999999993,0
2010-12-01,2010,"Q4","2010/11","Q2","December",551.295326445,545.154938024,545.154938024,254.753068246,74.05808625,157.488036325,0,17.907533185,0.280478292,2.929233294,2.0897009,234.772187638,118.766993848,85.459962922,49.222418373,14.268482738,-30.183870185,105.255648923,13.065156715,66.067013948,26.12347826,0.365356336,0,0.365356336,10.384188531,6.019482249,0.852254775,3.512451507,0,52.775807714,44.018089726,7.558173064,0,0,,1.199544924,2.856281475,0,0,-0.002407049,6.140388421,0.578902897,0,0,0.578902897,0.578902897,0,4.600456004,0,4.600456004,2.137669736,0.18056615,0.121565,0.402933483,0.285849017,0.421766,0,0,1.050106618,0,0,0,0.29882287,0.29882287,0,0.524904,0.524904,0.524904,0,0,0.13730265,0.13730265,0
2011-01-01,2011,"Q1","2010/11","Q3","January",453.281570675,447.822765102,447.822765102,138.9381121,72.792840067,13.922635013,0,42.197889335,0.190521805,6.507426366,3.326799514,262.490024147,140.046754418,92.475909003,56.216970852,5.182783521,-13.828908958,109.418025774,10.500082103,65.869429162,33.048514509,0.426852878,0,0.426852878,12.598391077,5.790641012,0.978005176,5.829744889,0,44.104802135,35.819054781,6.765892871,0,0,,1.519854483,2.373651577,0,0,-0.083824857,5.458805573,0.149267064,0,0,0.149267064,0.149267064,0,4.105401189,0,4.105401189,2.1205796,0.22313284,0.095865,0.260157099,0.342458468,0.4304941,0,0,0.632714082,0,0,0,0.26989457,0.26989457,0,0.524904000000001,0.524904000000001,0.524904000000001,0,0,0.40933875,0.40933875,0
2011-02-01,2011,"Q1","2010/11","Q3","February",376.352962917,371.752084446,371.752084446,90.929464793,52.092022605,19.772123059,0,12.868669062,0.241345553,5.90774945,0.047555064,233.590263179,127.506172407,84.783470287,51.41111207,4.882755661,-13.571165611,93.401696014,12.572258662,55.375485514,25.453951838,0.530285053,0,0.530285053,12.152109705,4.32592338,0.792414895,7.03377143,0,43.919414294,36.174617958,6.497578974,0,0,,1.247217362,3.316445979,0,0,-0.003503799,4.600878471,1.037413664,0,0,1.037413664,1.037413664,0,2.642396669,0,2.642396669,0.806490573,0.0297091,0.080535,0.960707519,0.228899463,0.274378,0,0,0.261677014,0,0,0,0.261781916,0.261781916,0,0.533036357,0.533036357,0.533036357,0,0,0.126249865,0.126249865,0
2011-03-01,2011,"Q1","2010/11","Q3","March",423.076889492,412.347025918,412.347025918,124.974786027,88.163764383,10.42004012,0,21.087158293,0.221242056,4.764001788,0.318579387,240.613855383,125.327812081,80.067148108,51.456413566,7.335455102,-13.531204695,104.933969858,10.318712656,67.770131677,26.845125525,0.540983802,0,0.540983802,9.811089642,5.81515538,1.09524588,2.900688382,0,43.998257313,34.878377468,7.838735097,0,0,,1.281144748,2.761644704,0,0,-0.001517509,10.729863574,2.57889,0,2.572,0.00689,0.00689,0,4.694947526,0,4.694947526,0.508084504,0.104720004,0.120502834,0.489565049,1.555502678,1.471858369,0,0,0.444714088,0,0,0,0.554669775,0.554669775,0,2.736455778,2.736455778,2.736455778,0,0,0.164900495,0.164900495,0
2011-04-01,2011,"Q2","2010/11","Q4","April",1342.088143049,1337.448644095,418.600644095,1044.139188166,68.594206561,20.938168452,918.848,25.476362188,0.168010604,8.37140822,1.743032141,242.380572538,138.932069281,87.023567791,54.319968439,6.646289279,-9.057756228,94.428124165,11.779305662,56.152853733,26.49596477,0.3406306,0,0.3406306,8.679748492,4.943705741,0.994137829,2.741904922,0,48.476712495,41.364580798,6.286193441,0,0,,0.825938256,2.456748789,0,0,-0.004577893,4.639498954,1.008935011,0,0,1.008935011,1.008935011,0,3.396913773,0,3.396913773,0.726266376,0.23815317,0.277835567,0.436355567,0.335778098,0.668878883,0,0,0.713646112,0,0,0,0.606781779,0.606781779,0,0,0,0,0,0,-0.373131609,-0.373131609,0
2011-05-01,2011,"Q2","2010/11","Q4","May",431.389864454,425.209601374,425.209601374,112.967515688,73.682123585,4.976637869,0,23.143241348,0.1729274,9.897913793,1.094671693,260.495619748,142.722276745,87.623024773,58.643900917,5.512641055,-9.05729,104.059823602,12.642186142,63.206075717,28.211561743,0.460432388,0,0.460432388,13.253087013,6.184618749,1.068480153,5.999988111,0,48.667207556,39.544705472,8.27541709,0,0,,0.847084994,3.079258382,0,0,0,6.18026308,1.480692,0.738196,0.738196,0.0043,0.0043,0,3.114339095,0,3.114339095,0.999869498,0.09459395,0.1377825,0.303484622,0.616640335,0.547332,0,0,0.41463619,0,0,0,0.522462039,0.522462039,0,-0.676258667999996,-0.676258667999996,-0.676258667999996,0,0,1.739028614,1.739028614,0
2011-06-01,2011,"Q2","2010/11","Q4","June",590.658302929,575.695356569,575.695356569,262.748213559,83.417443794,129.885208072,0,35.191957666,0.249120873,5.030359524,8.97412363,259.817699657,149.570840873,99.925626737,47.753673337,10.947262687,-9.055721888,98.578135856,13.641521353,58.361824806,26.574789697,0.325375663,0,0.325375663,11.343347265,6.941860898,1.23232068,3.169165687,0,50.180541706,40.753166994,8.96080625,0,0,,0.466568462,2.956875654,0,0,-0.007974007,14.96294636,7.758846198,0.46352459,2.42352459,4.871797018,4.871797018,0,6.366344343,0,6.366344343,1.529664676,0.0505104,0.120804,0.333873417,2.361061115,0.54356,0,0,1.426870735,0,0,0,0.398258536,0.398258536,0,0.0787897969999981,0.0787897969999981,0.0787897969999981,0,0,0.360707486,0.360707486,0
