"Date","Year","Quarter","FY","QFY","Month","REV_GRA","REV","REV_URA","REV_NURA","REV_OIL","GRA","GRA_BUD","GRA_PRO","EXP_LEN","EXP_CU","EXP_CU_W","EXP_CU_I","EXP_CU_I_DOM","EXP_CU_I_EXT","EXP_CU_OTH","EXP_DEV","EXP_DEV_DOM","EXP_DEV_EXT","NLP","NLP_HPP","NLP_HPP_GOU","NLP_HPP_EXBK","NLP_BOU","PAY_ARR_DOM","BAL_DOM","BAL_PRI","BAL_FIS_NGRA","BAL_FIS","FIN","FIN_EXT","FIN_EXT_DEP","FIN_EXT_DIS","FIN_EXT_DIS_BUD","FIN_EXT_DIS_PRO","FIN_EXT_AMO","FIN_DOM","FIN_DOM_BK","FIN_DOM_NBK","EAO"
2012-08-01,2012,"Q3","2012/13","Q1","August",643.396726146475,541.06856839671,516.15184313571,24.916725261,0,102.328157749765,54.0057380041367,48.3224197456285,948.06078382042,604.829488396232,177.224754058667,78.7590261636486,73.2750970993761,5.48392906427257,348.845708173917,340.737647549188,216.556621245,124.181026304188,0,,,,,2.493647875,-277.327260055249,-225.905031510296,-406.99221542371,-304.664057673945,304.664057673945,73.5417356195728,,92.8021328049499,22.4226463613914,70.3794864435585,-19.2603971853771,526.92218374371,620.88772182701,-93.9655380832997,-295.799861689338
2012-09-01,2012,"Q3","2012/13","Q1","September",581.588288268556,523.403793789,515.367143185,8.036650604,0,58.1844944795559,26.2420715048867,31.9424229746692,564.499102666524,352.757748828979,171.4598351671,77.5383221839625,65.287977240735,12.2503449432274,103.759591477917,211.741353837545,73.873482952,137.867870885545,0,,,,,0,109.022906951248,94.6275077859943,-41.0953088775242,17.0891856020318,-17.0891856020318,42.0071784195692,,59.8243738165574,0,59.8243738165574,-17.8171953969882,-177.674853411056,-139.294885430232,-38.3799679808241,118.578489389455
2012-10-01,2012,"Q4","2012/13","Q2","October",578.525196280326,521.792816596,500.588655517,21.204161079,0,56.7323796843262,35.3281327665583,21.4042469177678,398.691115014707,240.143164366525,77.4139851720833,79.454211825525,64.3273262563195,15.1268855692054,83.2749673689167,158.547950648182,36.648007407,121.899943241182,0,,,,,0,260.128530391681,259.288293091144,123.101701581293,179.834081265619,-179.834081265619,116.605864137379,,149.754577333143,7.73828433886647,142.016292994276,-33.1487131957634,-108.857312604685,-165.437620299599,56.5803076949142,-187.582632798313
2012-11-01,2012,"Q4","2012/13","Q2","November",759.464790627144,597.197969182,557.458802424,39.739166758,0,162.266821445144,5.53681893518075,156.730002509964,1534.99377601901,695.264771328335,181.767879746667,76.8118026596487,71.0370412474184,5.77476141223033,436.68508892202,829.156982496673,459.466518304042,369.690464192632,-0.649948579,,,,,11.221970773,-562.330581232147,-698.717182732215,-937.795806837009,-775.528985391864,775.528985391864,158.18300406995,,173.119436449215,2.62295272727273e-08,173.119436422986,-14.9364323792659,284.87597370054,470.356900305541,-185.480926605,332.470007621374
2012-12-01,2012,"Q4","2012/13","Q2","December",1098.40411587493,779.726468163,763.02842261,16.698045553,0,318.67764771193,10.4869830089379,308.190664702992,995.317485315897,480.59974498495,279.293537734583,70.0131412674495,62.6259576401414,7.38718362730811,131.293065982917,507.780039724947,129.142530974,378.637508750947,0,,,,,6.937700606,170.433675225359,173.099771826483,-215.591017152897,103.086630559033,-103.086630559033,42.2178156228913,,65.8213625343493,0,65.8213625343493,-23.603546911458,141.794483580154,28.0069827056218,113.787500874532,-287.098929762078
2013-01-01,2013,"Q1","2012/13","Q3","January",689.160015207061,634.91481125,620.539651288,14.375159962,0,54.2452039570609,2.01399466370371,52.2312092933571,395.216860507595,251.25681083956,75.6641821480833,75.2350156465602,69.5365441318827,5.69847151467749,100.357613044917,143.955855669035,48.335424432,95.6204312370351,0,,,,,0.004193999,341.016853494117,369.178170346026,239.697950742405,293.943154699466,-293.943154699466,47.8307263619519,,52.9457257733889,0,52.9457257733889,-5.11499941143699,-407.823676244976,-599.281280479445,191.457604234468,66.0497951835585
2013-02-01,2013,"Q1","2012/13","Q3","February",630.580973202433,586.584005057,576.710936414,9.873068643,0,43.9969681454333,20.3397682683411,23.6571998770923,1228.78178549752,698.942211552643,180.759623357667,69.6747934550601,63.4334791117928,6.24131434326727,448.507794739917,527.940901457879,365.675053554,162.265847903879,0,,,,,1.898672487,-473.690618193376,-528.526018840029,-642.197780440522,-598.200812295089,598.200812295089,176.139237623919,,196.610253445565,0,196.610253445565,-20.4710158216456,270.467963015723,196.504211958723,73.9637510569999,151.593611655447
2013-03-01,2013,"Q1","2012/13","Q3","March",630.68827014542,577.329326824,570.302087776,7.027239048,0,53.3589433214201,14.091839831962,39.2671034894581,729.263574833943,487.886144292488,297.036483921163,76.6742392604088,63.2830887570097,13.3911505033991,114.175421110917,240.986371803454,88.13422519,152.852146613454,0,,,,,0.391058738,14.3090491069107,-21.9010654281139,-151.934248009943,-98.5753046885227,98.5753046885227,63.881702228011,,87.2487905033623,0,87.2487905033623,-23.3670882753513,178.276868289797,110.795630645797,67.4812376440001,-143.583265829286
2013-04-01,2013,"Q2","2012/13","Q4","April",610.584428255998,590.536402630999,582.528476918999,8.007925712,0,20.0480256249982,14.8498388352833,5.19818678971486,640.226715013477,447.204751361795,188.555986725926,78.6092636634018,62.4692369957411,16.1400266676607,180.039500972467,193.021963651681,77.762293685,115.259669966681,0,,,,,0,81.7093842518648,48.9669769059226,-49.6903123824774,-29.6422867574793,29.6422867574793,100.098498784448,,128.461476754779,0,128.461476754779,-28.3629779703316,-61.7717831403481,-74.5468702263479,12.7750870859998,-8.68442888662034
2013-05-01,2013,"Q2","2012/13","Q4","May",640.650104548577,617.590684108,601.411362247,16.179321861,0,23.0594204405769,5.31825060611351,17.7411698344634,1079.97400142593,443.226490314726,80.7847656480833,73.5755980892959,67.0213820651997,6.55421602409616,288.866126577347,221.165632152209,69.353496132,151.812136020209,410,,,,,5.581878959,-304.016965273629,-365.748298788061,-462.383317317934,-439.323896877357,439.323896877357,40.4158409331728,,50.1799507160228,0,50.1799507160228,-9.76410978285004,566.536612828788,528.673715156388,37.8628976723999,-167.628556884604
2013-06-01,2013,"Q2","2012/13","Q4","June",861.99928882682,834.94310599395,821.53284984195,13.410256152,0,27.0561828328695,8.53127285266951,18.5249099802,1201.94101770087,674.326963214244,281.829580061221,68.1839813951066,62.4878577432608,5.69612365184578,324.313401757917,508.873929594627,339.902809378,168.971120216627,0,,,,,18.740124892,-192.330667838449,-271.757747478945,-366.997911706921,-339.941728874052,339.941728874052,519.733215091699,,528.662145577801,294.2103299629,234.451815614901,-8.92893048610237,-204.697593722777,-203.333549183477,-1.36404453929985,24.9061075051299
2013-07-01,2013,"Q3","2013/14","Q1","July",659.675127638498,612.260431339002,599.450400719002,12.81003062,0,47.4146962994959,2.48214354735487,44.932552752141,1171.68633320509,459.140099824056,216.384051547145,68.8633380849949,62.4545865699078,6.4087515150871,173.892710191917,710.389875533033,341.648905301,368.740970232033,2.15635784799997,,,,,0,-184.276180118967,-443.147867481597,-559.425901866087,-512.011205566591,512.011205566591,81.7594001514455,,87.1557628670995,2.58890052048496e-09,87.1557628645105,-5.39636271565392,-155.186663522387,-343.441314446401,188.254650924013,585.438468937533
2013-08-01,2013,"Q3","2013/14","Q1","August",684.600937490099,644.143369469,633.931989133,10.211380336,0,40.4575680210991,28.4559971617301,12.001570859369,971.410832207115,655.24230061504,210.381647522145,74.1214618229785,67.2216410844857,6.89982073849284,370.739191269917,316.070505742075,155.436100903869,160.634404838206,0.0980258499999991,,,,,0,-159.733237161416,-212.688432894038,-327.267462738115,-286.809894717016,286.809894717016,44.7590017150446,,68.2039522633915,2.57887150811025e-09,68.2039522608126,-23.4449505483469,434.028826406913,664.647844835455,-230.619018428543,-191.977933404941
2013-09-01,2013,"Q3","2013/14","Q1","September",629.287283131888,605.412134569,593.307544461,12.104590108,0,23.8751485628876,14.0243767155291,9.85077184735843,786.987445295851,419.703167221188,186.055727950645,77.3468293486268,64.3899843473716,12.9568450012552,156.300609921917,367.125873160663,265.071809888,102.054063272663,0.158404914000016,,,,,0,-66.5644024529329,-80.3533328153368,-181.575310726851,-157.700162163964,157.700162163964,57.0372173914943,,80.5352275799774,2.56925592479279e-09,80.5352275774081,-23.4980101884831,238.914740788241,-61.4033967115068,300.318137499748,-138.251796015772
2013-10-01,2013,"Q4","2013/14","Q2","October",729.468153399859,632.22224441,623.481968805,8.740275605,0,97.2459089898589,17.8605639039226,79.3853450859363,903.448063706518,570.751378302045,193.659347088145,85.7994221289842,69.9945270446568,15.8048950843274,291.292609084917,321.67961937738,178.791212461634,142.888406915746,1.33737925500003,,,,,9.67968677209267,-112.532517296445,-88.1804881776753,-271.225819296518,-173.979910306659,173.979910306659,20.4977345288574,,56.962501767668,2.53439e-09,56.9625017651336,-36.4647672388106,61.1450780989561,53.7232837231261,7.42179437583002,92.337097678846
2013-11-01,2013,"Q4","2013/14","Q2","November",703.254412878763,612.130317357,603.417285818,8.713031539,0,91.1240955217633,29.0995630631182,62.024532458645,1163.51840757843,674.992053231959,197.358648175145,72.1806348438978,66.5081120528087,5.67252279108915,405.452770212917,488.526354346467,326.228244142,162.298110204467,0,,,,,0,-383.41745722587,-388.083359855765,-551.388090221426,-460.263994699663,460.263994699663,191.500021414755,,206.161494471575,2.52327262143086e-09,206.161494469052,-14.6614730568197,12.309354883879,-48.6586126925844,60.9679675764635,256.454618401028
2013-12-01,2013,"Q4","2013/14","Q2","December",991.223108234451,820.250727324,810.031953091,10.218774233,0,170.972380910451,27.4887989564059,143.483581954046,860.824400970858,447.326517084654,201.387691595228,76.2821688895092,68.4974884777621,7.78468041174717,169.656656599917,413.497883886204,247.993621787,165.504262099204,0,,,,,0,132.715268864093,206.680876153102,-40.5736736468583,130.398707263593,-130.398707263593,67.1175341709013,,88.6707280085319,2.51293726101084e-09,88.670728006019,-21.5531938376306,109.224887528423,185.726339611129,-76.5014520827056,-306.741128962918
2014-01-01,2014,"Q1","2013/14","Q3","January",712.079094251525,685.560831555,673.141148473,12.419683082,0,26.5182626965249,6.12721599131949,20.3910467052054,1087.10563647456,597.660849896936,179.665563186145,80.8861123998752,73.6031881814982,7.28292421837695,337.109174310917,487.723537915622,354.807821734,132.915716181622,0,,,,,1.721248662,-261.346164519559,-294.140429823158,-401.544804919558,-375.026542223033,375.026542223033,73.3936816808549,,78.6340444031503,2.49990389076533e-09,78.6340444006504,-5.24036272229543,244.189553595349,96.4248400069159,147.764713588433,57.4433069468294
2014-02-01,2014,"Q1","2013/14","Q3","February",695.844790211248,655.81498265495,644.95998561995,10.854997035,0,40.0298075562979,20.9725988221516,19.0572087341463,867.191272130312,580.290444551133,196.200843503145,76.7330721010722,70.4394313966133,6.29364070445891,307.356528946917,284.191384420546,183.341584476,100.849799944546,2.70944315863313,,,,,0,-104.232848826358,-94.6134098179921,-211.376289475362,-171.346481919064,171.346481919064,60.3697345276388,,83.4775170346342,2.47196178951448e-09,83.4775170321623,-23.1077825069954,56.2202578371677,-159.634957214445,215.855215051613,54.7564895542578
2014-03-01,2014,"Q1","2013/14","Q3","March",680.338847530067,657.80091954845,645.39362438245,12.407295166,0,22.5379279816168,13.8901354908486,8.6477924907682,715.412650394284,456.767411477699,204.678399702145,83.7461726756374,72.9817971233061,10.7643755523313,168.342839099917,258.645238916586,113.968653268,144.676585648586,0,,,,,0,97.8292303550827,48.6723698114199,-57.6117308458342,-35.0738028642174,35.0738028642174,27.6724398037805,,50.9502767092877,2.53421569131073e-09,50.9502767067535,-23.2778369055072,185.473033825922,57.0779419668496,128.395091859072,-178.071670765485
2014-04-01,2014,"Q2","2013/14","Q4","April",717.680141562942,660.47181250374,649.07433647074,11.397476033,0,57.2083290592021,17.2151509692029,39.9931780899992,1091.83609757286,628.49004653781,195.059043869145,97.8159601527487,75.3018509039076,22.5141092488411,335.615042515917,454.899092864048,350.421220663,104.477872201048,7.79999999999995,,,,,0.646958171,-304.372303619229,-276.339995857167,-431.364285069118,-374.155956009916,374.155956009916,31.4944724525696,,74.3937526613531,2.52978700697517e-09,74.3937526588233,-42.8992802087835,100.701378332129,39.2352733975061,61.4661049346232,241.960105225217
2014-05-01,2014,"Q2","2013/14","Q4","May",722.754512216902,692.4098002306,680.0330508016,12.376749429,0,30.344711986302,5.35147993648706,24.9932320498149,914.071525352186,546.645664356791,197.708595470145,89.8666151037293,83.7743062244287,6.09230887930052,259.070453782917,366.122153779947,228.043630516,138.078523263947,0.903707215448412,,,,,0.4,-77.4908929783383,-101.450398031554,-221.661725121586,-191.317013135284,191.317013135284,115.343456427619,,122.779945819116,2.53238585285101e-09,122.779945816584,-7.43648939149699,118.222769359599,-84.9093589527958,203.132128312395,-42.2492126519349
2014-06-01,2014,"Q2","2013/14","Q4","June",944.206501200906,889.44769464397,874.80947514097,14.638219503,0,54.7588065569361,8.47359198140535,46.2852145755308,1148.77475700789,669.304570172412,206.771847497145,86.4957214293503,78.2093575021278,8.28636392722253,376.037001245917,467.659310429478,319.872496324,147.786814105478,4.21557640600003,,,,,7.5953,-103.253884331219,-118.072534377633,-259.327062363919,-204.568255806983,204.568255806983,116.002303382246,,130.472676749742,0,130.472676749742,-14.4703733674961,244.798200834075,244.327332198866,0.470868635209143,-156.232248409337
2014-07-01,2014,"Q3","2014/15","Q1","July",732.640018956269,687.31607859324,668.00960969224,19.306468901,0,45.3239403630288,17.8740853332433,27.4498550297855,1246.31755642773,705.445564043238,213.805349787417,93.3443372779464,85.4370301195926,7.90730715835381,398.295876977875,534.859392934495,398.934222816,135.925170118495,0,,,,,6.01259945,-415.169000557644,-420.333200193517,-559.001477834493,-513.677537471464,513.677537471464,82.1612478471218,,87.6900673470298,0,87.6900673470298,-5.52881949990802,41.5832205814378,-96.8540400969158,138.437260678354,389.933069042904
2014-08-01,2014,"Q3","2014/15","Q1","August",781.977885224235,696.15445029551,682.39584539351,13.758604902,0,85.8234349287252,24.3096819636886,61.5137529650366,1891.18556006892,518.245388198559,228.467358760417,86.4399422432675,79.6761422700973,6.7637999731702,203.338087194875,487.970853258359,261.294797472,226.676055786359,880,,,,,4.969318612,-961.591254013879,-1022.76773260142,-1195.03110977341,-1109.20767484468,1109.20767484468,86.2107351455449,,112.487980603839,0,112.487980603839,-26.2772454582939,1131.46068826295,1117.48357046306,13.9771177998964,-108.463748563815
2014-09-01,2014,"Q3","2014/15","Q1","September",898.127491663509,772.64371460568,750.70518481868,21.938529787,0,125.483777057829,21.2003033708762,104.283473686953,1020.33376228598,465.000582882888,199.963713815417,99.1624152565966,85.2489062263025,13.9135090302941,165.874453810875,302.856074357095,137.861554892,164.994519465095,250,,,,,2.477105046,-68.7820191849144,-23.043855365878,-247.690047680303,-122.206270622475,122.206270622475,40.4935799956278,,74.9541338424214,0,74.9541338424214,-34.4605538467935,241.3724351383,101.908105407639,139.464329730661,-159.659744511453
2014-10-01,2014,"Q4","2014/15","Q2","October",861.640047023991,777.72582069949,754.96512855949,22.76069214,0,83.9142263245014,17.7209491427707,66.1932771817307,1134.58350461343,796.971988362007,232.07502771675,111.594203492382,90.2078917653961,21.3863117269856,453.302757152875,311.68540190542,212.438158071,99.2472438344195,0,,,,,25.926114346,-236.224128352531,-161.349254097053,-356.857683913937,-272.943457589435,272.943457589435,10.5354797665971,,46.0492866028444,0,46.0492866028444,-35.5138068362473,229.708735838776,119.695871136429,110.012864702347,32.6992419840625
2014-11-01,2014,"Q4","2014/15","Q2","November",860.119475182881,736.88272280231,723.10392514731,13.778797655,0,123.236752380571,77.651508514723,45.5852438658483,1012.20774658109,583.131581823094,225.41166214875,93.7345503874691,83.441656930567,10.2928934569021,263.985369286875,372.876837318994,309.939345768,62.9374915509937,33.357751628,,,,,22.841575811,-202.094638770882,-58.3537210107374,-275.325023778778,-152.088271398207,152.088271398207,34.6283194979455,,48.2663073504584,0,48.2663073504584,-13.6379878525129,113.755829451108,20.0573172057909,93.698512245317,3.70412244915305
2014-12-01,2014,"Q4","2014/15","Q2","December",1173.34964164194,1040.30072318932,1018.79564770832,21.505075481,0,133.048918452623,8.50013625704866,124.548782195575,1056.2559720998,508.029887410925,223.89065197275,93.5181968202996,84.3519696887691,9.16622713153047,190.621038617875,522.094431449879,203.829555894,318.264875555879,0,,,,,26.131653239,311.475853776926,210.61186636244,-15.9552489104831,117.09366954214,-117.09366954214,186.486052258993,,196.864183660365,0,196.864183660365,-10.3781314013716,-107.996486387598,-216.656162567779,108.65967618018,-195.583235413535
2015-01-01,2015,"Q1","2014/15","Q3","January",862.285862382986,817.67347266326,803.56381624526,14.109656418,0,44.6123897197259,4.77257226955311,39.8398174501728,1251.09228855256,833.773453238837,223.004726010417,103.383992295545,93.7367250762551,9.64726721929005,507.384734932875,409.285900216723,261.507011738,147.778888478723,0,,,,,8.032935097,-275.992660191287,-285.422433874028,-433.418815889299,-388.806426169574,388.806426169574,52.1135071734125,,55.9093482516744,0,55.9093482516744,-3.79584107826181,175.517866474616,39.8485084723429,135.669358002273,161.175052521545
2015-02-01,2015,"Q1","2014/15","Q3","February",837.633522277693,783.59579938998,768.46157896598,15.134220424,0,54.0377228877137,24.8064224223393,29.2313004653743,891.667678042084,514.348170364456,224.490775815417,96.1842307463401,88.740814097523,7.44341664881715,193.673163802699,371.008542718628,301.858327267,69.1502154516285,0,,,,,6.310964959,-31.478246551659,42.1500749819492,-108.071878652105,-54.0341557643909,54.0341557643909,48.2120887718523,,77.4488230382902,0,77.4488230382902,-29.2367342664379,67.1354473040093,118.364022239863,-51.2285749358539,-61.3133803114707
2015-03-01,2015,"Q1","2014/15","Q3","March",867.191969191069,814.333315042,794.517294971,19.816020071,0,52.8586541490692,23.3927481941299,29.4659059549393,785.230797620532,503.542229733484,237.897423608417,106.452120568192,92.5484320959481,13.9036884722438,159.192685556875,248.111376011049,123.452235895,124.659140116049,0,,,,,33.577191876,167.66534600976,188.413292138729,29.1025174214676,81.9611715705367,-81.9611715705367,110.821282974016,,146.570112187558,0,146.570112187558,-35.7488292135425,83.0730720062859,-197.737565327531,280.810637333817,-275.855526550838
2015-04-01,2015,"Q2","2014/15","Q4","April",864.478776821936,804.2655312218,786.9006955048,17.364835717,0,60.2132456001366,20.1930101904903,40.0202354096462,1207.46561883648,786.525747957839,237.507500700417,121.868401995756,102.806551955032,19.061850040724,427.149845261667,417.664256350643,276.222310202,141.441946148643,0,,,,,3.275614528,-242.696291425315,-221.11844001879,-403.200087614683,-342.986842014546,342.986842014546,121.485799060777,,160.483193469134,0,160.483193469134,-38.9973944083562,-92.7902933983581,-231.907494910285,139.117201511927,314.291336352127
2015-05-01,2015,"Q2","2014/15","Q4","May",835.953254252833,797.554133238,781.701293038,15.8528402,0,38.399121014833,7.38648359590848,31.0126374189246,1233.28222629553,715.816658137567,230.936597234417,102.176806730484,95.1527772440071,7.02402948647691,382.703254172667,489.115245540962,288.719854943,200.395390597962,0,,,,,28.350322617,-228.30867297309,-295.152165312212,-435.728093057529,-397.328972042696,397.328972042696,28.1102063735661,,37.5414926084377,0,37.5414926084377,-9.43128623487154,656.905312006753,547.515622185246,109.389689821507,-287.686546337623
2015-06-01,2015,"Q2","2014/15","Q4","June",1469.39327992369,1385.53657292708,1239.745936131,26.167214549,119.62342224708,83.8567069966114,10.3434466984359,73.5132602981756,1649.04380719121,758.42781076211,282.041568583417,105.092102367026,95.4947064705593,9.59739589646688,371.294139811667,761.976602368101,520.403695191,241.572907177101,71.847643572,,,,,56.791750489,-12.3369311905624,-74.5584249004924,-263.50723426413,-179.650527267519,179.650527267519,117.719114608625,,132.869834180775,0,132.869834180775,-15.1507195721491,-56.3626534902845,-33.5855177330416,-22.7771357572428,118.294066149178
2015-07-01,2015,"Q3","2015/16","Q1","July",943.64838751663,809.81420836984,785.82860650584,23.985601864,0,133.83417914679,10.6628083066858,123.171370840105,1255.52686768382,793.614139466035,240.581705594472,142.405851373147,129.78649651,12.6193548631465,410.626582498417,437.617070421783,279.103564802583,158.5135056192,13.602,,,,,10.693657796,-274.579798831633,-169.472628794042,-445.712659313979,-311.878480167188,311.878480167188,36.8240023853283,,50.6794253437525,0,50.6794253437525,-13.8554229584242,62.1807265756883,40.6544605138842,21.5262660618041,212.873751206172
2015-08-01,2015,"Q3","2015/16","Q1","August",1002.45831393762,829.96454182435,807.28766047835,22.676881346,0,172.493772113265,38.262177062622,134.231595050643,1389.63710517622,701.069294408124,248.166904596472,91.3777899877348,83.064254348,8.31353563973477,361.524599823917,322.235306678318,222.267135983583,99.9681706947342,362.669466255774,,,,,3.663037834,-451.390857017397,-295.801001250866,-559.672563351866,-387.1787912386,387.1787912386,540.003391086289,,569.491907525617,0,569.491907525617,-29.4885164393282,-174.651374217649,-197.572905727327,22.9215315096785,21.8267743699603
2015-09-01,2015,"Q3","2015/16","Q1","September",1039.24470108156,863.76665514876,829.24859956376,34.518055585,0,175.478045932798,110.134718181769,65.3433277510296,1234.21425779247,666.535227930064,222.905629554472,155.610714451675,125.369699334,30.2410151176746,288.018883923917,327.959839785405,144.457925638583,183.501914146821,233.864143576,,,,,5.855046501,-156.704673379213,-39.3588422592356,-370.447602643709,-194.96955671091,194.96955671091,125.893205989085,,182.154047774142,0,182.154047774142,-56.2608417850561,229.875857628855,191.286959901527,38.5888977273275,-160.79950690703
2015-10-01,2015,"Q4","2015/16","Q2","October",1061.97252871855,920.29854945881,896.81221392781,23.486335531,0,141.673979259739,42.7299283947265,98.9440508650126,1525.45943077631,857.728633714306,271.570934153472,90.3002781917664,80.135009007,10.1652691847664,495.857421369068,643.117104621004,319.698986497583,323.41811812342,4.303983131,,,,,20.30970931,-271.577494009313,-373.186623865995,-605.1608813175,-463.486902057761,463.486902057761,72.5863925628698,,110.214341094431,0,110.214341094431,-37.6279485315616,226.895962805535,102.906039000297,123.989923805238,164.004546689356
2015-11-01,2015,"Q4","2015/16","Q2","November",934.589035215983,878.78426665316,850.33030318916,28.453963464,0,55.804768562823,7.41814271329301,48.38662584953,1241.38568884783,667.860680578623,260.562230643472,131.408839047846,123.093601072,8.31523797584591,275.889610887305,513.259293567113,255.520618429583,257.738675137529,57.152818324099,,,,,3.112896378,-96.5475090812994,-175.387814584006,-362.601422194675,-306.796653631852,306.796653631852,233.49224641421,,245.364001180619,0,245.364001180619,-11.8717547664091,205.587647668384,52.5736162383791,153.014031430005,-132.283240450742
2015-12-01,2015,"Q4","2015/16","Q2","December",1394.16720738742,1283.09768515693,1255.55414599193,27.543539165,0,111.069522230495,10.7075622965999,100.361959933895,2142.31105390634,728.151992857489,234.144655377472,132.2561698181,115.891579606,16.3645902121001,361.751167661916,659.067278467913,208.934006656583,450.13327181133,754.713295038941,,,,,0.378487542,-392.715506725983,-615.887676700818,-859.213368749413,-748.143846518919,748.143846518919,867.213501593529,,886.055050857223,0,886.055050857223,-18.841549263694,60.7443174415234,-125.181233035045,185.925550476568,-179.813972516134
2016-01-01,2016,"Q1","2015/16","Q3","January",902.912842635219,886.53844019642,863.87360632342,22.664833873,0,16.3744024387986,2.18603515187775,14.1883672869208,1574.90642804097,1015.46575380903,252.555563643509,185.357454860389,148.312799589,37.0446552713889,577.552735305134,437.906062000659,342.905107982344,95.0009540183152,106.184115303279,,,,,15.350496928,-556.322378554846,-486.636130545363,-688.36798784455,-671.993585405752,671.993585405752,125.804191948287,,132.529428777809,0,132.529428777809,-6.72523682952206,-17.132068131651,1.84446298253181,-18.9765311141828,563.321461589116
2016-02-01,2016,"Q1","2015/16","Q3","February",893.817930222074,821.8806260567,795.293435138,26.5871909187,0,71.9373041653743,28.9700791975917,42.9672249677826,1121.13292643926,698.388959243845,274.104821906509,128.296254997419,102.119400793,26.1768542044188,295.987882339917,393.859551948418,294.464290395583,99.3952615528345,0,,,,,28.884415247,-173.680184625309,-99.0187412197693,-299.252300382563,-227.314996217188,227.314996217188,89.9739418303269,,124.044519210072,0,124.044519210072,-34.0705773797448,466.326858630568,422.712733301341,43.6141253292271,-328.985804243706
2016-03-01,2016,"Q1","2015/16","Q3","March",1011.70729803095,958.19023895062,932.40815757262,25.782081378,0,53.5170590803256,18.7366631436869,34.7803959366387,991.95432152025,584.012476349395,242.714882357509,168.221380245969,154.267893865,13.953486380969,173.076213745917,404.898056696855,163.209154714583,241.688901982272,0,,,,,3.043788474,221.878305793611,187.974356756665,-33.7640825696295,19.752976510696,-19.752976510696,36.5866395839407,,72.8418095357038,0,72.8418095357038,-36.2551699517631,10.5934547303613,5.38713569691743,5.20631903344383,-66.933070824998
2016-04-01,2016,"Q2","2015/16","Q4","April",946.232096734748,915.712677347,893.001215371,22.711461976,0,30.5194193877479,17.6298283335121,12.8895910542359,1250.13279814744,919.241541162526,259.785663193509,116.067508616034,92.799239016,23.2682696000341,543.388369352983,326.75724828691,273.072103011583,53.6851452753265,0,,,,,4.134008698,-257.466705925075,-187.833192796654,-334.420120800436,-303.900701412688,303.900701412688,160.657887155109,,200.863649491205,0,200.863649491205,-40.2057623360965,-129.162621480746,-242.796562259001,113.633940778255,272.405435738325
2016-05-01,2016,"Q2","2015/16","Q4","May",953.945109543818,893.587587428,866.016286346,27.571301082,0,60.3575221158182,14.1464736241616,46.2110484916566,1322.58665412569,719.842393381301,266.637778387509,148.647036750876,137.487351717,11.1596850338755,304.557578242917,584.676789294389,387.064214100583,197.612575193805,0,,,,,18.06747145,-220.226806470009,-219.994507830996,-428.99906669769,-368.641544581871,368.641544581871,150.252719595343,,165.890351454285,0,165.890351454285,-15.6376318589421,879.194861354626,845.384032482805,33.8108288718208,-660.806036368097
2016-06-01,2016,"Q2","2015/16","Q4","June",1560.42577864541,1437.0413561009,1283.457827615,32.138763855,121.4447646309,123.384422544514,38.0302943293029,85.3541282152114,1698.92726656485,839.015052557778,300.890758324509,191.764729980353,177.372792875,14.3919371053526,346.359564252917,854.491435225069,632.130849353583,222.360585871485,0,,,,,5.420778782,-25.1333874871088,53.2632420609201,-261.885910463947,-138.501487919433,138.501487919433,54.4963363486826,,73.0841839329621,0,73.0841839329621,-18.5878475842794,78.3876048429379,-174.197379521672,252.58498436461,5.61754672781193
2016-07-01,2016,"Q3","2016/17","Q1","July",913.474439228933,875.712959751,842.987484578,32.725475173,0,37.761479477933,9.38388771167767,28.3775917662553,1608.01700794354,807.09321679857,272.182760236801,191.470331643581,141.4,50.0703316435811,343.440124918189,726.215953256254,584.772600219917,141.443353036338,53.6892721377177,,,,,21.018565751,-540.790363512624,-503.072237071029,-732.304048192543,-694.54256871461,694.54256871461,154.494953454763,,172.676773029458,0,172.676773029458,-18.181819574695,-75.4335032712355,-136.978283600522,61.5447803292864,615.481118531083
2016-08-01,2016,"Q3","2016/17","Q1","August",1021.8156397324,952.75501244,928.605096491,24.149915949,0,69.0606272923967,32.2417075209434,36.8189197714533,1728.61891581949,1025.48660459082,298.032692665801,190.203527501417,105.6,84.6035275014167,537.250384423601,677.970835782676,455.448108995632,222.522726787044,1.0919388,,,,,24.069536646,-468.737649091034,-516.599748585681,-775.863903379494,-706.803276087098,706.803276087098,151.891813314029,,185.851774168316,0,185.851774168316,-33.9599608542868,873.045394455134,609.650889400464,263.39450505467,-318.133931682066
2016-09-01,2016,"Q3","2016/17","Q1","September",1055.36490533792,1006.45982329,980.881630277,25.578193013,0,48.9050820479154,28.3069913578714,20.598090690044,1218.51225154365,705.416573518819,265.988653767801,265.418032688829,204.7,60.7180326888295,174.009887062189,364.686060511041,121.921778980917,242.764281530124,126.793691693794,,,,,21.61592582,91.4298859653003,102.270686483092,-212.052428253653,-163.147346205738,163.147346205738,273.382078383217,,325.548237617847,0,325.548237617847,-52.16615923463,39.8639542259216,-234.894391360499,274.75834558642,-150.098686403401
