"Date","Year","Quarter","FY","QFY","Month","REV_GRA_14","REV_TAX_14","REV_SOC_14","GRA_14","REV_OTH_14","EXP_14","EXP_COE_14","EXP_GS_14","EXP_CFC_14","EXP_I_14","EXP_SUB_14","EXP_GRA_14","EXP_SOC_14","EXP_OTH_14","GOB_14","NOB_14","NA_NFN_14","NA_NFN_FA_14","NA_NFN_CI_14","NA_NFN_VL_14","NA_NFN_NP_14","NLB_14","NA_FIN_14","NA_FIN_DOM_14","NA_FIN_EXT_14","NA_FIN_MGSDR_14","NL_14","NL_DOM_14","NL_EXT_14","EAO_14"
2002-04-01,2002,"Q2","2001/02","Q4","April",142.244914682333,102.116520099,0,39.3126605833333,0.815734,162.172361981789,25.5691884678516,50.0596054773692,,9.1733,0,73.1491797964935,3.682499996,0.538588244074455,-19.9274472994555,-19.9274472994555,32.7528161082112,32.7528161082112,,,,-52.6802634076667,-29.7649940000002,-29.7649940000002,0,,21.24265984,10.152518,11.09014184,-1.67260956766651
2002-05-01,2002,"Q2","2001/02","Q4","May",144.536925700043,102.613502658,0,40.373132042043,1.550291,186.158933042346,24.0873041132106,79.2669476189525,,11.04178,0,67.0958750805831,3.682499996,0.984526233599393,-41.6220073423026,-41.6220073423026,45.3719810476544,45.3719810476544,,,,-86.993988389957,107.440232,107.440232,0,,190.69264944,183.0897876,7.60286184,-3.74157094995672
2002-06-01,2002,"Q2","2001/02","Q4","June",157.441433883333,129.446488,0,26.8569405833333,1.13800529999999,234.125093211917,20.2509337230069,157.712548661673,,7.48363,0,43.3364829534035,3.6825,1.65899787383364,-76.683659328584,-76.683659328584,108.490720944749,108.490720944749,,,,-185.174380273333,321.94838,321.94838,0,,354.819625800602,349.728593616906,5.09103218369631,-152.303134472731
2002-07-01,2002,"Q3","2002/03","Q1","July",154.846670566667,108.982882,0,44.6687825666667,1.195006,135.384288319713,20.9608721685781,46.0742972154556,,11.0886127,0,52.3634452682603,4.819999916,0.0770610514191581,19.4623822469536,19.4623822469536,27.4519613969535,27.4519613969535,,,,-7.98957914999995,-102.253824,-102.253824,0,,-30.9596631799999,-44.8469559999999,13.88729282,63.3045816700001
2002-08-01,2002,"Q3","2002/03","Q1","August",210.983196166667,98.419458,0,109.712391166667,2.851347,169.569240647116,21.3423907661241,57.9016906546099,,14.993464,0,69.9249931198739,4.986666582,0.42003552450826,41.4139555195505,41.4139555195505,33.5448347395505,33.5448347395505,,,,7.86912078,27.951646,27.951646,0,,-44.6676237799999,-50.538801,5.87117722,-64.750149
2002-09-01,2002,"Q3","2002/03","Q1","September",141.596787066667,102.377688,0,37.7270890666667,1.49201,157.97480785793,26.0596371485679,58.6517658287429,,11.4164368,0,56.5861936641477,4.90333324966667,0.357441166804683,-16.3780207912631,-16.3780207912631,37.3128061687369,37.3128061687369,,,,-53.69082696,115.603859,115.603859,0,,158.50726094,109.30898062,49.19828032,-10.78742502
2002-10-01,2002,"Q4","2002/03","Q2","October",212.485781666667,114.219846,0,96.3525546666667,1.913381,188.268332567653,24.5172768821,75.0298811616285,,13.6401653333333,0,69.5694997173121,4.90333324966667,0.608176223612797,24.2174490990134,24.2174490990134,48.6282913893467,48.6282913893467,,,,-24.4108422903333,47.0758250000001,47.0758250000001,0,,42.5318973950001,31.4239146750001,11.10798272,-28.9547698953334
2002-11-01,2002,"Q4","2002/03","Q2","November",149.406325866667,108.606099,0,39.5491178666667,1.251109,184.541128926929,23.1178082551946,64.0381463936041,,12.4037909333333,0,79.8118186906747,4.90333324966667,0.266231404455723,-35.1348030602624,-35.1348030602624,36.0327560930709,36.0327560930709,,,,-71.1675591533333,14.107853,14.107853,0,,86.1858141219999,74.5476938019999,11.63812032,0.910401968666605
2002-12-01,2002,"Q4","2002/03","Q2","December",243.876281266667,136.562107,0,105.332486266667,1.981688,159.010631558971,24.7672883105168,69.3689807417256,,12.6272515333333,0,46.8210652429008,4.90333324966667,0.522712480827413,84.8656497076961,84.8656497076961,36.9023980410294,36.9023980410294,,,,47.9632516666667,25.052016,25.052016,0,,72.7416612300001,66.6014899100001,6.14017132,95.6528968966668
2003-01-01,2003,"Q1","2002/03","Q3","January",168.404598285,113.295157118333,0,51.5971100666667,3.5123311,161.194163480883,23.6707937816966,47.8770037415873,,13.4984195666667,0,71.1744848056793,4.90333324966667,0.0701283355868664,7.2104348041166,7.2104348041166,17.5042544124499,17.5042544124499,,,,-10.2938196083333,-72.8207320000002,-72.8207320000002,0,,-131.28320895,-143.17036487,11.88715592,-68.7562965583331
