"Date","Year","Quarter","FY","QFY","Month","IM_ASI","IM_IND","IM_CHN","IM_JPN","IM_MYS","IM_KOR","IM_SGP","IM_IDN","IM_THA","IM_HKG","IM_RUS","IM_PAK","IM_TWN","IM_VNM","IM_BGD","IM_LKA","IM_GEO","IM_PHL","IM_PRK","IM_ASI_OTH","IM_EUU","IM_DEU","IM_GBR","IM_NLD","IM_ITA","IM_FRA","IM_BEL","IM_SWE","IM_DNK","IM_IRL","IM_ESP","IM_FIN","IM_AUT","IM_HUN","IM_POL","IM_CZE","IM_MLT","IM_ROU","IM_BGR","IM_SVK","IM_LUX","IM_CYP","IM_PRT","IM_GRC","IM_LTU","IM_EST","IM_EUU_OTH","IM_MIE","IM_ARE","IM_KWT","IM_SAU","IM_LBN","IM_BHR","IM_QAT","IM_ISR","IM_IRN","IM_SYR","IM_JOR","IM_IRQ","IM_OMN","IM_MIE_OTH","IM_COM","IM_KEN","IM_EGY","IM_SWZ","IM_COD","IM_MUS","IM_RWA","IM_MWI","IM_SDN","IM_BDI","IM_ZWE","IM_ETH","IM_NAM","IM_ZMB","IM_ERI","IM_SSD","IM_COM_OTH","IM_ROA","IM_ZAF","IM_TZA","IM_CIV","IM_GHA","IM_LBR","IM_NGA","IM_BEN","IM_GAB","IM_BWA","IM_MLI","IM_CMR","IM_BFA","IM_SEN","IM_NER","IM_SLE","IM_TGO","IM_TUN","IM_ROA_OTH","IM_ROE","IM_UKR","IM_TUR","IM_CHE","IM_NOR","IM_SRB","IM_HRV","IM_MDA","IM_ROE_OTH","IM_UCL","IM_USA","IM_BRA","IM_CAN","IM_AUS","IM_CHL","IM_PER","IM_JAM","IM_COL","IM_MEX","IM_PAN","IM_VGB","IM_ARG","IM_DOM","IM_NZL","IM_URY","IM_CUB","IM_LIE","IM_UCL_OTH","IM"
2016-07-01,2016,"Q3","2016/17","Q1","July",160.863401185306,37.7005545288488,64.9016521895815,17.1263295311563,2.61722948673193,2.13691890012875,4.68874968992744,19.0092700651434,4.99948504388907,1.51445952209508,1.47776887577532,2.37079430735864,0.501695154917303,1.33997755631295,0.235010546986297,0.065178992464258,0.000695730818438709,0.168586562531148,0.00904450063970322,0,50.2460092643471,7.33534634067979,4.54795574272235,3.70462013854014,3.37059611086657,1.89385252261316,6.25586504975489,1.62885231561101,8.39831317901965,1.17871447608116,1.11591561536419,0.263828449834258,0.545343109421458,0.897456138374439,0.44032437324871,2.93151672960875,0,0.00157454869436129,0.000915435287419355,0.0810343316423613,0.0153060780056516,0.0788739043640516,0.221535339555484,0.110584582720258,3.54837364368341,0.964356149179045,0.714954959474516,66.8835329694329,42.7292236497008,0.0513376109184774,21.4982287594021,0.289973281642955,0.295539128190464,0.270419583903677,0.287556532484168,0.451822240458697,0.00933743993167742,0.0603088767351871,0,0.939785866064709,0,48.5397310591698,38.2386336285129,4.10757737460414,1.89298803720334,1.94009576002323,0.308114975334825,1.40909243869027,0.0309569866541772,0.014339252007267,0.0520092434232225,0.00136754430291303,0.0130960478963387,0.00083658011382683,0.186788613739058,0,0.281473003054358,0.0623615736100138,24.4727741061753,16.2026926403316,7.61602655976148,0.136337554495087,0.00067221413672601,0.0880610646133504,0.24350362558622,0.000450520406561902,0.000390110516237141,0.00695456974120057,0,0.0147731241995357,0,0.0255947723077411,0,0,0.0529757752500994,0.0092031632343489,0.0751384115950675,4.71099126687828,1.0642704132612,2.81162286366959,0.624416403347779,0.208377812282255,0,0,0,0.00230377431745632,10.4577348890872,8.18952014943965,0.579673260385914,1.2520475335852,0.270151763214211,0.00209070704918174,0.00156934856102357,0,0,0.0545940273541971,0,0,0.045332162902725,0.0191471172788808,0.00553715821861832,0,0.0120477575352429,0,0.0260239035623191,366.174174740397
2016-08-01,2016,"Q3","2016/17","Q1","August",175.071682687669,48.1170680011485,66.5845274890928,20.6628995556758,2.43561758361953,3.04299183970828,3.29592575252167,17.7906832640644,4.28588431010737,1.75206173822868,3.82443925653168,2.3532170198316,0.377811812933623,0.192689687055878,0.129109998139433,0.120814841694128,0,0.0455144146564458,0.0594995278989731,0.000926594760028078,38.117919003751,9.77204352798995,5.66118755519926,3.38965682928087,2.01158807264206,2.22110029842783,1.857027161248,0.500075082777208,0.912975769685945,1.2313978348862,2.13478082616281,0.268377833532711,0.888436049206417,0.351604186839688,0.77055988880742,4.81085043307504,0,0.0708154526067901,0.00944743789887761,0.0292665868498997,0.00439785625256696,0.0138306987948643,0.22822388614866,0.293058206991276,0.483153701912274,0.0792026899501486,0.124861136584194,64.8450602372311,35.256949438644,0.0828317666260978,22.624499668885,0.155796799010353,3.8213239379333,0.874795441043438,0.634093425868855,0.988159960592775,0.0107549723290154,0.37308860359457,0,0.022766222703719,0,70.7233761941621,44.3704257051757,4.36492543934318,2.08460543475364,17.4713941562725,0.503044985579367,0.955272970229231,0.00556826898045042,0.115424878952254,0.0978232424333834,0.00135312416393058,0.00783555500382615,0.0015996001101821,0.245623844489951,0,0.485237829487821,0.0132411591866011,35.3279215260571,17.0775766775406,17.4920044566694,0.148598567193021,0.00689008555203842,0.061145683699543,0.106520075532055,0.000564770381762467,0.000838004470591138,0,0,0,0,0.000592543271012306,9.50694924209087e-05,0,0,0,0.433095592254668,4.61973188517368,1.43320198891347,1.93553442820197,0.65761180095421,0.509874520556455,0.000984017533888972,0,0,0.0825251290136808,11.5873859818209,4.61161974059872,4.34854299254371,2.05314716448529,0.0872991314063394,0.00528550532128692,0.00122571520932165,0.00274063238881544,0.000635130680582626,0.0731755086015062,0.00162598674481321,0.154599508074093,0.00677076276803954,0,0.158761786526854,0.0567754016889757,0.00510775573492658,0,0.0200732590475864,400.293077515865
2016-09-01,2016,"Q3","2016/17","Q1","September",198.595088879752,62.9756722178961,67.7712292161157,22.3518296957913,4.33028992757441,2.71018066448196,1.34031560975253,14.4160725124262,1.91370488121197,2.11928974344666,5.54215596568228,1.19747264584618,0.572455314978716,10.46402043701,0.354184668630229,0.143420633375212,0.00409474302701584,0.350038931886765,0.0214590858228638,0.0172019847957944,35.2614987085125,6.69068277608167,3.77418744828843,4.88843104335429,2.64093916088837,1.64149392721588,2.96018756495046,1.06535558900305,0.756644619859914,2.11915748609182,2.96079491428164,0.090808946469629,0.75671026034536,0.750060911214646,3.08103848664227,0.727544960945324,0,0.0173734927436981,0.0513951130088671,0.0692309221296116,0.0222045265457076,0.0759061224283248,0.0404648781198407,0.0449525007468551,0.011030780768438,0.00770029159262458,0.0172019847957944,65.493815269673,43.3199189370894,0.0298044127225956,16.0988716480523,0.197534570280071,0.0467729270816798,0.601511145454355,0.343928472045899,0.521542510109552,0.000409622689968431,0.108460854424382,0,4.22506016972272,0,73.7433945220608,45.0331599308331,5.56849804475912,1.36810565362237,14.5445175257401,0.439872322117693,1.0965288450676,0.0238455096354031,0.00860065710512871,5.22883282687482,0.00137289736119703,0.0122919707905157,0.00433226169887035,0.0941963828607277,0.000201711239645897,0.314669999662562,0.0043679826918944,33.4305703583679,18.6027995081784,13.7590413084077,0.164275779420375,0.00553284974889012,0,0.0197876410242805,5.82564087682883e-05,0.000632241407382484,0,0.00567887434469235,0,0,0.0005135027808432,0,0.000183683267213769,0.0358434485355182,0.0584426041743039,0.777780660669493,9.44043156852957,2.11648048542626,5.34426947617823,1.33228718240956,0.485275656610619,0.00434177901325491,0.014425542880429,0,0.143351446011229,14.3129649222321,7.53148967915434,3.84700301792946,2.16135044564063,0.395831226228465,0.000417627318622992,0,0.00283690702538112,0,0.018036668574259,0.00207994287874415,0,0.00317291234315643,0.0191336736681009,0.0104149943204101,0,0.0107033626434049,0,0.310494464507107,430.277764229128
2016-10-01,2016,"Q4","2016/17","Q2","October",150.651889373549,45.8313717073709,52.8905731643681,15.3061280612401,1.3773269782324,1.83718773659094,0.894301765344097,11.1689288613606,1.55842804709138,1.31491682333728,11.3525834176209,2.4362601899744,0.69152519329788,2.89542260749015,0.23446856716312,0.720346638872758,0.00152050443871004,0.139380269230287,0.00121884052479426,0,42.3091566432569,7.28223693481148,3.76057658942356,3.24967057703602,2.08104230380401,2.36317721618574,14.8626645561707,1.95911752116025,0.445830994126611,1.72677207750457,1.11592760878723,0.0323635139360586,0.653572891405739,0.177624436176299,0.57598180636306,1.38733070937754,0,0,0.0973004027250033,0.061349531286213,0.293755801245286,0.0897535021752948,0.0565161812013535,0.0135393072113739,0.0101852724347533,0.000137607985172,0.0127293007236425,58.6346303790316,28.7748263752844,0.0252493753099091,23.1924696445069,0.0997478832382666,4.81895495561054,0.588975783218918,0.215414929650875,0.270537295164696,0,0.163249848819075,0,0.485204288228001,0,56.878129779525,34.392285514039,3.64157015673184,1.0981113172292,11.5038161153138,0.455902213658014,1.22411852327531,0.0317489347894259,0.000209672693649996,4.07198426792747,0.0315617578136639,0.0133734242889515,0.00363408564999408,0.0638309820948437,0,0.33469695838289,0.0112858556368585,27.470209439215,10.9111885305496,16.1108252600708,0.141741337362696,0.00458433526660253,0.00149769280191162,0.0700217133404749,0.00018721528369395,0.0002073748328943,0.000503513564314095,0.000458958492666474,0.0447309595705078,0,0.000456748419668077,0,0,0.0261740418581792,0,0.157631757801002,3.96498657908762,0.895220467553556,0.930953116384485,0.709986304345729,0.434826818310732,0.000189214663066497,0,0,0.993810657830055,7.56167533540497,4.02536855722561,2.30906555308714,1.00436987134363,0.0602815366002775,0,0.00575565627516734,0,0.00127784947385138,0.105029157658003,0.00205151499457915,0,0.00728308929272736,0.0160178724013597,0.0122683642156425,0,0.00752618258873068,0,0.00538013024826323,347.47067752907
2016-11-01,2016,"Q4","2016/17","Q2","November",172.562369930269,49.3642118269562,63.3377651959902,19.9243726728018,3.1984739733649,1.83566975437278,1.41382143640429,15.5859171400353,1.80228887110756,0.740484049246521,8.00577348667078,4.20424342793932,1.00642580762476,0.895920933011049,0.474524815899035,0.23762138473494,0.00124255207474932,0.385710437117417,0.147288135778689,0.000614029139057739,32.2814135064806,5.87979735265565,8.00425716614411,3.21179277986211,1.73062900077516,2.70348837392499,1.8931826568812,0.667525572805268,0.214353162848969,3.08946804779634,1.60555295973071,0.163650117874088,0.563929176021463,0.705734742236798,0.539445211981615,0.400693302070233,0,0,0.00223424435070466,0.00864155714820962,0.00222722997077496,0.0609855673297965,0.214801795437644,0.0536218662228801,0.473921042852569,0.0261010025536857,0.0653795770055901,68.2974756783371,32.8895381497789,0.0539684658062296,29.2937231897949,0.29857054916663,3.46130264624782,0.763594838942893,0.443965719787431,0.341169103322762,0,0.27776742253216,0.00317726669053342,0.470698326266952,0,77.8753729498704,51.2694609343778,2.59922579389796,2.15979430004053,14.0958716865162,0.723805674881294,0.92750040830746,0.0162819307553454,0,5.05670422540467,0,0.0147563663295161,0.0116773298534875,0.137733056778847,0,0.438570410943431,0.423990831783723,32.3307181058613,16.7790490448233,13.9537993016409,0.24007040383671,0.104036410834838,0,0.0492140065780642,0.000174393305332678,0.00780169170374259,0,8.12685625223477e-05,0,0,0,0,0,0,0.0210799598658467,1.17541162471004,7.40534294214508,4.05212980394403,1.65018359714429,1.52088862102483,0.155163369210627,0,0,0,0.0269775508213073,6.08675993733524,4.6586177480865,0.282840251354006,0.660925497623154,0.344827988283435,0.000418831081719337,0,9.7892498478308e-05,0.000283229970230662,0.0264185278573008,0,0,0.00249042994929594,0.0473488704935759,0.045655615612854,0.000825327401615842,0.00707868142234236,0,0.00893104570073852,396.839453050299
2016-12-01,2016,"Q4","2016/17","Q2","December",193.153062393945,61.0836844842964,69.541525955215,17.8938241547711,1.72421929777175,1.55595077227707,0.928402651816424,14.8966722294606,3.61032150771386,0.911270861978119,3.66583334753571,6.19394266476387,0.538193248726648,9.93351009869036,0.357485891514315,0.0693137180693584,0,0.0383628567934551,0.0988827736777307,0.111665878873319,30.4127264558124,5.78035748037433,3.22337970017543,6.03077197834847,1.69268139736205,2.13285111688821,1.70043895215564,0.888932225182233,0.364460402732922,1.06637347377315,2.51871852857119,0.378069008275048,0.562201452552411,0.673353723794648,0.959189209987493,1.97409790126411,9.67788033621681e-06,0.01900040942742,0,0.00109963937097858,0.000791907123155653,0.121199577922209,0.118901332636824,0.0140014251174497,0.0982783183144241,0.0143570354827095,0.0792105810995439,47.837532626255,25.4816070641643,0.0491104283203908,16.8507548064209,0.0111380924860293,3.60212411090429,1.25145961881196,0.427638254869087,0.0956470826439294,0,0,0.00883878289466704,0.0592143847394163,0,63.2066976088008,42.788185325556,3.11711649005417,1.8264277919868,10.155497404952,0.371034324008609,0.790355429544832,0.00298513479869235,0,3.35140036504726,0.0534692628109857,0.0131739854783857,0.0275517514503222,0.199925406777817,0,0.507802835578905,0.00177210075594686,31.1957156279034,17.4757187840977,11.9695508859594,0.0417946001184987,0.0306324477089381,0,0.0165281101162582,0.000990134981028758,0.000119803115439678,0,0.00106104523632242,0,8.86921648062998e-05,7.44144653345404e-05,0.000130429654126911,0,0,0.000272163211611489,1.65875411707391,2.89259448998328,0.937789199259997,1.20743853885309,0.0926029223400277,0.279246793955259,0,0,0,0.375517035574897,12.9526253611235,7.0585725242942,1.68073988650856,0.811062513445761,0.0538716226424087,0.0491028318899449,0,0,0.120204604001011,0.0633849607527581,0.00221250430888562,0,2.98924640224187,0.0456008156758508,0.000175311367643009,0,0.00287774336913939,0,0.0755736406254419,381.650954563823
2017-01-01,2017,"Q1","2016/17","Q3","January",184.697574379741,66.1101137526082,66.798453774899,14.7464635476374,1.45077919309283,3.4727312591201,1.38419958727264,14.6327854932153,1.97058796201376,1.15156971648587,3.49215706775867,3.63291777101834,0.779508941270442,4.25930471637732,0.445663040673484,0.309568370581164,0.0081515757179733,0.0494054087145122,0.000130194541478617,0.00308300674221365,22.342919644125,5.41126124414799,4.12275163533514,2.61659194340722,1.75883937196663,1.22125754089534,1.64570776426609,0.677928008511866,0.19603541479082,0.588441664175143,1.50413779920345,0.262211778131853,0.25947910334627,0.341322574639872,0.866017935286121,0.137486717231331,0,0.0440379091262286,0.0267834403787387,0.0303422048034813,0.403803493748404,0.0796337422157852,0.0379172009750624,0.0571597474724513,0.0082537579175305,0.00164460876832179,0.0438730433838253,50.8207198503839,30.3343760195181,0.0433188328377747,15.1072298592171,0.100244802202489,0.366114730537702,0.351566285108699,0.413672392036231,0.152415030879478,0,0.448859441337923,0,3.50292245670839,0,63.3164640860484,39.6627555365252,3.30361450427434,0.871782910129902,12.9822596711864,0.291646538028038,0.748450315309393,0.0170207900610393,0.013308663621154,4.49392549875244,0.00148410730476043,0.00281767579008502,0.0169083808829845,0.471042572795956,0,0.438388463436145,0.00105845795048634,29.517648403241,14.65397559189,13.8269066041937,0,0.00153187292032654,0.0927932004720326,0.0493780315641417,0,0.000228037712044365,0,0,0,0,0.0327951244099285,0.000212565866169743,0,0,0,0.85982737421269,5.41723343746846,1.71554126202918,1.36853782070243,1.8432392854161,0.322637547208003,0,0,0,0.167277522112742,14.1692050584149,3.28488621444605,2.98518447300068,2.64825431384712,0.179700153910319,0.0159577713563121,8.91635344671741e-05,0.000174784199290475,0.00138781364756548,0.0915666495326296,0,0,4.75428167246026,0.0512179408243176,0.0113316752367591,0.040643563837159,0.00232550333757797,0,0.102203365244364,370.281764859422
2017-02-01,2017,"Q1","2016/17","Q3","February",144.023310003039,38.2417744108644,60.7069648038895,15.9859347581832,0.749195312509731,1.70671538724775,1.81355030979813,13.3250512970912,2.77645398680411,0.720947792158228,1.17560880256888,1.62448709151557,0.495072269380706,3.83389236857803,0.261616045586185,0.5866565908437,0,0.00103849139314322,0.00043562481117343,0.0179146598152198,29.0766554061499,7.96604898970435,6.22360903312113,2.94245000436227,1.34212696685409,1.27694859230248,2.97938412181561,1.90530673625369,0.366615573691744,1.43472164997505,0.684517172258678,0.0579396318191554,0.160936959941185,0.298710444136329,0.429176273193855,0.0683535552501483,0,0.0247972118177514,0.0385932423440918,0.0164695439234588,0.0575075263964937,0.0418436965949757,0.10687199546809,0.0429943980675972,0.487693736240679,0.00188061055369652,0.121157740063323,65.3807614971836,38.0878623663927,0.043095935143978,25.4560001234931,0.10212221204316,0.00924007912710804,0.394488531574456,0.435126761428636,0.259589828658546,0,0.147838000053439,0,0.445397659268519,0,62.8192737337606,43.0899176650055,3.50781752848593,1.49788678057125,9.95629977418958,0.115733898405693,0.658187440536407,0.00548068188766972,0.000878654935851744,3.23430278085788,0,0.0127656719294033,0.00477522989770589,0.253626981605243,0,0.4814816239744,0.000119021478127058,26.1987282759196,12.3242454781247,13.1126689876452,0.113678315999606,0.00119291729191791,0.0900326493277716,0.0220550791488709,0.00152498465118684,0.000335728380774748,0.152449636186931,0,0.00202485112622414,0,0,0,0,0.0263544551059456,0,0.35216519293044,5.80877566499332,2.34749739557137,1.45469372195901,1.6981928688113,0.285927403408327,0.00031869873577775,0.00185624431959656,0,0.02028933218794,17.4290478386313,3.92304203572973,2.08849117600107,1.05729296872111,0.340295286146315,4.21071064032943e-05,0.000344512688754228,0.00611578312609501,0,0.0626445489738377,0,0,9.92246197460421,0,0.000197329212280894,0,0.00922750441396853,0,0.0188926119075277,350.736552419677
2017-03-01,2017,"Q1","2016/17","Q3","March",140.044308059489,43.7708106392477,52.3531501027981,13.5383920256316,2.8252822782795,2.34360675151362,1.00035587576853,12.6197412979874,3.65767974864879,0.935716129461423,1.53617082933393,3.48855637866795,1.21838305765046,0.185769822443693,0.209467866129224,0.063889834765261,8.18502519124633e-05,0.268358573983554,0.028894996925818,0,26.4038479010415,5.3980470570167,4.62059633192738,2.61780760008866,1.91189442223855,1.04642678954132,2.50676793367479,0.809726804009126,0.926769139472056,2.98619866449936,1.16101221537303,0.365461429628818,0.234960499506007,0.355676915462286,0.524439655197877,0.166921835079294,0,0,0.0378722122357067,0.189707453900135,0.00364868287863791,0.085200799341023,0.257522869309248,0.0404846201779766,0.0294663288727199,0.000464343845622078,0.126773297765188,89.2420659120401,36.5018085885344,0.0467704371414847,39.0722102231887,0.0756365654834533,2.44203891916966,0.842609598803567,0.321346092981388,1.26292115194641,0,0.0517226229329446,0,8.62500171185801,0,74.6914001267077,50.1514042523265,4.98426469361229,2.36458667036653,10.2019077771077,0.204410467568449,0.695544132480574,0.0606412146369059,0,3.22047896774768,0.00160243149184144,0.00828932860426343,0,0.460612759183824,0,2.00728523229191,0.330372199289299,28.8088960386897,16.3390168592304,11.8165396996564,0.157546377368726,0.00163252782946966,0.104440921440303,0.020777844418965,0.000327556523128487,0,0.0219702536218711,0,0.00163214558879322,0,0,0,0,0.021579818916721,0.0391493847409909,0.284282649353959,2.905733215861,1.41066839269913,1.23672023789261,0.191354593636575,0.0339124525636603,0,0,0,0.0330775390690272,18.3661381014227,4.72114501063395,1.74096059915476,1.16994024552137,0.315538137342466,0.0177067795865759,0.00227416013923665,0,0.0110034158404742,0.219119726410984,0.0021836010205207,0,9.60242850004713,0.0180332475013539,0.04913184964926,0.00505696229893291,0,0,0.491615866275654,380.462389355251
2017-04-01,2017,"Q2","2016/17","Q4","April",164.499585808695,39.4036459734706,53.874242195243,25.752417945639,2.52234543583732,3.10545352392919,2.18047089704866,21.9408096051864,6.33759606904234,0.638617127218382,3.1263171915953,4.54846424772211,0.565455393547596,0.3276969185566,0.100448189831367,0.0406151793922146,0,0.00245915885604653,0.0316365860683891,0.000894170510145993,26.7579216577695,5.62324829007735,3.93831733627304,6.62119361779813,1.51117802876664,0.874910242621203,1.64090600207954,1.9455746241753,0.680960554098241,0.92882275425751,1.25473591061523,0.0678143946957053,0.234745610349158,0.352144554009302,0.424413170179484,0.203520302519993,0,0.0577588382718422,0.0165154533007438,0.0429472901224031,0.0519386586432388,0.070115138564811,0.0915708703660299,0.0189962252630762,0.0369936946975561,0.0649528752221901,0.00364722080179841,80.4523725920105,41.6528524970154,0.0637344546934338,33.2986074823184,0.0538023559417857,2.45342900229365,1.00785743862975,0.470660199363185,0.865101268881803,0.00212089809697809,0.0751922401460685,0,0.509014754629985,0,71.1726937807926,41.1752985098287,4.42139328943278,0.40636590164481,17.3920614803607,0.264376749976522,0.59921643944436,0.0166683884786518,0,5.62642132432378,0.116236082730306,0.0169877505957974,0.000442065064810805,0.217833947012022,0,0.853097575903056,0.0662942759962833,35.3599800512715,17.0416484959257,16.9417844283475,0.163802024214385,0.0114654658665919,0.000172399439240431,0.187209665349901,0.000127200766778478,7.30293522279718e-05,0.000105462155736037,0,0,0,0.000128896777002191,0,0,0,0,1.01346298307651,4.78927386445495,2.17866565559095,1.75937417931925,0.0844539484565385,0.766629832390495,0,0,0,0.000150248697713627,12.8467881854918,4.72004027380868,0.403937083563658,0.577770899276977,2.66307003719478,0.00206171242820117,7.62594036990334e-05,0,0.0286939320097869,0.150577408076441,0,0,3.3087051578335,0,0.0664926752722532,0.0867873362824252,0.00785507135112695,0,0.830720338990248,395.878615940486
2017-05-01,2017,"Q2","2016/17","Q4","May",223.449371263414,68.8075506625671,63.9655135398003,48.8920904933561,4.72462084128715,2.6332905946896,2.10742977688003,18.1927456247344,4.33298690516974,1.00955462833753,2.19193377986982,4.83092705942821,0.638952047011075,0.297714323382334,0.200779042183123,0.132755975381264,0,0.0617270004992361,0.272375658915214,0.156423309921775,37.8115604301273,7.45490602232499,4.8962055959882,2.89516061140058,3.10839734636944,1.98960913804746,5.78078264262952,1.13671867037436,0.380568610843757,1.81941227405811,1.58043057810035,0.299954359795787,0.399749469473855,0.390189416792754,4.24830598028439,0.609102519431765,0,0.0143758208353507,0.00137216637291344,0.0182407809157729,0.0173863716173996,0.0207812122810912,0.0291692627798234,0.086360994095568,0.0119535797475295,0.000586930454005499,0.621840075112504,51.6762025818045,30.1558497872446,0.0457071022906372,18.2270484475841,0.360860850533606,0.572846412796172,1.20015362672557,0.36014009734635,0.375679125890249,0,0.194870523466686,0,0.183046607926493,0,72.6695838064137,45.592626287046,4.93683794072624,1.61384900201817,14.2160002683742,0.117488347029662,0.611755734228465,0.0117570729697862,0.00385918361404207,4.39282829385549,0.000363471332004733,0.00533244864831837,0.00019693115935015,0.236642495494127,0,0.77435176381454,0.155694566103272,35.4473658694173,16.2623764693009,18.318716121046,0.0721495610943738,0.00266911357335439,0,0.0189616473563112,0,0,0,0.000483093236196491,5.997022020136e-05,0,7.13635504323001e-06,0,0,0.000374541441360717,0.000325927541366447,0.771242288252209,3.70437968827006,1.80233743763071,1.44055456333925,0.314388416314888,0.00805698514361042,0.00659553907894145,0,0,0.132446746762658,16.1667700976285,6.96372112687039,0.543715067197006,1.26622895129303,5.11004411132074,0.00153827722929136,0.000494947385618971,0.00147060563434933,0.0343686595699565,0.179961531293085,0,0,1.45865823938801,0.0181201076768979,0.0117322079908739,0,0.00801711136635952,0,0.568699153412943,440.925233737075
2017-06-01,2017,"Q2","2016/17","Q4","June",239.251051292718,50.39915588972,76.0412403215721,34.7448349398985,12.1573699345111,2.77888216882053,3.35530185552745,42.1905715160467,5.50450634906247,1.47736258025584,0.828586690054333,6.96884153894044,1.09079412796391,1.11381897294288,0.248051119450888,0.124292437813835,0,0.115501723533266,0.0681019708255925,0.0438371557780159,45.9411736355512,10.4099349018971,4.79283760850469,3.64210522878522,3.23543057275307,1.42928934263691,3.21161091317558,1.33909973499349,0.241440739050891,1.67653995179751,0.966301045387155,0.275200708734419,0.959886664553645,0.375024885205955,6.50624554189768,6.42254262423529,0,0.0491625143365887,0.0139075070689626,0.0623526562103678,0.0029116839997701,0.148454734590292,0.0593566762992273,0.0674619591567085,0.0190482844175735,0.000374615896838905,0.0346525399662639,86.4294234645402,62.6620888518123,0.0529556894092277,19.7085370364559,0.352792746646381,0.0390554205435208,0.367375364052121,0.64123010060145,1.1994255277653,0,0.0530638950968487,0,1.35289883215709,0,75.4862346539777,44.8088324124011,5.04848775608993,2.92125418732973,14.9835805737867,0.312937097854498,0.970423841060245,0.117122214419215,0.0192947314319962,4.84984215405673,0.00085155926980641,0.00719993276332126,0,0.583568041254986,0,0.692177120463219,0.170663031796118,36.2157034670862,19.7806905024406,16.0153492341217,0.119315804559516,0.0100183381468655,0,0.0223356364240951,0.000602969696211633,0.000251197424721655,0.000616853627155887,0.00250334532804671,0.000321753220466946,0,0.000441033646457867,0.001353302156468,0,0,0.0303465089178414,0.23155698737604,8.19513938303993,2.46423641518001,2.41198802235963,3.15742727452073,0.0665673549432215,0.0112662294267549,0,0,0.0836540866095835,15.4649539322702,7.35954672136659,2.35441980250282,1.77676029931021,0.708939960692045,0.0021829564355774,0.00498101482771921,0,0.00755733204887876,0.279065635926593,0,0,1.77279087785044,0.0211235941277385,0.00985149320087293,5.84848965954997e-05,0.000245636565701099,0,1.16743012251837,506.983679829183
2017-07-01,2017,"Q3","2017/18","Q1","July",143.414919382481,37.5649037782456,57.2702420888567,20.5765203928905,2.19562100328093,3.45823550190549,1.00917790678908,3.07292728996504,4.45263794440594,1.04988841988791,0.891787111325,9.96472314925488,1.29374286564923,0.190613682962352,0.163644529693878,0.0460985583081113,0,0.190765897564493,0.00442769271906115,0.0189615687768144,41.3584287966348,5.76583491941083,4.59193897758617,4.55415888974533,9.69993096115802,1.69377074612896,1.86782814372651,0.850955634430256,0.239438018393412,2.54199277865516,1.34611272050774,0.0469445993560527,0.384239550406208,0.282815613458827,1.97872573155149,0.60798090039288,0.000144548912201477,0.0533373178117356,0.000664572970888179,0.050167545004313,0.0142566449126202,0.0451059136152186,0.0607598897229537,4.62876343854936,0.000778986182204245,0.0119970645921057,0.03978468945333,82.3519018694864,48.4263590964718,0.0107883175013765,30.5720956577942,0.0394524987036335,1.09571086355055,0.772816774380575,0.256108022875839,0.792928017015689,0.0103493389324974,0.0444286060823741,0.00150273477328684,0.329361941404592,0,64.6222289505389,41.0923532128282,3.97385092744347,1.21562999001933,12.1183843160798,0.17715440868286,0.610414871066856,0.054306384190189,0.229071243424915,4.04427671685538,0,0.0462386396279852,0.00549064456105264,0.491345361850543,0,0.444581915944444,0.119130317963842,32.7693569388252,19.3528395881315,12.6124440380873,0.135315509440039,0.0429199170237001,0.00422107721752808,0.0975177326682858,0,0,0.00044340791244216,0.000875889655419645,0,0,9.68397252741147e-05,0,2.3374093356261e-05,0.0212979815955156,0.020810054852936,0.480551528421946,6.43623995129958,3.31216810175032,1.67420878765542,1.074084169901,0.0507585819928769,0.0135698337000867,0.282110368618386,0,0.0293401076814877,11.001901766285,5.29762231358465,0.700887061226844,0.644635745748501,0.549785878396637,0.00254603358032323,0.00150500943643454,0.00232087380267096,0.017150361358399,0.0102375601048548,0,0,0.239749876206839,0,0.0479122141255818,0,0,0,3.48754883871328,381.954977655551
