"Date","Year","Quarter","FY","QFY","Month","NIIP","A","A_DI","A_DI_EIF","A_DI_EIF_DIDIE","A_DI_EIF_DIEDI","A_DI_EIF_BFE","A_DI_DBI","A_DI_DBI_DIDIE","A_DI_DBI_DIEDI","A_DI_DBI_BFE","A_PI","A_PI_EIF","A_PI_EIF_CBK","A_PI_EIF_ODC","A_PI_EIF_GOV","A_PI_EIF_OSE","A_PI_DBS","A_PI_DBS_CBK","A_PI_DBS_CBK_ST","A_PI_DBS_CBK_LT","A_PI_DBS_ODC","A_PI_DBS_ODC_ST","A_PI_DBS_ODC_LT","A_PI_DBS_GOV","A_PI_DBS_GOV_ST","A_PI_DBS_GOV_LT","A_PI_DBS_OSE","A_PI_DBS_OSE_ST","A_PI_DBS_OSE_LT","A_FDES","A_FDES_CBK","A_FDES_ODC","A_FDES_GOV","A_FDES_OSE","A_OI","A_OI_OE","A_OI_CAD","A_OI_CAD_CBK","A_OI_CAD_CBK_ST","A_OI_CAD_CBK_LT","A_OI_CAD_ODC","A_OI_CAD_ODC_ST","A_OI_CAD_ODC_LT","A_OI_CAD_GOV","A_OI_CAD_GOV_ST","A_OI_CAD_GOV_LT","A_OI_CAD_OSE","A_OI_CAD_OSE_ST","A_OI_CAD_OSE_LT","A_OI_LN","A_OI_LN_CBK","A_OI_LN_CBK_IMF","A_OI_LN_CBK_OST","A_OI_LN_CBK_OLT","A_OI_LN_ODC","A_OI_LN_ODC_ST","A_OI_LN_ODC_LT","A_OI_LN_GOV","A_OI_LN_GOV_IMF","A_OI_LN_GOV_OST","A_OI_LN_GOV_OLT","A_OI_LN_OSE","A_OI_LN_OSE_ST","A_OI_LN_OSE_LT","A_OI_IP","A_OI_IP_CBK","A_OI_IP_ODC","A_OI_IP_GOV","A_OI_IP_OSE","A_OI_TCA","A_OI_TCA_CBK","A_OI_TCA_CBK_ST","A_OI_TCA_CBK_LT","A_OI_TCA_ODC","A_OI_TCA_ODC_ST","A_OI_TCA_ODC_LT","A_OI_TCA_GOV","A_OI_TCA_GOV_ST","A_OI_TCA_GOV_LT","A_OI_TCA_OSE","A_OI_TCA_OSE_ST","A_OI_TCA_OSE_LT","A_OI_OAR","A_OI_OAR_CBK","A_OI_OAR_CBK_ST","A_OI_OAR_CBK_LT","A_OI_OAR_ODC","A_OI_OAR_ODC_ST","A_OI_OAR_ODC_LT","A_OI_OAR_GOV","A_OI_OAR_GOV_ST","A_OI_OAR_GOV_LT","A_OI_OAR_OSE","A_OI_OAR_OSE_ST","A_OI_OAR_OSE_LT","A_RA","A_RA_MG","A_RA_SDR","A_RA_IMF","A_RA_ORA","A_RA_ORA_CAD","A_RA_ORA_CAD_CMA","A_RA_ORA_CAD_COE","A_RA_ORA_SEC","A_RA_ORA_SEC_DBT","A_RA_ORA_SEC_DBT_ST","A_RA_ORA_SEC_DBT_LT","A_RA_ORA_SEC_EIF","A_RA_ORA_SEC_EIF_RCC","A_RA_ORA_FDR","A_RA_OCL","L","L_DI","L_DI_EIF","L_DI_EIF_DIDIE","L_DI_EIF_DIEDI","L_DI_EIF_BFE","L_DI_DBI","L_DI_DBI_DIDIE","L_DI_DBI_DIEDI","L_DI_DBI_BFE","L_PI","L_PI_EIF","L_PI_EIF_ODC","L_PI_EIF_OSE","L_PI_DBS","L_PI_DBS_CBK","L_PI_DBS_CBK_ST","L_PI_DBS_CBK_LT","L_PI_DBS_ODC","L_PI_DBS_ODC_ST","L_PI_DBS_ODC_LT","L_PI_DBS_GOV","L_PI_DBS_GOV_ST","L_PI_DBS_GOV_LT","L_PI_DBS_OSE","L_PI_DBS_OSE_ST","L_PI_DBS_OSE_LT","L_FDES","L_FDES_CBK","L_FDES_ODC","L_FDES_GOV","L_FDES_OSE","L_OI","L_OI_OE","L_OI_CAD","L_OI_CAD_CBK","L_OI_CAD_CBK_ST","L_OI_CAD_CBK_LT","L_OI_CAD_ODC","L_OI_CAD_ODC_ST","L_OI_CAD_ODC_LT","L_OI_CAD_GOV","L_OI_CAD_GOV_ST","L_OI_CAD_GOV_LT","L_OI_CAD_OSE","L_OI_CAD_OSE_ST","L_OI_CAD_OSE_LT","L_OI_LN","L_OI_LN_CBK","L_OI_LN_CBK_IMF","L_OI_LN_CBK_OST","L_OI_LN_CBK_OLT","L_OI_LN_ODC","L_OI_LN_ODC_ST","L_OI_LN_ODC_LT","L_OI_LN_GOV","L_OI_LN_GOV_IMF","L_OI_LN_GOV_OST","L_OI_LN_GOV_OLT","L_OI_LN_OSE","L_OI_LN_OSE_ST","L_OI_LN_OSE_LT","L_OI_IP","L_OI_IP_CBK","L_OI_IP_ODC","L_OI_IP_GOV","L_OI_IP_OSE","L_OI_TCA","L_OI_TCA_CBK","L_OI_TCA_CBK_ST","L_OI_TCA_CBK_LT","L_OI_TCA_ODC","L_OI_TCA_ODC_ST","L_OI_TCA_ODC_LT","L_OI_TCA_GOV","L_OI_TCA_GOV_ST","L_OI_TCA_GOV_LT","L_OI_TCA_OSE","L_OI_TCA_OSE_ST","L_OI_TCA_OSE_LT","L_OI_OAR","L_OI_OAR_CBK","L_OI_OAR_CBK_ST","L_OI_OAR_CBK_LT","L_OI_OAR_ODC","L_OI_OAR_ODC_ST","L_OI_OAR_ODC_LT","L_OI_OAR_GOV","L_OI_OAR_GOV_ST","L_OI_OAR_GOV_LT","L_OI_OAR_OSE","L_OI_OAR_OSE_ST","L_OI_OAR_OSE_LT","L_OI_SDR"
2017-07-01,2017,"Q3","2017/18","Q1","July",-13782.4957260228,6197.06548083234,172.604615947273,146.016856851724,146.016856851724,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,803.753794621571,248.914594301491,0,0.0274048450040301,0,248.887189456487,554.83920032008,0,0,0,0,0,0,0,0,0,554.83920032008,0,554.83920032008,0,0,0,0,0,1710.48225034285,37.288143,1632.62213966693,444.956687578216,444.956687578216,0,551.665452088714,551.665452088714,0,0,0,0,636,636,0,40.5719676759189,0,0,0,0,40.5719676759189,0,40.5719676759189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510.22481992064,0,66.1150395889073,0,3444.10978033174,2523.29561825818,0,2523.29561825818,836.106676107941,836.106676107941,0,836.106676107941,0,0,0,84.7074859656183,19979.5612068552,10874.9976971772,9249.74133576591,9249.71930041293,0,0.0220353529812769,1625.25636141127,1625.25636141127,0,0,306.702712296198,39.9386622452068,3.93684217512496,36.0018200700818,266.764050050991,0,0,0,0,0,0,266.764050050991,0.246509106513886,266.517540944477,0,0,0,0.0557322741714179,0,0.0557322741714179,0,0,8797.80506510763,34.7552597552229,160.749001119609,0,0,0,160.749001119609,160.749001119609,0,0,0,0,0,0,0,8133.99776298947,0,0,0,0,490.452102187202,0,490.452102187202,6638.58517751059,0,0,6638.58517751059,1004.96048329167,145.737261749427,859.223221542246,0,0,0,0,0,83.7184747741503,0,0,0,0,0,0,0,0,0,83.7184747741503,83.7184747741503,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,244.3139938
2017-10-01,2017,"Q4","2017/18","Q2","October",-14489.7392376164,6336.81197101801,172.682767261996,146.095008166447,146.095008166447,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,867.749743377095,266.457496974944,0,0.0274048450040301,0,266.43009212994,601.292246402151,0,0,0,0,0,0,0,0,0,601.292246402151,0,601.292246402151,0.0631330765965358,0,0.0631330765965358,0,0,1682.93925265579,37.288143,1582.55350655925,384.536935633019,384.536935633019,0,561.016570926229,561.016570926229,0,0,0,0,637,637,0,63.0976030965371,0,0,0,0,63.0976030965371,0,63.0976030965371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.37707464654,0,66.254112416508,0,3547.12296223003,2628.39220449375,0,2628.39220449375,805.012579989711,805.012579989711,0,805.012579989711,0,0,0,113.71817774657,20826.5512086344,11531.6569883566,9729.37770035416,9729.35566500118,0,0.0220353529812769,1802.27928800246,1802.27928800246,0,0,249.627474414854,39.6592524701014,3.92399916032283,35.7352533097786,209.968221944752,0,0,0,0,0,0,209.968221944752,0.241163228891209,209.727058715861,0,0,0,1.96309060814272,0,1.96309060814272,0,0,9043.30365525483,35.607617790159,149.076110297835,0,0,0,149.076110297835,149.076110297835,0,0,0,0,0,0,0,8389.17710196066,0,0,0,0,475.879469740097,0,475.879469740097,6908.35260929898,0,0,6908.35260929898,1004.94502292159,154.468266672743,850.476756248844,0,0,0,0,0,83.3059105369907,0,0,0,0,0,0,0,0,0,83.3059105369907,83.3059105369907,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,245.866342
2018-01-01,2018,"Q1","2017/18","Q3","January",-14872.0564044037,6567.75817933103,172.760918576719,146.17315948117,146.17315948117,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,992.205011917966,304.527215735069,0,0.0274048450040301,0,304.499810890065,687.677796182896,0,0,0,0,0,0,0,0,0,687.677796182896,0,687.677796182896,0,0,0,0,0,1843.26902842195,37.288143,1722.17167683062,368.20780244742,368.20780244742,0,606.963874383195,606.963874383195,0,0,0,0,747,747,0,83.8092085913385,0,0,0,0,83.8092085913385,0,83.8092085913385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559.5232204144,0,67.6121344688884,0,3491.91108594551,2698.19286576047,0,2698.19286576047,658.916255592111,658.916255592111,0,658.916255592111,0,0,0,134.801964592922,21439.8145837347,11795.4953265142,9906.75345345182,9906.73141809884,0,0.0220353529812769,1888.74187306239,1888.74187306239,0,0,293.408900177733,39.7780873634407,4.14330079691134,35.6347865665293,253.630812814293,0,0,0,0,0,0,253.630812814293,0.289386240860965,253.341426573432,0,0,0,1.33830359004356,0,1.33830359004356,0,0,9349.57205345272,36.2959800478351,110.254150332231,0,0,0,110.254150332231,110.254150332231,0,0,0,0,0,0,0,8726.57269872727,0,0,0,0,370.954697554898,0,370.954697554898,7308.91905114813,0,0,7308.91905114813,1046.69895002424,216.89635010182,829.802599922417,0,0,0,0,0,83.9315874762042,0,0,0,0,0,0,0,0,0,83.9315874762042,83.9315874762042,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,252.2470642
2018-04-01,2018,"Q2","2017/18","Q4","April",-15455.4898157961,6311.44843936278,172.839069891442,146.251310795893,146.251310795893,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1000.51776129868,297.773045895111,0,0.0274048450040301,0,297.745641050107,702.744715403566,0,0,0,0,0,0,0,0,0,702.744715403566,0,702.744715403566,0.128283742719294,0,0.128283742719294,0,0,2053.83467991076,40.75287524,1931.64431333808,438.455379469159,438.455379469159,0,795.188933868923,795.188933868923,0,0,0,0,698,698,0,81.4374913326786,0,0,0,0,81.4374913326786,0,81.4374913326786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084.12864451918,0,64.821848321966,0,3019.30679619721,2186.54093177746,0,2186.54093177746,733.848392089784,733.848392089784,0,733.848392089784,0,0,0,98.917472329967,21766.9382551589,12059.3336646718,10084.1292065495,10084.1071711965,0,0.0220353529812769,1975.20445812231,1975.20445812231,0,0,290.152058924225,39.011125208126,4.38152643161432,34.6295987765117,251.140933716099,0,0,0,0,0,0,251.140933716099,0.161499439326755,250.979434276772,0,0,0,0.116521943660685,0,0.116521943660685,0,0,9417.33600961922,36.9843423055111,127.336180461473,0,0,0,127.336180461473,127.336180461473,0,0,0,0,0,0,0,8785.05431099999,0,0,0,0,346.372322164705,0,346.372322164705,7350.2291117084,0,0,7350.2291117084,1088.45287712689,279.324433530897,809.128443595989,0,0,0,0,0,84.5547827038685,0,0,0,0,0,0,0,0,0,84.5547827038685,84.5547827038685,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,243.1358204792
2018-07-01,2018,"Q3","2018/19","Q1","July",-15838.9247463882,6433.77038233644,172.920152269122,146.332393173573,146.332393173573,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1009.38563108795,280.812655771197,0,0.0274048450040301,0,280.785250926193,728.572975316756,0,0,0,0,0,0,0,0,0,728.572975316756,0,728.572975316756,2.15116710518119,0,2.15116710518119,0,0,2095.69745861867,50.85027136,1952.1177380998,475.737898507099,475.737898507099,0,708.379839592701,708.379839592701,0,0,0,0,768,768,0,92.7294491588665,0,0,0,0,92.7294491588665,0,92.7294491588665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3153.61597325551,0,64.2660672767089,0,3089.34990597881,2128.31733515879,0,2128.31733515879,891.815098490113,891.815098490113,0,891.815098490113,0,0,0,69.217472329899,22272.6951287247,12323.1720028294,10261.5049596471,10261.4829242942,0,0.0220353529812769,2061.66704318223,2061.66704318223,0,0,287.331360576115,39.1246589275556,4.60303226409731,34.5216266634583,248.20670164856,0,0,0,0,0,0,248.20670164856,0,248.20670164856,0,0,0,14.6583252297521,0,14.6583252297521,0,0,9647.53344008943,37.6727045631872,135.048808893068,0,0,0,135.048808893068,135.048808893068,0,0,0,0,0,0,0,9006.72460303246,0,0,0,0,367.05231539701,0,367.05231539701,7509.46548340591,0,0,7509.46548340591,1130.20680422954,341.752516959974,788.454287269562,0,0,0,0,0,85.1779779315329,0,0,0,0,0,0,0,0,0,85.1779779315329,85.1779779315329,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,242.638773
2018-10-01,2018,"Q4","2018/19","Q2","October",-17213.3850496925,6371.05643858206,173.001234646802,146.413475551254,146.413475551254,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1032.96940790547,263.29206259989,0,0.0274048450040301,0,263.264657754886,769.677345305576,0,0,0,0,0,0,0,0,0,769.677345305576,0,769.677345305576,0,0,0,0,0,1995.28116555795,50.85027136,1894.85299549649,477.163233241457,477.163233241457,0,725.689762255037,725.689762255037,0,0,0,0,692,692,0,49.5778987014529,0,0,0,0,49.5778987014529,0,49.5778987014529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169.80463047185,0,63.3144171290075,0,3106.49021334284,2150.22460061229,0,2150.22460061229,887.848140400447,887.848140400447,0,887.848140400447,0,0,0,68.4174723301062,23584.4414882746,13315.2116514518,10891.6900922997,10891.6680569467,0,0.0220353529812769,2423.52155915219,2423.52155915219,0,0,298.057907075219,39.1402821504647,4.49922653233887,34.6410556181258,258.917624924755,0,0,0,0,0,0,258.917624924755,0.0841618745961336,258.833463050159,0,0,0,0.313449583211581,0,0.313449583211581,0,0,9970.85848016434,38.3610668208632,175.09617778735,0,0,0,175.09617778735,175.09617778735,0,0,0,0,0,0,0,9290.63937232775,0,0,0,0,389.58678211865,0,389.58678211865,7729.09185887691,0,0,7729.09185887691,1171.96073133219,404.18060038905,767.780130943135,0,0,0,0,0,85.8011731591972,0,0,0,0,0,0,0,0,0,85.8011731591972,85.8011731591972,0,140.27057266918,0,0,0,0,0,0,0,0,0,140.27057266918,29.7126528316814,110.557919837499,240.6901174
2019-01-01,2019,"Q1","2018/19","Q3","January",-17657.0705017281,6530.96173606629,173.082317024482,146.494557928934,146.494557928934,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1091.52467672727,269.96986339269,0,0.0274048450040301,0,269.942458547686,821.554813334576,0,0,0,0,0,0,0,0,0,821.554813334576,0,821.554813334576,0.199443206259378,0,0.199443206259378,0,0,1887.56509279579,50.85027136,1795.92260159513,462.878125075166,462.878125075166,0,627.044476519966,627.044476519966,0,0,0,0,706,706,0,40.792219840661,0,0,0,0,40.792219840661,0,40.792219840661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378.59020631249,0,62.7052708782734,0,3315.88493543422,2390.21849477938,0,2390.21849477938,889.64897518068,889.64897518068,0,889.64897518068,0,0,0,36.0174654741557,24188.0322377944,13640.9629027867,11125.6162405797,11125.5942052267,0,0.0220353529812769,2515.34666220702,2515.34666220702,0,0,316.158148458431,39.261838675982,4.14534622073167,35.1164924552503,276.896309782449,0,0,0,0,0,0,276.896309782449,0.180247101669373,276.716062680779,0,0,0,0.421138541014921,0,0.421138541014921,0,0,10230.4900480082,40.6965537460478,176.538285972212,0,0,0,176.538285972212,176.538285972212,0,0,0,0,0,0,0,9551.24008651546,0,0,0,0,422.568606369714,0,422.568606369714,7966.00840139765,0,0,7966.00840139765,1162.6630787481,331.874499196552,830.788579551545,0,0,0,0,0,81.3019344162445,0,0,0,0,0,0,0,0,0,81.3019344162445,81.3019344162445,0,140.490331958278,0,0,0,0.219759289098216,0,0.219759289098216,0,0,0,140.27057266918,29.7126528316814,110.557919837499,240.2228554
2019-04-01,2019,"Q2","2018/19","Q4","April",-18362.9368666594,6564.46299584527,173.163399402162,146.575640306614,146.575640306614,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1153.03204751817,277.41713158659,0,0.0274048450040301,0,277.389726741586,875.614915931576,0,0,0,0,0,0,0,0,0,875.614915931576,0,875.614915931576,0.142253377213238,0,0.142253377213238,0,0,2028.7786795929,50.85027136,1935.20755910147,519.508064187015,519.508064187015,0,719.699494914457,719.699494914457,0,0,0,0,696,696,0,42.7208491314325,0,0,0,0,42.7208491314325,0,42.7208491314325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209.34661595482,0,62.300802288376,0,3147.04581366644,2014.69969520625,0,2014.69969520625,943.306585960117,943.306585960117,0,943.306585960117,0,0,0,189.039532500081,24927.3998625047,13966.7141541215,11359.5423888597,11359.5203535067,0,0.0220353529812769,2607.17176526185,2607.17176526185,0,0,295.892233763803,38.434160568763,3.80578381327664,34.6283767554863,257.45807319504,0,0,0,0,0,0,257.45807319504,0.189608631512731,257.268464563527,0,0,0,0.990021399247865,0,0.990021399247865,0,0,10663.8034532201,43.0320406712324,202.49393836523,0,0,0,202.49393836523,202.49393836523,0,0,0,0,0,0,0,9960.41267103123,0,0,0,0,406.817778609485,0,406.817778609485,8400.22946625774,0,0,8400.22946625774,1153.36542616401,259.568398004053,893.797028159955,0,0,0,0,0,76.8026956732919,0,0,0,0,0,0,0,0,0,76.8026956732919,76.8026956732919,0,140.487940279117,0,0,0,0.217367609937388,0,0.217367609937388,0,0,0,140.27057266918,29.7126528316814,110.557919837499,240.5741672
2019-07-01,2019,"Q3","2019/20","Q1","July",-18711.0891448166,6616.78549274355,173.244061040193,146.656301944645,146.656301944645,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1268.71346305227,277.70978179269,0,0.0274048450040301,0,277.682376947686,991.003681259576,0,0,0,0,0,0,0,0,0,991.003681259576,0,991.003681259576,0.174269978955728,0,0.174269978955728,0,0,2035.12034794778,54.7988089,1930.5299500636,451.126054878145,451.126054878145,0,688.403895185458,688.403895185458,0,0,0,0,791,791,0,49.7915889841812,0,0,0,0,49.7915889841812,0,49.7915889841812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.53335072435,0,60.6713398382568,0,3078.86201088609,2263.79728066584,0,2263.79728066584,746.960192343322,746.960192343322,0,746.960192343322,0,0,0,68.104537876927,25327.8746375602,14292.4654054563,11593.4685371397,11593.4465017867,0,0.0220353529812769,2698.99686831668,2698.99686831668,0,0,339.73749108902,39.2193999938479,4.0345080221825,35.1848919716654,300.518091095173,0,0,0,0,0,0,300.518091095173,0.190329264973296,300.327761830199,0,0,0,0.51072804862818,0,0.51072804862818,0,0,10695.1610129662,45.367527596417,187.488962888293,0,0,0,187.488962888293,187.488962888293,0,0,0,0,0,0,0,10013.4151175487,0,0,0,0,429.045115537671,0,429.045115537671,8440.30222843114,0,0,8440.30222843114,1144.06777357992,187.262296811554,956.805476768365,0,0,0,0,0,72.3034569303392,0,0,0,0,0,0,0,0,0,72.3034569303392,72.3034569303392,0,140.488843002404,0,0,0,0.218270333223906,0,0.218270333223906,0,0,0,140.27057266918,29.7126528316814,110.557919837499,236.097105
2019-10-01,2019,"Q4","2019/20","Q2","October",-18487.1044086756,6828.90552614618,173.324722678224,146.736963582676,146.736963582676,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1311.22175691657,279.54424545699,0,0.0274048450040301,0,279.516840611986,1031.67751145958,0,0,0,0,0,0,0,0,0,1031.67751145958,0,1031.67751145958,0.596521020079013,0,0.596521020079013,0,0,2157.85312600738,53.43727925,2050.49691327694,552.077919580157,552.077919580157,0,768.418993696785,768.418993696785,0,0,0,0,730,730,0,53.9189334804406,0,0,0,0,53.9189334804406,0,53.9189334804406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.90939952392,0,61.0990894360813,0,3124.81031008784,2203.6703513506,0,2203.6703513506,741.439877022763,741.439877022763,0,741.439877022763,0,0,0,179.700081714482,25316.0099348218,14084.1662293887,11286.2493909858,11286.2273556329,0,0.0220353529812769,2797.91683840288,2797.91683840288,0,0,341.963969826303,25.7050935464692,3.62621627159273,22.0788772748765,316.258876279834,0,0,0,0,0,0,316.258876279834,0.191887530247307,316.066988749586,0,0,0,0.902311005883652,0,0.902311005883652,0,0,10888.9774246009,47.683634167496,170.458244960034,0,0,0,170.458244960034,170.458244960034,0,0,0,0,0,0,0,10223.4046542693,0,0,0,0,375.079346501102,0,375.079346501102,8715.829683892,0,0,8715.829683892,1132.49562387615,113.571894117163,1018.92372975899,0,0,0,0,0,67.6318664586498,0,0,0,0,0,0,0,0,0,67.6318664586498,67.6318664586498,0,140.486464945476,0,0,0,0.215892276296316,0,0.215892276296316,0,0,0,140.27057266918,29.7126528316814,110.557919837499,239.3125598
2020-01-01,2020,"Q1","2019/20","Q3","January",-18974.2657233383,7140.58338407823,173.405384316255,146.817625220707,146.817625220707,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1378.91674027257,320.28691698099,0,0.0274048450040301,0,320.259512135986,1058.62982329158,0,0,0,0,0,0,0,0,0,1058.62982329158,0,1058.62982329158,0.116927292639695,0,0.116927292639695,0,0,2367.63695641102,53.43727925,2275.44813575999,517.633818706614,517.633818706614,0,988.814317053378,988.814317053378,0,0,0,0,769,769,0,38.7515414010278,0,0,0,0,38.7515414010278,0,38.7515414010278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.50737578575,0,60.2171469562194,0,3160.29022882953,2468.74105653978,0,2468.74105653978,622.449172289756,622.449172289756,0,622.449172289756,0,0,0,69.1,26114.8491074165,14382.0375853187,11543.8589288482,11543.8368934952,0,0.0220353529812769,2838.17865647047,2838.17865647047,0,0,329.079173508046,38.3899459215777,3.46530430289877,34.9246416186789,290.689227586469,0,0,0,0,0,0,290.689227586469,0.277118989902758,290.412108596566,0,0,0,0.380197282186238,0,0.380197282186238,0,0,11403.3521513076,49.1437155974574,166.077256934551,0,0,0,166.077256934551,166.077256934551,0,0,0,0,0,0,0,10744.1195985455,0,0,0,0,373.923861645046,0,373.923861645046,9235.18799946914,0,0,9235.18799946914,1135.00773743127,112.567924494784,1022.43981293649,0,0,0,0,0,66.38137265426,0,0,0,0,0,0,0,0,0,66.38137265426,66.38137265426,0,140.439363375889,0,0,0,0.168790706709275,0,0.168790706709275,0,0,0,140.27057266918,29.7126528316814,110.557919837499,237.1908442
2020-04-01,2020,"Q2","2019/20","Q4","April",-19402.5195447485,7864.20953802544,173.486045954286,146.898286858738,146.898286858738,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1418.58929282007,324.81485474349,0,0.0274048450040301,0,324.787449898486,1093.77443807658,0,0,0,0,0,0,0,0,0,1093.77443807658,0,1093.77443807658,0.380230057218165,0,0.380230057218165,0,0,2407.23192993278,54.5741489,2307.50847044462,592.298650030718,592.298650030718,0,969.209820413906,969.209820413906,0,0,0,0,746,746,0,45.1493105881535,0,0,0,0,45.1493105881535,0,45.1493105881535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864.52203926109,0,60.472864475328,0,3804.04917478576,2208.22550961582,0,2208.22550961582,877.22366516994,877.22366516994,0,877.22366516994,0,0,0,718.6,27266.7290827739,14679.9089412486,11801.4684667105,11801.4464313575,0,0.0220353529812769,2878.44047453806,2878.44047453806,0,0,355.008179235311,37.7697067423006,3.41026633059931,34.3594404117013,317.238472493011,0,0,0,0,0,0,317.238472493011,0.19208385350658,317.046388639504,0,0,0,5.09521110999911,0,5.09521110999911,0,0,12226.71675118,50.6037970274188,173.33486757735,0,0,0,173.33486757735,173.33486757735,0,0,0,0,0,0,0,11558.6806359584,344.2128482,344.2128482,0,0,394.739594306691,0,394.739594306691,9682.2083424653,153.3678918,0,9528.8404506653,1137.51985098639,111.563954872406,1025.95589611398,0,0,0,0,0,65.1308788498701,0,0,0,0,0,0,0,0,0,65.1308788498701,65.1308788498701,0,140.431051366989,0,0,0,0.160478697809007,0,0.160478697809007,0,0,0,140.27057266918,29.7126528316814,110.557919837499,238.5355204
2020-07-01,2020,"Q3","2020/21","Q1","July",-20813.1949201994,8192.78540958662,173.570302300641,146.982543205092,146.982543205092,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1503.31960208907,341.39464788249,0,0.0274048450040301,0,341.367243037486,1161.92495420658,0,0,0,0,0,0,0,0,0,1161.92495420658,0,1161.92495420658,0.0455933897427785,0,0.0455933897427785,0,0,2552.15159755563,54.7988089,2457.11909175543,647.870434369363,647.870434369363,0,955.248657386071,955.248657386071,0,0,0,0,854,854,0,40.2336969001998,0,0,0,0,40.2336969001998,0,40.2336969001998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963.69831425154,0,61.6463141261519,0,3902.05200012539,2900.66894641581,0,2900.66894641581,916.583053709575,916.583053709575,0,916.583053709575,0,0,0,84.8,29005.980329786,14977.7802971785,12059.0780045729,12059.0559692199,0,0.0220353529812769,2918.70229260565,2918.70229260565,0,0,377.210143126928,38.5654980107577,3.42291120538554,35.1425868053722,338.644645116171,0,0,0,0,0,0,338.644645116171,6.37124526061984,332.273399855551,0,0,0,1.46404743186872,0,1.46404743186872,0,0,13649.5258420487,52.0638784573803,181.874341711391,0,0,0,181.874341711391,181.874341711391,0,0,0,0,0,0,0,12967.5850407176,351.5124561,351.5124561,0,0,487.320128262081,0,487.320128262081,10988.720491814,156.6203139,0,10832.100177914,1140.03196454151,110.559985250028,1029.47197929148,0,0,0,0,0,63.8803850454803,0,0,0,0,0,0,0,0,0,63.8803850454803,63.8803850454803,0,140.52813191684,0,0,0,0.25755924765981,0,0.25755924765981,0,0,0,140.27057266918,29.7126528316814,110.557919837499,243.5940642
