"Date","Year","Quarter","FY","QFY","Month","GDP_KP","GDP_KP_G","GDP_KP_AGR","GDP_KP_IND","GDP_KP_SER","GDP_KP_TAX","GDP_KP_S_AGR","GDP_KP_S_IND","GDP_KP_S_SER","GDP_CP","GDP_CP_USD","GDP_CP_AGR","GDP_CP_IND","GDP_CP_IND_MAN","GDP_CP_SER","GDP_CP_TAX","GDP_CP_S_AGR","GDP_CP_S_IND","GDP_CP_S_SER","GFCF","GFCF_PUB","GFCF_PRI","GDP_PPP_CF","CF","GDP_PPP_UGX","GDP_PPP_USD","POP","PI_USD","GNI_CP","GDP_PC_UGX","GDP_PC_USD","GNI_PC_UGX","GNI_PC_USD","REV_GRA","REV","REV_URA","REV_URA_TAX","REV_NURA","REV_OIL","GRA","GRA_BUD","GRA_PRO","EXP_LEN","EXP_CU","EXP_CU_W","EXP_CU_I","EXP_CU_I_DOM","EXP_CU_I_EXT","EXP_CU_OTH","EXP_DEV","EXP_DEV_DOM","EXP_DEV_EXT","NLP","NLP_HPP","NLP_HPP_GOU","NLP_HPP_EXBK","NLP_BOU","PAY_ARR_DOM","BAL_DOM","BAL_PRI","BAL_FIS_NGRA","BAL_FIS","FIN","FIN_EXT","FIN_EXT_DEP","FIN_EXT_DIS","FIN_EXT_DIS_BUD","FIN_EXT_DIS_PRO","FIN_EXT_AMO","FIN_DOM","FIN_DOM_BK","FIN_DOM_NBK","EAO","REV_GRA_GDP_PT","REV_GDP_PT","REV_URA_TAX_GDP_PT","GRA_GDP_PT","EXP_LEN_GDP_PT","BAL_PRI_GDP_PT","BAL_FIS_GDP_PT","I_REV_PT","EX_G","EX_G_COF","EX_G_COT","EX_G_TEA","EX_G_TOB","EX_G_FISH","EX_G_MAIZE","EX_G_HISK","EX_G_ELC","EX_G_GOLD","EX_G_SIM","EX_G_BEANS","EX_G_FLO","EX_G_OIL","EX_G_COB","EX_G_OTH","EX_G_MAN","IM_G","TB_G","EX_S","EX_S_TOU","IM_S","IM_S_TRA","CAB_NGRA","FDI","REM","FXR","FXR_M","DBT_DOM_USD","DBT_EXT_USD","DBT_PUB_USD","DBT_DOM_UGX","DBT_EXT_UGX","DBT_PUB_UGX","DBT_DOM_GDP_PT","DBT_EXT_GDP_PT","DBT_PUB_GDP_PT","E_USD","INF_HL","M3","DC","PSC","PSC_AGR","PSC_MIN","PSC_MAN","PSC_WRT","PSC_TRA","PSC_ELW","PSC_BMCR","PSC_BS","PSC_OS","PSC_PHL","PSC_OTH","I_BA_UGX_D","I_LR","I_IBR_OVA","I_TBILL_35","I_TBILL_63","I_TBILL_91","I_TBILL_182","I_TBILL_273","I_TBILL_364","I_TBOND_2","I_TBOND_3","I_TBOND_5","I_TBOND_10","I_TBOND_15","I_TBOND_20","I_RR"
1984-07-01,1984,"Q3","1984/85","Q1","July",15.4170714253525,1.08598069406047,7.49991069064066,2.31923247846697,5.59792825624492,,48.6467921417777,15.0432751751614,36.3099326830609,0.0172306269458871,3.61564747705434,0.00838214727509082,0.0025920506258753,0.000953,0.00625642904492094,,48.6467921417777,15.0432751751614,36.3099326830609,0.001561,0.000609,0.000952,,,,,13.9321,,2.39546276706766,0.00123675734066559,259.519202206009,,,1.6797,1.6017,,,1.6017,,0.078,,0.078,2.1489,1.7708,,,,,,0.3781,,,,,,,,,,,-0.5472,-0.4692,,0.1347,,,,,,0.4961,,,,9.74833942650557,9.2956571170054,,0.452682309500169,12.4713976267297,,-2.72305820022409,,385.877,348.5,12.1,3.3,1.5,0.002,3.1,16.638,0.737,0,,,,,,0,,264,116,,,,,,-4,61,27.2884007029877,2.00732463281547,,1.15640732325,,,,,,,,6.72020000000583,182,0.15722,0.00222857482691984,97.83,,,,,,,,,,,,18,24,24,20,21,22,,,,,,25,26,27,,23
1985-07-01,1985,"Q3","1985/86","Q1","July",14.9761879255563,-2.85970978295703,8.59159891340972,1.86897121148438,4.51561780066217,,57.3683967917396,12.4796191178601,30.1519840904002,0.0413373729253028,3.51969544352516,0.0237145881230688,0.00515874669440721,0.002576,0.0124640381078267,,57.3683967917396,12.4796191178601,30.1519840904002,0.003597,0.001374,0.002223,,,,,14.2825,,2.72439197615982,0.00289426731491705,246.434128725724,,,3.2282,2.8438,,,2.8438,,0.3844,,0.3844,4.8429,4.1334,,,,,,0.7095,,,,,,,,,,,-1.9991,-1.6147,,0.4743,,,,,,1.164,,,,7.80939806173315,6.87948894367039,,0.929909118062767,11.7155485636477,0,-3.90615050191454,,420.204,394.2,13.4,1,0.4,0.011,0,10.391,0.802,0,,,,,,0,,413.14,-5.94,,,,,,0,208.7,68.99233609627,0.841364342092686,,1.3307365994,,,0.0186303123916,,,,35.758361345411,14,161,0.39234,0.00367714846441773,1.8008,1.2013,0.0112,,0.0277,0.0617,0.0068,0.04,,,,,18,24,24,20,21,22,,,,,,28.75,30.75,27,,23
1986-07-01,1986,"Q3","1986/87","Q1","July",15.0722338899409,0.641324513701469,8.69254607672363,2.34296602362188,4.03672178959535,,57.6725795273453,15.5449155097411,26.7825049629136,0.118073583146877,3.92324404995796,0.0680960811411688,0.018354438739506,0.007054,0.0316230632662022,,57.6725795273453,15.5449155097411,26.7825049629136,0.012089,0.005405,0.006684,,,,,14.6581,,3.8116137706094,0.00805517653358054,267.650244571804,,,5.8596,5.0066,,,5.0066,,0.853,,0.853,10.2641,8.0268,,,,,,2.2373,,,,,,,,,,,-5.2575,-4.4045,,1.362,,,,,,4.195,,,,4.96266806158579,4.24023720341583,,0.722430858169956,8.69296901681389,,-3.7303009552281,,333.7,307.54,4.9,3.1,0,0.003,0,7.373,0.603,0,,,,,,10.181,,605.5,-271.8,,,,,,0,283.2,21.9255604,0.660927029014577,,1.67925772805,,,0.100755463683,,,,32.9499904712988,42.8412666666667,191,0.00882,0.00639823832808686,3.5428,1.7145,0.0032,,0.1454,0.0088,0.1225,0.1074,,,,,23,38,36,30,32,35,,,,,,40,45,,,35
1987-07-01,1987,"Q3","1987/88","Q1","July",15.6909492821244,4.1050012672404,9.14018979668438,2.67445050012902,3.87630898531097,,58.2513500766787,17.0445423794457,24.7041075438755,0.372109251429518,6.26952204211556,0.216758662717917,0.0634243190577425,0.021612,0.0919262696538585,,58.2513500766787,17.0445423794457,24.7041075438755,0.042148,0.020447,0.021701,,,,,15.0587,,4.33293020928879,0.02471058268174,416.338863388975,,,23.9607,18.3207,,,18.3207,,5.64,,5.64,36.5637,27.205,,,,,,9.3587,,,,,,,,,,,-18.243,-12.603,,0.5561,,,,,,4.943,,,,6.43915729263679,4.9234733964872,,1.51568389614959,9.82606582866042,,-3.38690853602363,,286.432,264.3,4.1,1.9,0,0.024,0.3,15.459,0.349,0,,,,,,0,,627.4,-354.5,,,,,,4.7,287.3,34.5,0.920469966197201,,1.93818548285,,,0.116291128971,,,,30.3352115881296,106.135833333333,189,0.02672,0.0138201947886676,11.6782,6.1246,0.0052,,0.7099,0.4732,0.1098,0.3682,,,,,18,23.5,31,23,25,28,,,,,,30,32,35,,32
1988-07-01,1988,"Q3","1988/89","Q1","July",17.0325947332373,8.55044157616007,9.78873721716409,2.80329515911053,4.44056235696271,,57.4706166058327,16.4584151916689,26.0709682024983,0.857287469885518,6.50893165166667,0.49268839502775,0.141095931179912,0.050927,0.223503143677856,,57.4706166058327,16.4584151916689,26.0709682024983,0.099661,0.048773,0.050888,,,,,15.4842,,5.3137044264569,0.0553653059173556,420.359569862613,,,53.9608,42.5524,,,42.5524,,11.4084,,11.4084,70.4236,58.3507,,,,,,12.0729,,,,,,,,,,,-27.8712,-16.4628,,0.5561,,,,,,1.524,,,,6.29436471376467,4.96360923199804,,1.33075548176663,8.2147007245311,,-1.92033601076643,,281.959,263.6,3.1,1.2,0.6,0.143,0,11.934,1.382,0,,,,,,0,,659.1,-382.8,,,,,,-1.76,332,29.730506,0.754678329561331,,2.0684647945,,,0.4136929589,,,,35.1021197280805,223.09160630809,106,0.06017,0.0269493798379018,26.1203,8.9482,0.0216,,1.4381,3.362,0.26,1.4285,,,,,30.5,33,50,34.6666666666667,36.6666666666667,39.6666666666667,,,,,,41,43,46.6666666666667,,43
1989-07-01,1989,"Q3","1989/90","Q1","July",18.2147866031757,6.94076204156657,10.3900924538558,2.9763705265127,4.84832362280727,,57.0420762000267,16.3404084349458,26.6175153650275,1.23233293882408,5.27648079933868,0.702948294002058,0.201368235482225,0.073479,0.328016409339794,,57.0420762000267,16.3404084349458,26.6175153650275,0.174776,0.085803,0.088973,,,,,15.9348,,6.06936091663828,0.0773359526836908,331.12940227293,,,111.3499,86.4587,84.1642,,2.2945,,24.8912,,,37.6278,105.5225,,,,,,-67.8947,-21.469,-46.4257,,,,,,,,,48.8309,73.7221,,74.2988,,,,,,-22.2684,,,,9.03569940330029,7.01585564064376,,2.01984376265653,3.05337939241528,,5.98232001088501,,217.5,140.38,4,3.1,1.5,1.245,3.318,12.823,1.218,0,5.234,4.15,,,,40.532,,519.2,-301.7,,,,,,-5.91,230.7,23.932388,0.199335409820146,,2.4009955559,,,1.056438044596,,,,50.1205636313536,428.854666666667,54,0.09443,0.0749192759493671,47.5644,15.8322,0.0834,,2.5992,4.5489,0,4.3606,,,,,33,32.5,55,38,40,43,,,,,,45,47,50,,48
1990-07-01,1990,"Q3","1990/91","Q1","July",19.4052685120079,6.53579937425435,10.7685246359425,3.21180814984448,5.42493572622087,,55.4927886170656,16.551217252454,27.9559941304804,1.83576991483343,4.30439931030967,1.0187199183342,0.303842266859272,0.099516,0.513207729639959,,55.4927886170656,16.551217252454,27.9559941304804,0.277634,0.135653,0.141981,190.264233929207,2.93451544624554,5.38709517083158,9.64852866417595,16.4103,,6.61598352330087,0.111866932038624,262.298636241243,,,185.4489,127.9289,124.8274,124.8274,3.1015,,57.52,,,72.848,108.4177,,,,,,-35.5697,54.7009,-90.2706,,,,,,,,,55.0809,112.6009,,53.3713,,,,,,-14.569,,,,10.1019685801326,6.96867831672726,6.79973012910641,3.13329026340532,3.96825328770081,,6.13371529243177,,175.4,117.64,5.8,3.57,2.82,5.468,4.188,8.176,0.923,9.643,10.517,4.274,,,,2.38100000000006,,545,-369.6,,,,,,1,342.4,57.7602748,0.719020433689298,,2.7045541922,,,1.89318793454,,,,70.9286291953579,734.009916666667,24.5930188536382,0.13855,0.118372456,77.02463,25.92436,0.09712,,5.51583,5.88223,0.255,5.65042,,,,,29,34,47,31.5,33,35,,,,,,40,42,45,,40.5
1991-07-01,1991,"Q3","1991/92","Q1","July",20.6031252934557,6.17284311580961,10.7637132977974,3.48007384333126,6.35933815232702,-0.000446796409697914,52.2431094529934,16.8909997573846,30.865890789622,3.68876672821947,3.751138788424,1.9271264392893,0.623069579114037,0.159812,1.13857070981613,,52.2431094529934,16.8909997573846,30.865890789622,0.436982,0.203161,0.233821,231.926523555923,4.2400174198398,15.640435185376,15.9048938071545,16.671705,,7.56047296387613,0.221259117062081,225.000309711814,,,282.1,182.5,176.3,176.3,6.2,,99.6,,,398.6,237.5,,,,,,161.1,,,,,,,,,,,-216.1,-116.5,,142,,,,,,31.5,,,,7.64754241144889,4.94745299570869,4.77937514051202,2.7000894157402,10.8057795292575,0,-3.15823711780856,,172.1,95.37,11.73,6.78,4.54,5.487,3.894,3.83,1.41,0.049,6.478,3.33,,,,29.2019999999999,,450.6,-278.5,,,,,,3,342,73.1620346,1.01633250309934,,2.87731667165,,,3.36493552799453,,,,76.7051509938633,983.3725,42.2479004258885,0.236895252,0.228528806,95.0026,25.3108,0.0965,,1.4903,6.6653,0.011,10.1347,,,,,33.4,38.4,47.4,35.6666666666667,36.6666666666667,37.6666666666667,,,,,,40.6666666666667,42.6666666666667,45.6666666666667,,41.4
1992-07-01,1992,"Q3","1992/93","Q1","July",21.4591011862616,4.15459247378258,10.9670612537778,3.48809607142011,7.00394386106367,,51.1068061918599,16.2546233467282,32.6385704614119,6.2736972773535,5.22017105526501,3.20628630860105,1.01976586234775,0.21668,2.0476451064047,,51.1068061918599,16.2546233467282,32.6385704614119,0.588881,0.260241,0.32864,328.954655079962,3.65344680421439,22.9206192685557,19.0716172593104,17.4366,,8.1511310884437,0.359800493063642,299.38010020675,,,549.65,281.65,281.4724,281.4724,0.177599999999984,0,268,133.8,134.2,647,308.6,62.7,54.5,12.8,41.7,191.4,334,35.8,298.2,1.2,,,,,3.2,-25.45,-42.85,-365.35,-97.35,97.35,173.1,0,264.9,100.9,164,-91.8,-73.8300490000001,-15.4300490000001,-58.4,-1.91995099999991,8.76118141664407,4.48937823341727,4.48654736683017,4.2718031832268,10.3128979833871,-0.683010322392793,-1.55171656674302,19.3502574116812,169.3,106.78,8.22,7.72,4.329,4.42,12.466,4.09,1.54,0.904,2.751,7.59,0.208,,,8.28200000000001,,426.99,-315.225338671294,,,,,,54.6,354.5,112,1.49497348713752,,3.00209891595,,,3.60041722989883,,,,57.5095889419584,1201.81833333333,29.9693464122627,0.336665583,0.30214374,126.5485,36.3626,0.6497,,20.0219,7.7909,0.0124,11.5474,,,,,16.76,27.9625,33.25,36,37,26.78,,27.7626,,,,42,44,47,,31.625
1993-07-01,1993,"Q3","1993/94","Q1","July",23.3103785051532,8.62700307353426,11.5090401275854,3.99574017729049,7.8055982002773,,49.3730298074788,17.1414641611553,33.4855060313659,7.25841995630257,6.58233614339791,3.58370184857726,1.24419945547575,0.265353,2.43051865224956,,49.3730298074788,17.1414641611553,33.4855060313659,0.643949,0.239268,0.404681,455.283458933527,2.63693716141769,19.13999731595,17.3572067854688,17.9872,,9.20615198462464,0.403532509579177,365.945569260247,,,561.5578729,364.6578729,364.6578729,364.6578729,0,0,196.9,83.2,113.7,679.4,384.1,84.4,57.2,8.8,48.4,242.5,292.4,39.8,252.6,2.8,,,,,0.1,-13.7421271,-60.6421271,-314.7421271,-117.8421271,117.8421271,133.1,0,270.3,131.4,138.9,-137.2,-14.4589509999999,-52.4589509999999,38,-0.798921900000082,7.73664070528728,5.02392910709669,5.02392910709669,2.71271159819059,9.36016383855096,-0.835472836582619,-1.62352313326368,15.6859358458678,457.85,342.67,2.29,11.14,7.011,10.67,28.607,6.22,0.68,0.224,1.555,12.1,0.497,,,34.1859999999999,,707.514110799167,-326.093582517304,,,,,,88.2,456,219.3,2.09905078375389,,3.225210834,,,3.12722892886308,,,,48.997966128407,1102.71183333333,6.53441397968013,0.44873845,0.31501782,194.568861,46.891691,0.30875,,51.66082,8.90603,0.1962,12.69502,,,,,10.1966666666667,22.1991666666667,23.9583333333333,,,20.75,23.2830833333333,24.6538333333333,,,,,,,,22.9583333333333
1994-07-01,1994,"Q3","1994/95","Q1","July",24.8790297463191,6.72941128269988,11.7696792748163,4.53197221351904,8.57737825798371,,47.3076297380836,18.2160327783264,34.47633748359,9.40784813448651,10.0877940344945,4.45062996178409,1.71373669991323,0.334349,3.2434814727892,,47.3076297380836,18.2160327783264,34.47633748359,0.87851,0.24405,0.63446,488.248375266757,2.13176738016955,20.0553437706873,21.5048302606044,18.5628,,9.97777165624212,0.506811910621593,543.441400785148,,,760.923634,526.923634,498.888532,498.888532,28.0351020000001,0,234,89.3,144.7,909.2,493,135.5,53.2,10.8,42.4,304.3,393.6,72,321.6,11.3,,,,,11.3,-18.2763659999999,-95.0763659999999,-382.276366,-148.276366,148.276366,234.5,0,292.9,116,176.9,-58.4,-85.49696,-95.19696,9.7,-0.72667400000006,8.08817939153024,5.60089434339875,5.30289737746952,2.48728504813149,9.66427164855191,-1.01060693838665,-1.57609225702167,10.0963396908479,577.3,432.651034,3.59,11.8,8.28,15.03,19.302,11.55,3.08,23.197,5.282,15.41,0.034,,,28.093966,8.71996348088474,1154.84320686176,-374.923777729573,,,,,,121.2,523.1,388.2,2.96892962306984,,3.5031744785,,,3.38357610180401,,,,34.7268636385827,932.597166666667,6.10034793756369,0.5715415,0.25695526,239.30987,53.93988,0.34286,,79.27742,8.12406,0.14347,15.48919,,,,,2.8325,20.8133333333333,15.0833333333333,,,7.68991666666667,11.99125,7.68991666666667,15.9764285714286,,,,,,,14.0575
1995-07-01,1995,"Q3","1995/96","Q1","July",27.9202264436648,12.2239360954006,12.7485128629781,5.48140186538541,9.69031171530127,,45.6604923627717,19.6323689438742,34.7071386933541,11.0191913237324,10.8910400853942,5.03141701281201,2.16332829530652,0.437551,3.82444601561383,,45.6604923627717,19.6323689438742,34.7071386933541,1.03909,0.26729,0.7718,506.032979483754,2.15881224267652,23.7883651340683,23.5117106718297,19.1635,,10.6055467614285,0.575009331475584,568.322075059056,,,876.6,627.2,610.6067,610.6067,16.5933000000001,0,249.4,87.4,162,1014.2,554,167.4,59,13.6,45.4,327.6,429.9,69.9,360,7.2,,,,,23.1,18.4,-78.6,-387,-137.6,137.6,195.4,0,248.5,50.5,198,-53.1,1.57854000000003,30.37854,-28.8,-59.37854,7.9552117233144,5.69188773997581,5.54130227945964,2.26332398333859,9.20394219688052,-0.713300982720182,-1.24873047356612,9.40688775510204,555.3,388.916157,3.559,8.015,9.498,29.88,17.823,9.65,2.68,49.285,7.372,6.73,2.128,,,19.763843,20.3593846040107,1080.00059706775,-316.989698551568,,,,,,121,679.3,479.7,4.71101273087702,,3.65950693155,,,3.87475912926377,3.87475912926377,,,33.6010785274558,1011.76666666667,7.51562990296308,0.684063,0.388074,273.9601445,54.885565,0.276368,,86.4065325,7.763542,0.506637,15.615363,,,,,2.89738614224006,19.5166749957458,13.75,,,10.2166666666667,12.3211666666667,13.7985833333333,14.6775833333333,,,,,,,12.57
1996-07-01,1996,"Q3","1996/97","Q1","July",30.9418899864646,10.8224893838044,13.6103869632243,6.56564442379244,10.7658585994479,,43.9869283006891,21.2192740219313,34.7937976773796,12.0640610027864,11.4018120424174,5.30660986344705,2.5599061623542,0.516612,4.19754497698516,,43.9869283006891,21.2192740219313,34.7937976773796,1.12067,0.26441,0.85626,526.978273775943,2.19845009145512,26.522236014896,25.0663147274067,19.7892,,12.1817303089415,0.609628534897136,576.16336397719,,,1024.3,731.4,728.350903,728.350903,3.04909699999996,0,292.9,125.7,167.2,1226.332,667.6,227,62.9,22,40.9,377.7,528.632,105.1,423.532,2,,,,,28.1,-30.4999999999999,-139.132,-494.932,-202.032,202.032,259.332,0,304.932,48.6,256.332,-45.6,2.10300000000007,3.80300000000007,-1.7,-59.4030000000002,8.49050746480327,6.06263512619068,6.03736090883306,2.42787233861259,10.1651674317359,-1.15327666171337,-1.67465996693267,8.59994531036369,592.633637450441,355.126641,7.55,10.56,4.856,41.37,19.407,10.23,5.75,80.59,1.52,11.93,1.114,,,42.6299964504407,64.9962184090366,1205.2043530312,-323.907534781051,,,,,,175,673.3,621.9,5.5476118684673,,3.80903317735,,,4.06610482648935,4.06610482648935,,,33.4072616105186,1058.08278174603,7.72860984047985,0.809098,0.373296,344.89431,66.97114,0.23077,,108.91573,9.0016,0.58574,16.74063,,,,,3.35372388232631,21.0742824898102,15.4483333333333,,,11.6248333333333,13.4528333333333,14.2,14.3100833333333,,,,,,,14.02
1997-07-01,1997,"Q3","1997/98","Q1","July",32.5224156696561,5.10804506086393,13.7293117387386,7.15557676491776,11.6375271659998,,42.2149199438104,22.0019842240502,35.7830958321394,14.6119915899045,12.7099286382986,6.16844055187449,3.21492808443032,0.6269,5.22862295359968,,42.2149199438104,22.0019842240502,35.7830958321394,1.20549,0.35269,0.8528,557.006164883807,2.35694691781705,34.439688540994,29.9566271297125,20.4398,,14.9465128445876,0.714879381887518,621.822553953492,,,1197.2977,799.74605,797.493,797.493,2.25305,0,397.55165,193.41115,204.1405,1312.7307,723.58988,255.75319,70.34254,29.75335,40.58919,397.49415,529.66255,105.77505,423.8875,3,,,,,56.47827,-48.50796,-45.09046,-512.98465,-115.433,115.433,210.74995,0,270.25022,50.50322,219.747,-59.50027,-98.2330500000001,-67.1658000000001,-31.06725,2.91610000000009,8.19393915355947,5.47321728923352,5.45779810433913,2.72072186432595,8.98392728960352,-0.308585313114697,-0.789988136044052,8.79560955630853,458.41039917,268.858272,11.382,35.032855,10.810509,27.984209,8.080011,7.834287,11.95638882,25.45279997,0.038,2.194892,6.8160847,9.57362368,0,32.396467,99.5917650354258,1117.46974037222,-474.676834040803,,,,,,210,,750.5,6.18270507342378,,3.9248658882,,,4.8354347742624,4.8354347742624,,,30.8803141220894,1149.65174122807,5.83462110192059,1.0199599,0.3258402,427.756541,68.408559,0.287951,,128.466314,12.218034,0.638802,18.327736,,,,,4.21767163117475,21.3697993931151,14.8458333333333,,,9.41058333333333,11.1069166666667,11.9675,12.427,,,,,,,11.68
1998-07-01,1998,"Q3","1998/99","Q1","July",34.1227760534261,4.92079186252787,14.1413810341904,7.60248780113813,12.3789072180976,,41.4426452644099,22.2798045189375,36.2775502166527,15.9272068868536,11.6937607925254,6.60065585064739,3.54855055971773,0.7266373245,5.77800047648848,,41.4426452644099,22.2798045189375,36.2775502166527,1.5741,0.4431,1.131,548.86942303044,2.59572035069754,41.3425750459759,30.3537328653472,21.1155,,15.582050644036,0.754289829123327,553.799852834431,,,1357.59477001,950.658478788,935.558150718,935.558150718,15.10032807,0,406.936291222,161.736291222,245.2,1583.45227459509,863.786489656,341.163261112,68.840563544,21.424712,47.415851544,453.782665,601.314602917892,144.667411,456.647191917892,2.319312,,,,,116.0318700212,-128.7307523452,-157.016941041092,-632.793795807092,-225.857504585092,225.857504585092,206.813807573892,0,306.616212717892,95.1690208,211.447191917892,-99.802405144,-17.2853095999997,0.607025000000291,-17.8923346,36.3290066111997,8.52374669114499,5.96877083057594,5.8739624427822,2.55497586056904,9.94180766184485,-0.985841033877037,-1.41806097069987,7.24135586859386,549.139264,306.739851,10.827,22.667569,22.863,47.568,5.888375,6.613074,12.270395,27.946,1.342,4.62,7.199,11.799,0,60.796,20.3803107585896,1192.66195315192,-446.733466881856,,,,,,140.2,,748.1,6.68273395225997,,3.73992086675,,,5.43245945420638,5.43245945420638,,,31.9821906151914,1362.02605555556,0.200086788145537,1.1605413,0.4681763,497.423317,63.154863,0.052097,,130.008156,20.856843,0.41208,25.6696,,,,,4.21406573333333,21.150988375,12.3433333333333,,,6.30375,6.91566666666667,7.80141666666667,8.70491666666667,,,,,,,9.40416666666667
1999-07-01,1999,"Q3","1999/00","Q1","July",37.1541328752002,8.88367586807122,15.205904051889,8.19950621473312,13.7487226085781,,40.9265480719607,22.0688940373741,37.0045578906652,17.4187006915037,11.5143752994034,7.12887291201923,3.84411459829531,0.6647708432,6.44571318118919,,40.9265480719607,22.0688940373741,37.0045578906652,1.8011294983,0.5673383569,1.2337911414,568.14839348641,2.92696114353242,50.9838600948528,33.7021290934033,21.8163,,17.7567138624117,0.798425979267966,527.787722913757,,,1576.86308824288,1010.258445658,978.004905658,978.004905658,32.25354,0,566.60464258488,255.20464258488,311.4,2376.348547466,977.189884466,373.887876729,95.3513023,29.565161,65.7861413,507.950705437,774.217234442,262.917234442,511.3,483.136552,,,,,141.804876558,-789.003960508,-704.13415692312,-1366.090101808,-799.48545922312,799.48545922312,206.22464539825,0,292.76081499825,58.74561,234.01520499825,-86.5361696,593.455793,542.055793,51.4,-0.194979175129617,9.05270212842007,5.79984961881095,5.61468345417427,3.25285250960912,13.6425132365074,-4.04240344554846,-4.58981110808731,9.4383078616973,432.516449,186.870257,22.499,31.876,22.432,18.643,4.01,6.147,13.761,39.393,0.825,4.818,8.29,7.9007,7.335792,57.7157,12.1013502996985,1104.30248154504,-489.57612309011,,,,,,160.7,232.6,719.4,6.31820895090428,,3.53654331065,,,5.55820829418307,5.55820829418307,,,30.7141570314565,1512.77861269697,5.84972418830574,1.3471721,1.012389493,500.473566,45.547815,0.20396,,129.705035,27.898488,0.143035,23.366166,,,,,3.63408166666667,21.4426083333333,16.64,,,10.06272275,10.6012581666667,9.99171308333333,10.2038904166667,,,,,,,15.5233333333333
2000-07-01,2000,"Q3","2000/01","Q1","July",39.2902648155439,5.74937907316773,8.64385825941967,8.25095561126423,17.6806191669948,,22,21,45,18.9523791808431,10.7505418646244,3.97999962797704,3.79047583616861,0.7271281837,8.52857063137938,,21.3978989746206,20.2973615042123,44.5696508150412,1.9612067291,0.6131261975,1.3480805316,568.231734967811,3.13922618703072,59.4958050310384,33.7483825461991,22.542,-180.716371879071,18.6337901043884,0.840758547637435,476.911625615492,0.826625414975972,,1867.94399328282,1083.471385951,1075.155592891,1075.155592891,8.31579306,0,784.472607331825,365.249358266664,419.223249065161,2139.24138764267,1129.22550611867,434.093051,116.19424512,58.829871,57.36437412,578.938209998666,906.004673523999,334.510511362,571.494162161999,-26.130678,,,,,130.141886,-426.911465409667,-155.103149239841,-1055.77000169167,-271.297394359841,271.297394359841,298.604802506897,0,358.046048856838,148.58603576,209.460013096838,-59.4412463499412,11.1604243320004,48.4086330000005,-37.2482086680001,-38.4678324790565,9.85598681547555,5.71680935471239,5.67293205054572,4.13917746076316,11.2874556129871,-0.818383527259828,-1.43146879751153,10.7242560003569,431.686863,109.643536,14.079,35.933,27.644,50.112,6.134,22.7,16.667713,58.487,0.657,2.041,13.221,11.116,12.783614,50.468,10.6867416490956,1127.3082321819,-509.615510871887,213.789148564781,165.799034995556,425.034204592243,146.701569560882,-789.353398294875,133.394414871203,201.151227632639,738.7,5.82620192585001,,3.6516715827,3.6516715827,,6.29489754112157,6.29489754112157,,,33.9673258211862,1762.92315489766,4.51107576720189,1.583677,1.109181026,521.697474,35.383505,0.819816,,118.777382,32.460565,0.015987,22.516124,,,,,4.28741666666667,24.1984214265402,19.0867993628206,,,13.9159847022469,17.8788744029528,19.6371647774668,18.950259216803,,,,,,,17.9709660294873
2001-07-01,2001,"Q3","2001/02","Q1","July",41.339003108458,5.21436621140692,9.09458068386075,8.26780062169159,18.6025513988061,,22,20,45,19.5956479209577,11.1684074384625,4.11508606340112,3.91912958419155,0.7972382777,8.81804156443098,,21.3089040855772,20.2776500641667,44.8282689665589,2.1641530673,0.6043912758,1.5597617915,562.920861668717,3.05614471814462,59.8871358922566,34.1322694031442,23.2928,-120.513205958288,19.3842001951475,0.841274897004986,479.478956521435,0.83219708215189,,1968.31781863271,1253.749213174,1212.349213174,1212.349213174,41.4,0,714.56860545871,363.83206145871,350.736544,2514.74825444667,1419.84511836667,541.45,143.4351417,91.2176,52.2175417,734.959976666667,974.85712608,455.15,519.70712608,4.821327,,,,,115.224683,-689.074373492667,-402.995294113957,-1260.99904127267,-546.430435813957,546.430435813957,458.684405746416,0,529.61865050272,348.64806842272,180.97058208,-70.9342447563037,85.5834169344514,19.0439909999998,66.5394259344517,2.16261313308937,10.0446682170053,6.39810032427202,6.18682892274963,3.64656789273332,12.8331977824378,-2.05655508682083,-2.78852956543246,11.4404970462058,470.04178842,85.254139,18,26.85096769,32.27,80.847881,13.068,19.649,13.94,56.668,0.468,1.449,15.907,7.251,10.945,60.794,20.2107412169022,1202.71348913869,-534.22397501081,218.805564782072,168.958930923636,517.205705086261,156.737456469857,-755.034545096398,190.127010274713,438.262098200261,872.9,6.80489885602023,,3.7858,3.7858,,6.80365047,6.80365047,,33.8974023007275,34.7202118421582,1754.5606236994,-2.01094727095444,1.935487983035,1.208665960361,509.475056,35.847295,0.396768,,114.473552,22.918259,0.004893,16.68527,,,,,2.35787825990773,20.2033335343676,9.79895642505612,,,6.70015963500319,8.52713515966307,10.4592335770666,11.1077004237676,,,,,,,8.79916666666667
