"Date","Year","Quarter","FY","QFY","Month","KA_RC_RWA","KA_RCT1_RWA","KA_NPL","KA_ILN_CA","KA_TCA_TA","KA_LEV","KA_CET1_RWA","AQ_NPL_GLN","AQ_NPL_TD","AQ_NPL_SP","AQ_EA_TA","AQ_LE_GLN","AQ_LE_CA","AQ_NPL_P","EP_RA","EP_RE","EP_NIM","EP_YOA","EP_CD","EP_CI","EP_OI","L_STG","L_LA_TD","L_LA_TA","L_IBB_TD","L_BFA_TD","L_LCR","MS_FX_T1CA","MS_FX_LD","MS_FX_AL","E_CA_A","E_NOP_CA","E_FX_TA","E_FX_TLN","E_FX_TL","E_FX_TD","E_NII_TI","E_SDL_DR","E_SFXL_DR","E_PE_NIE","E_TLN_TA","E_II_ATA","E_NIE_ATA","E_NPL_LNLP","E_NPL_SP","E_STD_TD","E_CD_TA","E_LA_STL","E_CD_TLN","E_TL_TD","E_NPL_TLFX","E_CG_PSA","E_CG_PSQ"
2012-10-01,2012,"Q4","2012/13","Q2","October",21.8886083053864,18.7854794359997,9.04341840956527,3.3477926976012,16.6627927392672,10.5573202684762,18.7854794359997,4.22502186399621,3.14712482895921,45.8900900701859,71.2991060378919,34.6431749444279,104.71667711125,71.7905817669314,3.90051865787634,24.2350145696034,12.965375632705,19.8409833368803,4.14696146842619,70.9321983394506,40.0945972934821,-17.2539178012012,41.9613609584804,28.3733434408186,3.27740024471712,70.2899931936622,,-0.574503345098349,86.9760138400994,105.005077564784,16.6627927392672,-0.493056507964568,31.6502768762263,40.7406202868857,36.1683145375303,34.8909782220635,34.901083905119,2164.40240488653,873.880640665683,40.2064734004105,50.366985411947,9.29256608638159,-8.76621850995698,53.1768454326439,45.8900900701859,93.2982024190515,67.6177864414199,44.9755299357321,134.250215470273,74.4877761646073,,11.5843140499365,6.20717884612279
2013-01-01,2013,"Q1","2012/13","Q3","January",24.2210748790006,21.1506140013364,7.38832957576977,3.40679538446487,17.6960133093528,11.9727640366317,21.1506140013364,4.66475442612163,3.46607390498613,55.1441885481577,69.5983396859287,34.8165280868622,95.3854969662338,77.8628711001971,3.58234616346244,21.0389846679402,12.4674030013069,19.3152144520216,4.31762627261966,71.9962897204288,41.8878067105414,-10.6256318689749,42.7337257220308,27.8826499878893,3.40873271100836,66.7201855746306,,-5.1460232000836,89.7839868594581,104.75513689117,17.6960133093528,-4.49367135400149,31.5324960540959,40.6300766007568,36.5731316241341,33.6246512031559,33.7558066860792,2141.89994563281,836.452943095074,42.0055179137873,48.4810840306228,8.96985268643846,-8.7192096102829,1590.55587263333,55.1441885481577,92.1396376658664,65.2474117732141,46.3793073259086,134.583236076159,74.3034592684421,,7.98409897335817,-1.59331921910171
2013-04-01,2013,"Q2","2012/13","Q4","April",24.3311999246062,21.2555030095107,6.49550226739696,4.19865784085727,16.99975047248,12.2009072972704,21.2555030095107,3.97192777838818,2.93624804916329,53.0135833321961,69.9836398118041,35.9779213904179,103.559183893926,81.0402831624961,3.30979723351277,20.3009309345997,12.1887347398206,18.6789574561958,4.13397076583104,72.4360628804974,43.1808085238605,-16.0987266113146,41.1431530846791,27.2333627517564,3.1411714934645,66.1075089715351,,-6.70176326537323,88.4738928785703,104.897428354549,16.99975047248,-5.8545961439456,30.816575666595,39.7246112195399,35.394855126101,33.1921906893345,34.3911621137961,2082.30600957034,859.746120096982,43.4234054455859,48.9322400320573,8.6478912737476,-8.59488657572677,64.8569520722674,53.0135833321961,92.4792639934669,66.1917250136513,44.4890576633326,135.272215149535,73.9250110523114,,6.37825542661736,0.153687996732721
2013-07-01,2013,"Q3","2013/14","Q1","July",23.124570265725,20.3012282650243,8.19808288733991,4.10410474402594,16.9428083266456,11.9268738884426,20.3012282650243,4.35996013798069,3.20491942998807,47.2587150982177,70.6698880558468,35.4106842728829,102.242018290984,72.0191783479209,3.13410535834269,18.7482862148912,11.7874986663006,17.9942825188526,3.89189659190641,73.2217355121706,45.2679923238926,-14.7403951648138,40.5806135592001,27.0062637190871,2.774294442401,64.7275370523055,,-8.19922768740501,81.1578527959394,100.637336288954,16.9428083266456,-7.19816156435277,31.7998872286255,39.4190119960735,38.0442655128718,35.7034171344749,34.12372574641,1997.02466445639,815.770500013065,42.9198872767944,48.9193291347969,8.39787627390587,-8.44476855852047,56.23814971049,47.2587150982177,90.8270283596365,66.5496683032888,44.6790061197622,136.039617632351,73.5079984348762,1.40173649781694,8.44245151200569,3.59860903630802
2013-10-01,2013,"Q4","2013/14","Q2","October",22.8829022911605,19.8698478052692,10.9743146773658,4.49215261268859,16.4951654089452,11.1048794898576,19.8698478052692,5.62908536543468,4.04878096504589,47.164429783294,69.712661019392,36.3084812785494,105.15473377006,67.3118202468426,2.52531875362285,15.2364103465215,11.5419112203824,17.2998021992271,3.70480414594147,77.1584757538204,46.6517028020257,-17.2158078046259,42.4867676062582,28.2191977595472,4.07873564382237,63.2344367962916,,-3.02297463826871,81.7217381559749,96.7610409792835,16.4951654089452,-2.62493127914072,30.7814426098615,40.9718862575727,38.0957753993818,36.0607546417037,32.7420092657706,1945.79939844418,847.653652160762,42.0777874479632,47.7724395510721,8.13254646994448,-8.73717779907069,54.7716967434871,47.164429783294,90.9238341496734,66.4187918955515,46.7278662449705,139.031610107634,71.9260892703345,4.1761307526601,6.22535929656365,4.03578649782523
2014-01-01,2014,"Q1","2013/14","Q3","January",23.5592718235303,20.8717870885079,9.78785806237183,2.99438317514592,16.0324414636527,11.5343075759697,20.8717870885079,6.16527385710938,4.23287614447279,53.8780646042608,69.2506279215082,33.576554649046,97.6793504020161,70.9621889485214,2.38446637198793,14.187800223862,11.3719416036732,17.2447910195698,3.64444960672197,78.55528586926,47.3620821710776,-19.70826132999,45.390758655303,30.8354682850017,3.61253411508205,60.5076913418074,531.8,-2.56945260859931,77.3028637624943,100.798590536287,16.0324414636527,-2.27634657736463,32.5377957317474,41.0862865658925,38.4434312310135,36.4908934167543,34.2999251007702,1765.79374818002,811.71867670069,45.1551100900517,46.6408326850901,7.89353857885023,-8.69887390870305,63.716881885098,53.8780646042608,91.2104340741175,67.9333617645962,49.7648751659471,145.652120371154,68.6567416561994,6.02887111347378,10.5653412720247,2.42721997871547
2014-04-01,2014,"Q2","2013/14","Q4","April",22.8416114822847,20.3263353435114,7.87174459092112,3.73803460165813,15.7886161840941,11.2053910018411,20.3263353435114,5.79684185546655,4.10423335774034,62.0987525684347,68.9438374853991,32.2863703319658,96.3665756588798,80.0569023197476,2.09011071613143,12.7896928277869,11.4995995201037,17.3374279202804,3.73604352555185,81.7815434455135,47.8981595513746,-19.4090643062058,45.999396956956,30.6170127495359,5.10795586615058,62.3144745547796,285.35367066111,-6.81045443148365,84.3790261042425,95.4109712929839,15.7886161840941,-6.06049974728811,30.3800590154303,42.370877487123,37.8111156799547,35.5527781684774,35.5901017882599,1864.54740434358,777.950111400887,43.8791008782401,47.1249899078043,7.98291454536378,-9.32331202905252,73.0558553370486,62.0987525684347,93.3204606939066,66.5595959403246,49.2918665584337,141.240552137077,70.8011958937599,5.20528822357451,14.4128822608947,3.63891596528623
2014-07-01,2014,"Q3","2014/15","Q1","July",22.4824449043437,19.9383718135165,8.55683346841378,3.13976249725829,16.2796669427488,11.1302133644703,19.9383718135165,5.26195279052126,3.74193613725297,55.3542087491074,71.467180165384,37.240573930779,109.681155920224,75.2740695397734,2.17107526443526,13.0880043674639,11.2747357999184,17.0559583601019,3.70698250073457,81.8640517121176,48.2276258524071,-20.404867735223,41.7736393959347,28.1652790583002,3.62892722656675,62.588939902423,226.375592418064,-1.40773177718392,85.8729031260266,95.2166368184809,16.2796669427488,-1.24843537731843,30.5431767645351,42.7603906813402,38.3151403494481,35.410735137566,34.2868962991719,1887.56771711242,767.07629047043,44.8829358788614,47.9469701942804,8.0159010257979,-9.37620202421674,67.8802644664234,55.3542087491074,89.8653511176496,67.4235701403626,46.4847005841503,140.621127606527,71.113069353142,4.39532198121268,12.5921723875793,1.9499921445141
2014-10-01,2014,"Q4","2014/15","Q2","October",22.220696773042,19.6828506162296,7.8154313521132,3.05978969999043,16.2905326732384,11.004877677313,19.6828506162296,4.13126447858465,2.94749219450569,48.8569434211794,71.5167059475028,38.2949671180741,113.192540708547,74.2071339784016,2.62954155680941,16.0469315240861,10.9506115617079,16.5383544236159,3.54726742303203,76.2787540412994,47.5546158404438,-21.1637137913897,43.9700170177076,29.6755216113471,2.5510530920999,62.3911512306428,210.295745688239,-6.86257641302593,85.0542962470053,97.0529086342917,16.2905326732384,-6.07879526729884,31.8078608956492,43.7215496338973,39.1517635832803,36.6749014618562,37.0239399412421,1880.34012032111,891.173987568968,41.6306873675931,48.1516742681611,7.73880218959009,-8.37114576511606,58.8612227942894,48.8569434211794,92.7951702629933,67.4903573482725,47.3839499330525,140.162015909172,71.3460058000324,3.3402939797919,13.9754273031226,5.3139216471334
2015-01-01,2015,"Q1","2014/15","Q3","January",23.2190092727597,20.7639725939119,6.77922418813505,3.06434555532646,16.3575986693994,12.056206916355,20.7639725939119,4.24643252782755,3.10233311784527,53.6995739925991,70.4034404215053,35.1569056197473,104.47129420474,78.5376148553203,2.52949259008273,15.6102177105711,11.0309112348414,16.564365105165,3.41333508584497,76.4127152311725,47.875740576375,-18.6152899212338,44.2145703232184,29.4175898219873,2.00413775236099,63.5189996533704,312.350512035621,-5.41113554936422,79.5925667351825,102.87903707964,16.3575986693994,-4.83899502037568,36.4355980757616,43.0807274246824,42.3421122615245,39.5434647224093,34.2553044028371,1788.75981723121,809.443425354054,43.2655331870626,48.6077905023021,7.70610246902653,-8.3664418907545,61.8695754608421,53.6995739925991,96.6201976901351,66.5337005582961,45.7612087122987,136.878676999616,73.057398122193,3.79586958594206,16.5219514854346,4.71572548182795
2015-04-01,2015,"Q2","2014/15","Q4","April",21.2473584372276,18.7909654211051,7.30052326789271,3.24582444757204,15.4005933599129,10.9796949224482,18.7909654211051,3.97098052375038,2.89012120512619,51.9455561346219,69.5214134645271,39.9813876513292,126.398871905828,79.8125266911865,2.76461539792025,17.7442755370332,10.9162625573161,16.074036016435,3.28513968485611,73.8280808239612,48.1140230420947,-19.5244672038841,46.4389291868505,31.0660964324576,3.15738373990009,63.7817798932058,354.415521006589,-5.67486139731963,79.8134082383905,101.390811584327,15.4005933599129,-5.0187944351595,38.1012374754566,46.2240251722636,44.4194487689923,42.1512253046134,34.5686311005786,1930.05169416182,845.075163311917,43.0674271019399,48.6880956796568,7.55993585393469,-7.80914612013725,59.9589994561855,51.9455561346219,95.1630776826093,66.8966683263967,48.7993141013524,137.398407952825,72.7810470950539,4.21371302328317,19.736899445135,6.49840910954413
2015-07-01,2015,"Q3","2015/16","Q1","July",19.6752597907823,17.2606918245016,8.41520780873648,3.20610926616602,15.5544584927473,10.6133714106315,17.2606918245016,3.84066753175973,2.82766341211542,45.3532339171843,68.6644349642858,43.0805514156541,139.338062240943,73.7816620376567,2.71200018126959,17.0728203577616,11.0047691976475,16.2772056293605,3.22819251854935,74.0945823538489,48.2350565861463,-17.5579992878642,45.4345620999513,31.0462219293138,1.98968393707433,64.6140863300721,346.369089904223,-3.3652707232843,77.9608072268069,102.675870443265,15.5544584927473,-2.95228126481163,41.2526928054098,47.3802541361329,47.5781098259237,44.7447470214048,37.9421626969275,1958.33333333333,711.661710828847,40.31124262493,50.3087364104409,7.69690075908469,-8.11967336745136,53.6917310160564,45.3532339171843,93.531775093041,68.3317291823247,48.5766062439798,135.824777280916,73.6242694461979,3.6544325755995,25.35223954929,6.73117390352307
2015-10-01,2015,"Q4","2015/16","Q2","October",20.9694002822061,18.5800687630759,11.8138273811915,3.00137484317924,16.5408660716982,11.0848586844771,18.5800687630759,5.29309820866373,3.86859867920376,41.641226109265,69.1767066725398,40.9488236434306,123.454036223502,62.1026776958245,2.62114833467226,15.9610334493207,11.3174512755394,16.9963254532722,3.3353871563589,76.0522383267402,48.6785545453425,-16.9034061290775,46.4388818113715,31.6854686699252,2.64970914463983,64.1099371914709,409.162432352039,-5.92844581887372,77.5629736971302,101.751128245737,16.5408660716982,-5.25293663578515,37.5376090477463,45.1083242591339,44.2031785589211,42.5055822567011,34.2225422539387,2066.20731214815,789.63446109222,40.070723878002,49.8680181136567,7.95460701084275,-8.58739509386716,49.8149316318297,41.641226109265,92.8301568534142,68.2304729011937,50.0256418662547,136.82210659683,73.0876043990957,5.63096860670176,14.8592493431403,-3.50170025469998
2016-01-01,2016,"Q1","2015/16","Q3","January",21.8110601734231,19.0579845241945,13.0901958387721,2.96375648624675,16.6386935988943,11.3576780693633,19.0579845241945,6.87267379865001,4.92060096253218,47.1514410682665,70.1205452623248,42.2076426162469,123.900915938613,62.6490423978799,2.77875247555072,16.8374520958467,11.6077861071941,17.3090788127438,3.44456543209136,75.2632051541554,48.0192087266448,-17.622180790609,42.4719763561567,28.974283101203,1.53957357348257,63.1646543901588,271.913346195309,-7.59796172549156,77.8329048618237,97.4229133095428,16.6386935988943,-6.63891786224505,36.161172847222,45.7570821763249,44.5263282207398,42.0908309212184,35.3285013233925,2098.60936881313,861.989315918728,40.9151996366283,48.8430352689584,8.15524779854814,-8.72115511762136,54.6197339009852,47.1514410682665,87.9670309641029,68.2197665072935,48.2816981438062,139.671431416241,71.5966028170685,6.96577177011544,8.2918912235219,-1.27165188593025
2016-04-01,2016,"Q2","2015/16","Q4","April",21.6924925083203,18.9997569099894,13.8375183099579,2.88409763322112,16.3310113538224,10.8424451697053,18.9997569099894,8.3078569751613,5.83178084100584,54.3304023128623,67.9935237416286,41.4512707815849,121.453558435965,67.1513934303479,2.18836837484821,13.7821342941699,11.9359125834106,17.1745995776255,3.39566148136693,78.3621907379557,47.8895821020569,-22.9978662471967,43.3547624486281,29.5535803666589,1.68358898759537,62.0828138948261,188.345457779361,-6.22968437418529,77.4924157919343,96.7205213467917,16.3310113538224,-5.456380297934,35.113964086762,45.1398022897952,43.3907055859842,40.8895787118207,31.4942117029705,1980.7635128427,808.119117495025,42.5994426538391,47.8503892493702,8.20438209536328,-9.16361492240141,62.9674007470994,54.3304023128623,99.1695143819334,68.1668603343809,43.717832762249,142.458319365245,70.1959706148241,8.33257620271871,3.70486341701481,1.98734961640143
2016-07-01,2016,"Q3","2016/17","Q1","July",22.5284806174282,19.8273858964511,13.0313965509974,2.64529934991002,17.2523724846832,11.0565856448668,19.8273858964511,7.69363857503638,5.39218140189307,51.8460341616942,69.2398108901387,42.7153554244544,118.701380349951,66.1125075915332,2.45078005823117,14.9291205825936,12.2792787084651,16.6815335651934,3.40083028233525,76.9803269863762,47.4644435071066,-20.8704729637825,45.376359761248,31.0396996247344,1.85349347284288,62.300220765184,240.73,-6.9480178485859,75.5862413806008,95.9872085838963,17.2523724846832,-6.11497212966813,33.5209518527197,43.3957644911963,42.2033989539894,40.238085320983,30.1517611383085,1937.12100132204,789.020009947846,41.33018516912,47.9424883134885,8.46735135920025,-8.97324401645706,61.2164403698433,51.8460341616942,95.3458072335713,68.4050016088833,47.5913530734374,142.681375154317,70.0862322723234,9.18532235763006,-1.81147755789165,1.05385532361864
2016-10-01,2016,"Q4","2016/17","Q2","October",19.8281661551056,17.3068611895121,17.2209793712936,5.08822536642708,15.4577177969379,9.61846773777857,17.3068611895121,10.4689012915803,7.41092481189008,60.3501539836895,67.3438711819209,42.4274593975322,133.165988353102,70.6729592016619,1.33036698126987,8.32737119769392,12.8092183953071,16.7408565244603,3.47521854193539,84.8495261353888,47.4973905113667,-20.0987743016265,51.5409126011183,35.3242106952014,1.98542372770394,63.1304911865001,223.13,8.5196554485111,79.273119865808,99.15718767113,15.4577177969379,7.43631524349948,35.584263252789,44.3919286832013,42.4482519612482,39.6414348465255,28.9172344821408,1864.93165215772,863.07311531286,43.4257824291252,48.5167459315817,8.73852494282759,-10.3403325168313,68.1669836348519,60.3501539836895,96.8558320634685,68.5362538466868,53.2140517541,141.263088714434,70.7899005395188,12.5491478879067,6.10010787570434,4.27369470637429
2017-01-01,2017,"Q1","2016/17","Q3","January",22.8306406537181,20.3963992971273,11.8788164716617,3.42750167926588,16.9337692982171,11.025781690201,20.3963992971273,6.29477339500709,4.11428876661031,43.3634829269661,67.475662693576,37.825818413244,99.820942134448,61.0490502498825,1.39954072178566,8.33376178969647,12.7054952012372,17.1973967429956,3.34560464885333,84.1407260704829,47.6909309132055,-16.856810917928,48.7840833904451,33.3541939640239,2.07580054250064,58.3773983095688,329.981921576748,-8.08196144064439,73.3513251225342,96.6542094393549,16.9337692982171,-7.22024910065426,33.6945419270382,43.565869943491,41.9676140833308,38.8197823430515,33.6491375286471,1974.29780182542,703.712586658091,43.665574149398,44.6875937162427,8.73271943992868,-10.1785881978542,51.7639753694351,43.3634829269661,95.3940463107101,68.3710580294652,51.1395472538709,152.997850955251,65.3603951791767,6.07808427232182,1.14621737276068,-5.88134961278433
2017-04-01,2017,"Q2","2016/17","Q4","April",23.6439324470716,21.3538236364341,11.017245196011,3.39393945920687,16.9819367932181,11.4499763467026,21.3538236364341,6.17302301756795,3.96453700460151,43.6413873247881,69.1867024983046,37.3596258803797,97.475468871666,61.7539395694865,1.6981246710352,10.1864077685187,12.3493748155798,16.6663943166262,3.14240152139546,81.6187924678907,48.4081352151036,-19.0209217170424,50.1383067587769,34.5903628732979,1.94821625241256,58.4581679225987,252.92,-6.98698436210059,72.0835284891461,91.8175171930575,16.9819367932181,-6.31023761181901,31.2258446511899,42.0921820726067,40.9652917928804,37.5024795252042,34.156186030934,1819.78752406124,673.423189598978,41.9016539322881,44.3077844667941,8.47362423834146,-9.60881205070585,51.7344347263622,43.6413873247881,93.8209345615104,68.9898903840479,53.4404256290002,155.706025959731,64.2235901813219,6.60738972262931,0.934224426890262,1.77359373656443
2017-07-01,2017,"Q3","2017/18","Q1","July",23.8057463221637,21.5419222084648,12.5928963069107,3.27283110352082,17.1744507823112,11.2964327570969,21.5419222084648,7.23996826253725,4.62765360852332,45.0326695536487,70.9311543606507,37.3138792701544,95.2449030424971,60.3860410681889,1.49105592050481,8.66322691620258,11.7933751546325,16.2678706677893,3.00181943370267,82.8528177492126,49.1169861095795,-18.001426356551,48.3181718499529,33.139084986138,2.1133817733757,57.320403469911,360.937213400264,-5.47881048279951,70.7740901503777,90.6143238775155,17.1744507823112,-4.95779916404071,30.3961142933595,41.8291257820757,40.500174103088,37.7771050792962,34.05718579093,1838.22368830427,642.320085961969,42.7702137084892,43.8383500071447,8.27079181324164,-9.72349558110285,53.2145165717387,45.0326695536487,96.1633569467582,68.5851382975498,50.2459287862681,156.450090585918,63.9181477143873,8.85345524482033,1.80146302232336,1.92212180163009
2017-10-01,2017,"Q4","2017/18","Q2","October",23.1752544819547,20.926842339151,8.14293402178742,5.48771641636558,17.6163564479159,11.1585767017515,20.926842339151,5.62668636654838,3.60904626488295,54.5476273382702,71.9224536646601,37.9788434720707,94.7719928781912,74.4275307297704,2.72009266292782,16.388021839876,11.5652277486943,15.6168051958515,2.79100629261472,73.951846654742,48.942577472782,-16.7613314563419,54.5679707916264,37.3983489551547,1.48473786297073,58.124856400218,311.169280049361,-5.42034580686326,71.4638314788863,92.4114889643418,17.6163564479159,-4.89447579582041,29.5460625575907,40.6453599235388,38.8090176350098,36.4808054214996,32.8307385733061,1752.69655852178,622.573734826084,43.0431147673622,43.9596642548983,8.06820145229481,-8.33298399587478,62.5636811670912,54.5476273382702,98.4843167452775,68.5353485068453,55.4077771923447,155.905077230449,64.1415929336198,6.4635649882437,1.46554039108586,3.92961424962346
2018-01-01,2018,"Q1","2017/18","Q3","January",23.829221347221,21.5486028313228,7.67388320481569,5.07271594479042,18.0121316045524,11.7162825178718,21.5486028313228,5.30155355200157,3.426248730897,53.383607207903,72.2197741104273,36.3570767922635,90.5761209099312,74.8418303733669,2.6244594296694,15.0035407374175,11.6460272231501,16.2171933784028,2.69016132829188,74.7839063289865,50.3448851327456,-19.3589917923576,52.8518337847447,36.6973071353763,1.73719796263049,60.2451474864215,381.147199604316,-7.85511111731912,70.5686078868171,98.3133434116983,18.0121316045524,-7.10332357052692,31.1262899657424,40.3459084633453,38.6158232413082,36.9490846304151,32.6085262331766,1754.81,622.96,41.4615977120261,44.8734924257358,8.14438124523536,-8.52174275495051,61.1397761856028,53.383607207903,95.3996015822781,69.4343119386119,55.4004764256403,154.733469995729,64.6272587325548,5.72189327314296,7.87835244493731,0.0671252425114011
2018-04-01,2018,"Q2","2017/18","Q4","April",21.7749528236234,19.7408833887219,7.0913388691909,2.96346141629281,16.9720650698214,11.0501846111021,19.7408833887219,4.4435274379703,2.81516782638816,50.0988841065473,68.239585469188,43.2195464027388,113.651299435575,76.2681001238052,2.82924855003687,16.6654189820126,11.4998052559754,15.8776741054056,2.46775502745205,72.7704559216624,51.185380289869,-20.5770133321092,46.5654752196241,32.8032220987967,1.63991067255999,59.3099405793233,372.427546013928,-5.19535972072415,62.8626041034909,99.9318770237339,16.9720650698214,-4.71004420721458,33.1400744798541,38.1091061432836,39.9415761752674,38.4072152006331,32.737521281099,1646.86168838386,663.273573348449,42.7475683916075,44.6302057711579,7.89924376137472,-7.96217964630587,59.8553841322035,50.0988841065473,96.3180908819454,70.4453716924001,48.3455130736533,157.842363653016,63.3543477718249,4.63887882539778,10.9666962762355,4.68717040214981
2018-07-01,2018,"Q3","2018/19","Q1","July",21.6181337844277,19.761040239501,7.67363604415767,2.79957221794129,17.6883644346197,11.4257133381003,19.761040239501,4.7058696362891,3.13944425102762,50.1086145757554,69.038946040123,44.5204459073712,116.892786423219,74.4618487711487,2.84213716934782,16.2971075112682,11.338020810613,15.5753362662458,2.36078722581432,72.6161757618475,52.3431557849778,-20.6624419102567,43.9235817169478,30.577413543825,1.9195515909513,62.2303171167549,285.087117692191,-5.02181062503988,67.7998557680322,98.4474100647613,17.6883644346197,-4.59041482609612,33.0732448611162,38.7246100700826,40.8141991770024,38.1040524967003,33.3156046018722,1653.66690303281,647.042008324603,41.3391408496835,46.4425313783688,7.93153334367948,-7.98002633121745,59.6593463304472,50.1086145757554,97.2963985556896,69.6150276197235,45.1440982081235,149.894989686431,66.7133706131155,5.2182539778729,12.8469536783801,3.64912486102318
2018-10-01,2018,"Q4","2018/19","Q2","October",21.5688752929155,19.7562254407537,5.18299036469173,2.68645325760487,17.5564149504063,11.1154822920293,19.7562254407537,3.40985914375754,2.2509452032439,54.0646771873516,69.146293389124,42.9335748706066,112.492308109313,87.3988223599095,2.53182181731255,14.3972026048071,11.0976519971849,15.4728170386004,2.25623754306619,73.9260899891459,53.6988732340988,-22.118547159337,45.5083060218193,31.7120121722853,1.90720171998945,61.7921918657561,261.610056486914,-7.5320362881136,62.9606764582939,94.1003754440119,17.5564149504063,-6.89904340931426,31.0034412214968,36.8443775040971,39.9633306219275,38.6304992881437,31.8856991789813,1742.55722082822,670.168330405013,40.7589630244681,46.0004005221603,7.82316956775573,-8.03172460388832,62.0821021884379,54.0646771873516,98.3886243348503,69.6840092379636,46.2536256904445,151.48565761812,66.0128500429328,2.68789985599181,10.9251793709156,2.15970149664957
2019-01-01,2019,"Q1","2018/19","Q3","January",22.2490750764221,20.4116047563997,6.31150378351524,2.76726345309728,17.5690304579218,11.4578169725475,20.4116047563997,3.81885363027825,2.54878193544683,47.485276616372,73.2448549678676,42.585172778891,110.514368814279,77.7328615755148,2.8270208291206,15.9000480446808,11.0378548845079,15.8175894215198,2.35433605581903,72.0759145892942,53.0423752740516,-23.8632216549972,44.0605984977609,30.0994704108914,2.60953567713207,62.3890388913354,197.866023563166,-4.27231209504108,68.2494911760504,91.29552484518,17.5690304579218,-3.91947735267332,28.9220007298542,37.717639677902,38.4315973033323,36.8845727185563,33.218023212996,1735.52121307119,556.62323810163,43.4301131930046,45.5940456509905,8.03080161192817,-8.00391079186686,54.9763510782842,47.485276616372,98.0628926283152,68.3138028922168,44.9309594249503,149.830535800968,66.7420692754101,2.71785203169586,11.846756580256,0.898492679108776
2019-04-01,2019,"Q2","2018/19","Q4","April",21.3237973877898,19.5663000022835,6.14170316108091,2.51408139333752,17.0108351821113,11.0519545760954,19.5663000022835,3.79190299193485,2.45401193592596,49.2568131494514,71.6553317937088,44.2566946286955,116.723434601099,80.1992859865878,2.68915659788665,15.8256184989579,11.1854502507788,15.5918701020493,2.30206506602061,72.8664451935828,52.2214192775114,-22.2271362214365,45.4661550073449,31.5190773353688,1.76377409008111,60.7149076628148,211.411498028102,-3.61231435374038,61.7842148224499,88.2101375191078,17.0108351821113,-3.31458909792075,29.386065886889,36.4358717870357,40.1422355400416,38.1655113716819,33.2832587975649,1524.22167680402,558.565415097067,42.1373468417023,44.8646950376142,7.83356042048546,-7.92271832909956,57.8536378317613,49.2568131494514,97.4763881560192,69.3242640163371,46.6432495781157,154.51852276766,64.7171602529257,2.80772096035297,11.1893508816344,4.07184686037543
2019-07-01,2019,"Q3","2019/20","Q1","July",21.3609418681874,19.6234499417441,7.2010345660027,2.31828909720454,17.2197224299065,11.0189302865235,19.6234499417441,4.35140925968087,2.79189045985691,48.2634446408793,72.5419338801206,45.0053720945234,116.675146083235,74.7150635027249,2.80528276242338,16.086150265105,11.242993030352,15.7958836303949,2.46758726377265,72.2310936309321,51.3830663918606,-21.6339933671819,50.2859049858181,34.9879075731846,1.44948927449013,60.3630299777767,195.8,-2.4253004965142,62.7624573168796,86.5327277140013,17.2197224299065,-2.22802735856478,28.5350962557139,36.3016440886452,39.8356648328677,37.110328489887,33.8697153597761,1627.68662862155,573.109210886634,41.7675755794808,44.6416402424675,7.97150718282578,-7.97375918701005,55.4625196375627,48.2634446408793,97.8949295240773,69.5779614248805,51.3672211934636,155.858882081781,64.1606039157452,3.60749634761607,9.20047478477695,1.7951229690998
2019-10-01,2019,"Q4","2019/20","Q2","October",21.7836966259164,20.0532318036713,8.89691032084685,2.54484327535996,17.119929268251,10.7052807556676,20.0532318036713,4.85290171565764,3.06815581025067,43.1547669026374,69.7611242848004,42.754838831539,109.998950979904,66.3461971010263,2.89885823115118,16.7357849367546,11.2867309950905,15.7475273442591,2.49243912824228,71.9911249312313,51.6127719441562,-20.5015118825247,48.5821800379394,33.8459197266657,2.09521741054172,59.651507080334,234.250407380239,-4.69436230863324,60.0568279247763,92.3459152071787,17.119929268251,-4.32144907092782,28.9682553519637,35.3550944344325,37.849011127514,37.2190708030989,32.0429941626998,1546.17467430181,509.795474627613,39.1047781192096,44.0458743810911,7.84173310159828,-7.80591984651291,49.5811856988,43.1547669026374,99.0862039636398,69.6673547795391,49.0302162102878,158.169989263393,63.2231186622103,3.85227878839283,11.7796047750722,4.5725403643277
2020-01-01,2020,"Q1","2019/20","Q3","January",21.9016696356725,20.328867912048,9.7638453796184,2.35886893509899,17.232481725814,11.7801092697926,20.328867912048,5.4091247974808,3.32444559054028,37.7541899168656,68.1855951629805,40.6164244394907,101.691083325946,59.1447510900461,2.76315412342479,15.8917557826556,11.1619638197111,16.0492849102323,2.55775203606179,73.2088888065495,51.5971130612982,-21.7308216945207,48.8076917691737,34.2629737161222,2.69508620538502,57.9223645928017,327.253852389949,-6.52373299930627,56.5985823349264,93.7887226681516,17.232481725814,-6.05525097595116,30.3880633207301,34.6435331733721,39.1464575748424,37.6191390921241,33.7132819719121,1478.60507460626,541.69522290056,40.9961988183056,43.1448548038305,7.8707016955533,-8.01568944968614,44.0320335391148,37.7541899168656,98.3860957305889,70.1999469226327,49.6083226056902,162.707574847141,61.459953597088,5.00698493895395,11.0201475755055,0.212964341047783
